Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;0;0;0;0;0;0;1;2;1;4
1387E;0;0;0;0;0;0;0;0;0;2;1;1;4
1428;3;0;0;1;0;1;0;0;2;5;2;2;16
8175;0;0;0;0;1;0;0;0;1;0;0;0;2
8178D;0;0;0;0;1;0;0;0;1;0;0;0;2
8025;0;0;0;0;1;0;0;0;1;0;0;0;2
8019;0;0;0;0;1;1;0;0;1;0;0;0;3
6325O;0;0;0;0;1;0;0;0;0;0;0;0;1
9091O;1;0;0;0;0;1;0;0;0;0;1;0;3
1212E;3;1;0;0;0;0;0;1;0;1;0;0;6
1208H;3;1;0;0;0;1;0;0;0;1;0;0;6
1249I;3;;;;;;;;;;;;
2444;0;0;0;0;0;0;0;0;1;0;1;0;2
4452;0;0;0;0;0;0;0;0;0;3;0;0;3
B954;0;0;0;0;0;0;0;1;0;0;0;0;1
B893;0;2;0;0;0;0;0;1;0;1;0;0;4
B278;0;1;0;0;1;0;0;1;0;0;0;0;3
B228;0;1;0;0;0;0;0;1;1;0;0;0;3
0200E;0;0;0;0;0;1;0;0;1;0;0;0;2
0076;0;0;0;0;0;0;0;0;0;1;0;0;1
1082;2;1;0;0;1;1;0;0;1;0;0;1;7
2331;0;0;0;0;0;1;0;0;0;0;0;0;1
3469A;0;0;0;0;0;1;0;0;0;2;1;0;4
5973;1;0;0;0;0;0;0;0;0;0;0;0;1
5960;0;0;0;0;0;0;0;0;1;0;0;0;1
5910;0;0;0;0;0;0;0;0;0;0;1;0;1
6001;1;0;;0;0;0;0;0;0;1;0;0;
1111;2;2;0;0;0;0;0;0;1;0;1;0;6
1109;2;2;0;0;0;0;0;0;2;0;0;0;6
8501;0;0;0;0;1;0;0;0;2;0;0;0;3
8500A;0;0;0;0;1;0;0;0;1;0;0;0;2
5000C;0;1;0;0;0;1;0;0;0;1;0;1;4
4121;0;0;0;0;0;0;0;0;1;0;1;0;2
5402;0;1;0;0;0;0;0;0;0;0;1;0;2
8096;0;0;0;0;0;1;0;0;0;0;0;0;1
1024E;1;2;1;0;1;1;0;0;1;0;3;1;11
1014;3;1;1;1;0;2;0;1;0;0;4;1;14
0367;0;0;0;0;0;1;0;0;1;0;0;0;2
5530E;0;0;0;0;0;1;0;0;0;1;0;0;2
5514;0;0;0;0;0;0;0;0;0;1;0;0;1
3013;0;0;0;0;0;0;0;0;0;0;1;0;1
4642E;0;0;0;0;0;0;0;0;0;3;0;0;3
9898;0;0;0;0;0;0;0;0;0;0;0;0;0
5270B;0;0;0;0;0;0;0;0;0;1;0;0;1
9170;0;0;0;0;1;1;0;0;0;0;0;0;2
C249I;0;0;0;0;0;0;0;0;0;0;0;0;0
C649I;0;0;0;0;0;0;0;0;0;0;0;0;0
C029O;0;0;0;0;0;0;0;0;0;0;0;0;0
2661;0;0;0;0;0;;0;0;1;0;0;0;
1549;1;0;0;0;0;0;0;0;0;1;0;0;2
9771C;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;2;0;0;0;0;1;0;0;1;3;;0;
3191E;0;0;0;0;1;0;0;0;2;2;1;0;6
3129;0;0;0;0;1;0;0;0;2;2;1;0;6
3196;0;0;0;0;0;0;0;0;2;2;1;0;5
3200;0;0;0;0;0;0;0;0;2;2;1;0;5
3195;0;0;0;0;0;0;0;;;;;0;
3175;0;0;0;0;0;0;0;0;0;1;0;0;1
2462;2;0;0;0;1;0;0;0;1;4;1;1;10
6155A;0;1;0;0;0;0;0;0;0;0;0;0;1
6000A;0;0;0;0;0;0;0;0;1;0;0;0;1
7178I;0;0;0;0;0;0;0;0;1;0;0;0;1
7228;0;0;0;0;2;0;0;0;0;0;0;0;2
7031;0;0;0;0;0;0;0;0;0;0;0;0;0
9263D;1;0;0;0;1;0;0;0;2;0;0;0;4
9262;0;0;0;0;0;0;1;;2;0;;0;
1690A;1;0;0;0;0;0;0;0;1;;;;
1484C;4;0;0;0;1;1;0;1;1;;;;
1495;4;0;0;1;1;0;0;0;1;7;6;2;22
2867;0;0;0;0;0;0;0;0;0;0;0;0;0
2870;0;0;0;0;0;0;0;0;0;0;0;0;0
C929I;0;0;0;0;0;0;0;0;0;0;0;0;0
C430E;0;0;0;0;0;0;0;0;0;0;0;0;0
C139E;0;0;0;0;0;0;0;0;0;0;0;1;1
C449C;0;0;0;0;0;0;0;0;0;0;0;0;0
C447A;0;0;0;0;0;0;0;0;0;0;0;0;0
C429I;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;0;0;0;0;0;0;0;0;1;1;1;0;3
5796;0;0;0;0;0;0;0;0;0;1;0;0;1
5783;0;0;0;0;0;0;0;0;0;1;1;0;2
2030;0;0;0;0;1;1;0;0;1;1;0;0;4
0016A;0;1;0;0;0;0;0;0;1;0;0;0;2
9981A;0;1;0;0;1;1;0;0;2;0;0;0;5
9381I;0;0;0;0;0;0;0;0;0;0;0;0;0
8368U;0;0;0;0;0;2;0;0;0;0;0;0;2
3260B;0;0;0;0;0;0;0;0;1;2;1;0;4
8416;0;1;0;0;0;0;1;0;1;0;0;0;3
8414A;0;0;0;0;0;0;0;0;2;0;0;0;2
2422;0;0;0;0;0;0;0;0;1;0;0;0;1
2539;0;0;0;0;0;0;0;0;1;0;0;0;1
2614;0;0;0;0;0;1;0;0;0;0;0;0;1
9390;0;0;0;0;1;0;0;0;0;0;0;0;1
9434;0;0;0;0;0;0;0;0;0;0;0;0;0
