Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;0;0;0;0;0;1;0;1;2;1;0;0;5
1387E;0;0;0;0;0;2;0;;2;2;0;0;
1428;0;0;0;0;0;2;;4;1;4;0;0;
8175;0;0;0;3;3;11;31;28;12;8;0;0;96
8178D;0;0;0;3;2;11;31;27;9;7;0;0;90
8025;0;0;2;1;;12;28;28;4;2;0;0;
8019;0;0;2;1;0;15;31;28;3;2;1;;
6325O;0;0;0;0;0;11;26;31;17;6;0;0;91
9091O;0;0;0;0;0;3;7;12;8;5;0;0;35
1212E;0;0;0;0;0;1;0;1;1;1;0;0;4
1208H;0;0;0;0;0;0;0;0;1;0;0;0;1
2444;0;0;0;0;0;5;19;20;0;0;0;0;44
4452;0;0;0;8;8;21;31;31;14;12;0;0;125
B954;0;;0;0;0;7;27;21;2;0;0;0;
B893;0;0;0;0;0;5;18;17;1;0;0;0;41
B278;0;0;0;1;0;13;28;23;11;2;0;0;78
B228;0;0;0;0;0;12;25;21;9;1;0;0;68
0200E;0;0;0;0;0;8;20;19;2;0;0;0;49
0076;0;0;0;0;0;;9;14;1;0;0;;
1082;0;0;1;0;1;2;3;9;9;7;0;0;32
2331;0;0;0;0;0;2;12;18;4;5;0;0;41
3469A;0;0;0;3;4;15;31;30;13;12;0;0;108
5973;0;0;0;0;0;8;6;15;1;2;0;0;32
5960;0;0;0;9;9;19;30;;16;13;0;;
5910;0;0;0;4;2;10;20;23;6;12;0;0;77
6001;0;0;;0;0;0;3;3;0;0;0;0;
1111;0;0;0;0;1;0;0;1;2;1;0;0;5
1109;0;0;0;0;1;1;;3;4;2;0;0;
8500A;0;0;1;0;0;11;28;26;5;1;0;0;72
5000C;0;0;0;0;1;3;20;12;0;0;0;0;36
4121;0;0;0;4;6;19;31;29;13;8;0;0;110
5402;0;0;1;17;15;24;31;31;22;14;;0;
8096;0;0;0;2;0;9;30;26;8;9;0;0;84
1024E;0;0;0;0;1;0;2;4;5;1;0;0;13
1014;0;0;1;0;1;2;2;5;4;4;0;0;19
0367;0;0;;0;1;;25;23;16;3;;0;
5530E;0;0;0;7;10;18;31;30;19;;0;0;
5514;0;0;0;4;4;18;31;30;18;10;0;0;115
3013;0;0;0;0;0;7;21;22;2;0;0;0;52
4642E;0;0;0;9;6;14;29;30;10;10;0;0;108
9898;0;0;0;0;1;11;28;22;10;2;0;0;74
5270B;0;0;0;4;7;13;31;29;15;8;0;0;107
9170;0;0;0;1;2;6;13;23;9;3;0;0;57
C249I;0;0;0;0;;5;;;0;7;;;
C649I;0;;;0;;2;5;;;14;2;;
C029O;0;0;4;3;1;7;16;26;10;;4;0;
2661;0;0;0;0;0;;10;18;0;0;0;0;
1549;0;0;0;0;0;8;16;21;4;7;0;0;56
9771C;0;0;0;2;4;18;29;25;19;11;0;0;108
1505;0;0;0;0;0;3;1;8;3;5;0;0;20
3191E;0;0;0;0;0;6;21;23;0;0;0;0;50
3129;0;0;0;2;2;13;31;26;6;8;0;0;88
3196;0;0;0;2;1;13;31;26;3;7;0;0;83
3200;0;0;0;2;1;13;31;26;4;8;0;0;85
3195;0;0;0;2;0;11;31;26;1;2;0;0;73
3175;0;0;0;2;1;13;31;;5;7;0;0;
2462;0;0;0;0;0;0;0;6;0;0;0;0;6
6155A;0;0;2;2;1;16;29;;10;0;0;0;
6000A;0;0;0;0;1;3;24;20;1;0;0;0;49
7178I;0;0;7;10;5;21;31;31;21;11;1;0;138
7228;0;0;5;10;6;22;31;31;23;11;0;0;139
7031;0;0;0;2;0;7;26;24;3;1;0;0;63
9263D;;0;0;0;1;4;14;;;5;;;
9262;0;0;0;0;1;4;13;;10;3;;0;
1690A;0;0;0;3;1;10;20;21;9;10;0;0;74
1484C;;0;0;0;;5;5;8;3;4;0;0;
1495;0;0;0;;0;0;1;6;2;2;0;0;
2867;0;0;0;2;0;8;25;24;10;9;0;0;78
2870;0;0;0;2;0;9;;23;5;10;0;0;
C929I;0;0;0;0;0;0;0;3;0;12;1;0;16
C430E;0;0;0;0;0;0;0;0;0;0;0;0;0
C139E;0;0;0;0;0;0;0;3;0;8;1;0;12
C449C;0;0;2;0;0;3;10;15;1;10;1;0;42
C447A;0;0;0;0;0;3;4;14;0;14;0;0;35
C429I;0;0;7;3;3;3;9;20;0;19;5;0;69
2465;0;0;0;0;0;6;20;21;2;1;0;0;50
5796;0;0;1;11;12;24;31;31;19;12;0;0;141
5783;0;0;0;16;12;21;31;31;17;12;0;;
2030;0;0;0;1;0;4;20;22;3;5;0;0;55
0016A;0;0;0;0;0;12;26;28;6;0;0;0;72
9981A;0;0;1;5;5;20;29;30;17;10;0;0;117
9381I;0;0;0;1;0;8;26;22;12;6;0;0;75
8368U;0;0;0;3;0;9;25;26;13;9;0;0;85
3260B;0;0;0;3;5;18;31;30;13;12;0;0;112
8416;0;0;2;1;0;7;24;27;2;1;1;0;65
8414A;0;0;3;3;0;16;30;29;4;2;0;0;87
2422;0;0;0;1;0;8;25;24;4;7;0;0;69
2539;;0;;0;0;7;23;22;1;4;0;0;
2614;0;0;0;1;1;9;26;24;5;8;0;0;74
9390;0;0;0;2;1;6;25;23;14;7;0;0;78
9434;0;0;0;2;3;15;26;24;14;7;0;0;91
