Fecha;Estacion;DIAS_GRA
01 -01-2023;1387;21
01 -02-2023;1387;5
01 -03-2023;1387;19
01 -04-2023;1387;11
01 -05-2023;1387;10
01 -06-2023;1387;15
01 -07-2023;1387;15
01 -08-2023;1387;14
01 -09-2023;1387;13
01 -10-2023;1387;19
01 -11-2023;1387;24
01 -12-2023;1387;19
01 -01-2023;1387E;16
01 -02-2023;1387E;6
01 -03-2023;1387E;18
01 -04-2023;1387E;10
01 -05-2023;1387E;12
01 -06-2023;1387E;12
01 -07-2023;1387E;13
01 -08-2023;1387E;0
01 -09-2023;1387E;14
01 -10-2023;1387E;21
01 -11-2023;1387E;22
01 -12-2023;1387E;19
01 -01-2023;1428;19
01 -02-2023;1428;6
01 -03-2023;1428;21
01 -04-2023;1428;11
01 -05-2023;1428;14
01 -06-2023;1428;12
01 -07-2023;1428;12
01 -08-2023;1428;13
01 -09-2023;1428;18
01 -10-2023;1428;21
01 -11-2023;1428;22
01 -12-2023;1428;20
01 -01-2023;8175;5
01 -02-2023;8175;4
01 -03-2023;8175;4
01 -04-2023;8175;1
01 -05-2023;8175;16
01 -06-2023;8175;13
01 -07-2023;8175;3
01 -08-2023;8175;0
01 -09-2023;8175;7
01 -10-2023;8175;8
01 -11-2023;8175;3
01 -12-2023;8175;2
01 -01-2023;8178D;5
01 -02-2023;8178D;6
01 -03-2023;8178D;4
01 -04-2023;8178D;0
01 -05-2023;8178D;10
01 -06-2023;8178D;15
01 -07-2023;8178D;6
01 -08-2023;8178D;0
01 -09-2023;8178D;6
01 -10-2023;8178D;9
01 -11-2023;8178D;4
01 -12-2023;8178D;3
01 -01-2023;8025;1
01 -02-2023;8025;4
01 -03-2023;8025;3
01 -04-2023;8025;2
01 -05-2023;8025;13
01 -06-2023;8025;2
01 -07-2023;8025;1
01 -08-2023;8025;0
01 -09-2023;8025;0
01 -10-2023;8025;1
01 -11-2023;8025;0
01 -12-2023;8025;2
01 -01-2023;8019;2
01 -02-2023;8019;5
01 -03-2023;8019;3
01 -04-2023;8019;3
01 -05-2023;8019;15
01 -06-2023;8019;3
01 -07-2023;8019;3
01 -08-2023;8019;1
01 -09-2023;8019;7
01 -10-2023;8019;1
01 -11-2023;8019;1
01 -12-2023;8019;1
01 -01-2023;6325O;2
01 -02-2023;6325O;6
01 -03-2023;6325O;2
01 -04-2023;6325O;2
01 -05-2023;6325O;7
01 -06-2023;6325O;3
01 -07-2023;6325O;1
01 -08-2023;6325O;0
01 -09-2023;6325O;5
01 -10-2023;6325O;2
01 -11-2023;6325O;0
01 -12-2023;6325O;2
01 -01-2023;9091O;17
01 -02-2023;9091O;2
01 -03-2023;9091O;12
01 -04-2023;9091O;12
01 -05-2023;9091O;17
01 -06-2023;9091O;13
01 -07-2023;9091O;5
01 -08-2023;9091O;6
01 -09-2023;9091O;13
01 -10-2023;9091O;16
01 -11-2023;9091O;20
01 -12-2023;9091O;18
01 -01-2023;1212E;20
01 -02-2023;1212E;5
01 -03-2023;1212E;13
01 -04-2023;1212E;12
01 -05-2023;1212E;18
01 -06-2023;1212E;17
01 -07-2023;1212E;10
01 -08-2023;1212E;18
01 -09-2023;1212E;17
01 -10-2023;1212E;21
01 -11-2023;1212E;23
01 -12-2023;1212E;20
01 -01-2023;1208H;19
01 -02-2023;1208H;7
01 -03-2023;1208H;11
01 -04-2023;1208H;11
01 -05-2023;1208H;17
01 -06-2023;1208H;14
01 -07-2023;1208H;7
01 -08-2023;1208H;16
01 -09-2023;1208H;0
01 -10-2023;1208H;0
01 -11-2023;1208H;0
01 -12-2023;1208H;0
01 -01-2023;1249I;17
01 -02-2023;1249I;0
01 -03-2023;1249I;0
01 -04-2023;1249I;0
01 -05-2023;1249I;0
01 -06-2023;1249I;0
01 -07-2023;1249I;0
01 -08-2023;1249I;0
01 -09-2023;1249I;0
01 -10-2023;1249I;0
01 -11-2023;1249I;0
01 -12-2023;1249I;0
01 -01-2023;2444;10
01 -02-2023;2444;1
01 -03-2023;2444;7
01 -04-2023;2444;2
01 -05-2023;2444;8
01 -06-2023;2444;13
01 -07-2023;2444;2
01 -08-2023;2444;0
01 -09-2023;2444;0
01 -10-2023;2444;12
01 -11-2023;2444;9
01 -12-2023;2444;6
01 -01-2023;4452;9
01 -02-2023;4452;4
01 -03-2023;4452;5
01 -04-2023;4452;1
01 -05-2023;4452;6
01 -06-2023;4452;6
01 -07-2023;4452;0
01 -08-2023;4452;0
01 -09-2023;4452;6
01 -10-2023;4452;15
01 -11-2023;4452;10
01 -12-2023;4452;7
01 -01-2023;B954;7
01 -02-2023;B954;11
01 -03-2023;B954;3
01 -04-2023;B954;1
01 -05-2023;B954;12
01 -06-2023;B954;3
01 -07-2023;B954;2
01 -08-2023;B954;4
01 -09-2023;B954;11
01 -10-2023;B954;3
01 -11-2023;B954;3
01 -12-2023;B954;3
01 -01-2023;B893;12
01 -02-2023;B893;9
01 -03-2023;B893;6
01 -04-2023;B893;6
01 -05-2023;B893;17
01 -06-2023;B893;8
01 -07-2023;B893;4
01 -08-2023;B893;5
01 -09-2023;B893;11
01 -10-2023;B893;9
01 -11-2023;B893;8
01 -12-2023;B893;11
01 -01-2023;B278;14
01 -02-2023;B278;11
01 -03-2023;B278;3
01 -04-2023;B278;5
01 -05-2023;B278;12
01 -06-2023;B278;9
01 -07-2023;B278;3
01 -08-2023;B278;4
01 -09-2023;B278;9
01 -10-2023;B278;6
01 -11-2023;B278;3
01 -12-2023;B278;2
01 -01-2023;B228;12
01 -02-2023;B228;9
01 -03-2023;B228;3
01 -04-2023;B228;5
01 -05-2023;B228;10
01 -06-2023;B228;7
01 -07-2023;B228;2
01 -08-2023;B228;3
01 -09-2023;B228;8
01 -10-2023;B228;7
01 -11-2023;B228;5
01 -12-2023;B228;3
01 -01-2023;0200E;5
01 -02-2023;0200E;8
01 -03-2023;0200E;3
01 -04-2023;0200E;5
01 -05-2023;0200E;16
01 -06-2023;0200E;10
01 -07-2023;0200E;10
01 -08-2023;0200E;8
01 -09-2023;0200E;6
01 -10-2023;0200E;8
01 -11-2023;0200E;11
01 -12-2023;0200E;5
01 -01-2023;0076;3
01 -02-2023;0076;6
01 -03-2023;0076;1
01 -04-2023;0076;5
01 -05-2023;0076;9
01 -06-2023;0076;4
01 -07-2023;0076;4
01 -08-2023;0076;7
01 -09-2023;0076;3
01 -10-2023;0076;5
01 -11-2023;0076;5
01 -12-2023;0076;1
01 -01-2023;1082;21
01 -02-2023;1082;8
01 -03-2023;1082;14
01 -04-2023;1082;14
01 -05-2023;1082;12
01 -06-2023;1082;16
01 -07-2023;1082;13
01 -08-2023;1082;15
01 -09-2023;1082;16
01 -10-2023;1082;17
01 -11-2023;1082;25
01 -12-2023;1082;19
01 -01-2023;2331;10
01 -02-2023;2331;1
01 -03-2023;2331;12
01 -04-2023;2331;10
01 -05-2023;2331;17
01 -06-2023;2331;16
01 -07-2023;2331;5
01 -08-2023;2331;5
01 -09-2023;2331;15
01 -10-2023;2331;17
01 -11-2023;2331;20
01 -12-2023;2331;18
01 -01-2023;3469A;8
01 -02-2023;3469A;4
01 -03-2023;3469A;8
01 -04-2023;3469A;2
01 -05-2023;3469A;10
01 -06-2023;3469A;7
01 -07-2023;3469A;2
01 -08-2023;3469A;0
01 -09-2023;3469A;9
01 -10-2023;3469A;17
01 -11-2023;3469A;13
01 -12-2023;3469A;12
01 -01-2023;5973;6
01 -02-2023;5973;3
01 -03-2023;5973;6
01 -04-2023;5973;2
01 -05-2023;5973;4
01 -06-2023;5973;3
01 -07-2023;5973;0
01 -08-2023;5973;0
01 -09-2023;5973;0
01 -10-2023;5973;0
01 -11-2023;5973;0
01 -12-2023;5973;0
01 -01-2023;5960;6
01 -02-2023;5960;5
01 -03-2023;5960;6
01 -04-2023;5960;3
01 -05-2023;5960;6
01 -06-2023;5960;4
01 -07-2023;5960;0
01 -08-2023;5960;1
01 -09-2023;5960;5
01 -10-2023;5960;13
01 -11-2023;5960;5
01 -12-2023;5960;9
01 -01-2023;5910;7
01 -02-2023;5910;3
01 -03-2023;5910;5
01 -04-2023;5910;3
01 -05-2023;5910;4
01 -06-2023;5910;3
01 -07-2023;5910;0
01 -08-2023;5910;1
01 -09-2023;5910;5
01 -10-2023;5910;12
01 -11-2023;5910;7
01 -12-2023;5910;9
01 -01-2023;1111;23
01 -02-2023;1111;11
01 -03-2023;1111;18
01 -04-2023;1111;16
01 -05-2023;1111;14
01 -06-2023;1111;17
01 -07-2023;1111;18
01 -08-2023;1111;13
01 -09-2023;1111;17
01 -10-2023;1111;19
01 -11-2023;1111;24
01 -12-2023;1111;21
01 -01-2023;1109;19
01 -02-2023;1109;9
01 -03-2023;1109;17
01 -04-2023;1109;16
01 -05-2023;1109;16
01 -06-2023;1109;14
01 -07-2023;1109;16
01 -08-2023;1109;14
01 -09-2023;1109;14
01 -10-2023;1109;21
01 -11-2023;1109;23
01 -12-2023;1109;19
01 -01-2023;8501;0
01 -02-2023;8501;0
01 -03-2023;8501;0
01 -04-2023;8501;0
01 -05-2023;8501;0
01 -06-2023;8501;0
01 -07-2023;8501;0
01 -08-2023;8501;2
01 -09-2023;8501;0
01 -10-2023;8501;0
01 -11-2023;8501;0
01 -12-2023;8501;0
01 -01-2023;8500A;1
01 -02-2023;8500A;7
01 -03-2023;8500A;6
01 -04-2023;8500A;3
01 -05-2023;8500A;16
01 -06-2023;8500A;12
01 -07-2023;8500A;5
01 -08-2023;8500A;5
01 -09-2023;8500A;7
01 -10-2023;8500A;5
01 -11-2023;8500A;2
01 -12-2023;8500A;2
01 -01-2023;5000C;11
01 -02-2023;5000C;9
01 -03-2023;5000C;4
01 -04-2023;5000C;0
01 -05-2023;5000C;9
01 -06-2023;5000C;9
01 -07-2023;5000C;0
01 -08-2023;5000C;0
01 -09-2023;5000C;3
