Fecha;Estacion;DIAS_GRA
01 -01-2021;1387E;0
01 -02-2021;1387E;2
01 -03-2021;1387E;7
01 -04-2021;1387E;8
01 -05-2021;1387E;3
01 -06-2021;1387E;7
01 -07-2021;1387E;3
01 -08-2021;1387E;5
01 -09-2021;1387E;3
01 -10-2021;1387E;6
01 -11-2021;1387E;0
01 -12-2021;1387E;5
01 -01-2021;1428;5
01 -02-2021;1428;2
01 -03-2021;1428;8
01 -04-2021;1428;7
01 -05-2021;1428;2
01 -06-2021;1428;6
01 -07-2021;1428;6
01 -08-2021;1428;5
01 -09-2021;1428;3
01 -10-2021;1428;6
01 -11-2021;1428;7
01 -12-2021;1428;4
01 -01-2021;8175;8
01 -02-2021;8175;4
01 -03-2021;8175;9
01 -04-2021;8175;3
01 -05-2021;8175;5
01 -06-2021;8175;10
01 -07-2021;8175;19
01 -08-2021;8175;8
01 -09-2021;8175;4
01 -10-2021;8175;4
01 -11-2021;8175;10
01 -12-2021;8175;7
01 -01-2021;8019;11
01 -02-2021;8019;3
01 -03-2021;8019;8
01 -04-2021;8019;2
01 -05-2021;8019;9
01 -06-2021;8019;9
01 -07-2021;8019;17
01 -08-2021;8019;9
01 -09-2021;8019;6
01 -10-2021;8019;2
01 -11-2021;8019;5
01 -12-2021;8019;9
01 -01-2021;6325O;9
01 -02-2021;6325O;5
01 -03-2021;6325O;0
01 -04-2021;6325O;0
01 -05-2021;6325O;6
01 -06-2021;6325O;16
01 -07-2021;6325O;18
01 -08-2021;6325O;12
01 -09-2021;6325O;12
01 -10-2021;6325O;5
01 -11-2021;6325O;13
01 -12-2021;6325O;11
01 -01-2021;9091O;0
01 -02-2021;9091O;2
01 -03-2021;9091O;2
01 -04-2021;9091O;1
01 -05-2021;9091O;0
01 -06-2021;9091O;0
01 -07-2021;9091O;3
01 -08-2021;9091O;1
01 -09-2021;9091O;0
01 -10-2021;9091O;3
01 -11-2021;9091O;1
01 -12-2021;9091O;0
01 -01-2021;1212E;3
01 -02-2021;1212E;0
01 -03-2021;1212E;4
01 -04-2021;1212E;1
01 -05-2021;1212E;1
01 -06-2021;1212E;0
01 -07-2021;1212E;1
01 -08-2021;1212E;0
01 -09-2021;1212E;0
01 -10-2021;1212E;4
01 -11-2021;1212E;3
01 -12-2021;1212E;5
01 -01-2021;1208H;0
01 -02-2021;1208H;0
01 -03-2021;1208H;0
01 -04-2021;1208H;0
01 -05-2021;1208H;0
01 -06-2021;1208H;0
01 -07-2021;1208H;0
01 -08-2021;1208H;0
01 -09-2021;1208H;0
01 -10-2021;1208H;0
01 -11-2021;1208H;5
01 -12-2021;1208H;4
01 -01-2021;1249I;4
01 -02-2021;1249I;1
01 -03-2021;1249I;3
