Fecha;Estacion;DIAS_GRA
01 -01-2021;1387;17.5(29)
01 -02-2021;1387;22.3(15)
01 -03-2021;1387;27.5(31)
01 -04-2021;1387;23.4(01)
01 -05-2021;1387;24.0(31)
01 -06-2021;1387;26.3(13)
01 -07-2021;1387;30.4(17)
01 -08-2021;1387;28.1(25)
01 -09-2021;1387;33.6(06)
01 -10-2021;1387;26.8(19)
01 -11-2021;1387;18.2(09)
01 -12-2021;1387;21.5(31)
01 -01-2021;1387E;17.6(31)
01 -02-2021;1387E;22.1(15)
01 -03-2021;1387E;28.0(31)
01 -04-2021;1387E;23.0(01)
01 -05-2021;1387E;25.1(31)
01 -06-2021;1387E;30.8(13)
01 -07-2021;1387E;30.3(16)
01 -08-2021;1387E;29.9(24)
01 -09-2021;1387E;35.9(06)
01 -10-2021;1387E;26.7(19)
01 -11-2021;1387E;21.1(18)
01 -12-2021;1387E;21.4(31)
01 -01-2021;1428;15.7(18)
01 -02-2021;1428;20.4(15)
01 -03-2021;1428;27.1(31)
01 -04-2021;1428;23.4(05)
01 -05-2021;1428;27.3(31)
01 -06-2021;1428;30.5(15)
01 -07-2021;1428;34.1(17)
01 -08-2021;1428;31.3(27)
01 -09-2021;1428;29.9(05)
01 -10-2021;1428;25.2(08)
01 -11-2021;1428;19.1(09)
01 -12-2021;1428;19.6(31)
01 -01-2021;8175;20.6(29)
01 -02-2021;8175;21.3(17)
01 -03-2021;8175;22.9(26)
01 -04-2021;8175;23.6(06)
01 -05-2021;8175;31.4(21)
01 -06-2021;8175;35.8(09)
01 -07-2021;8175;38.1(23)
01 -08-2021;8175;43.3(14)
01 -09-2021;8175;33.1(12)
01 -10-2021;8175;27.8(01)
01 -11-2021;8175;21.2(01)
01 -12-2021;8175;20.7(31)
01 -01-2021;8178D;20.6(29)
01 -02-2021;8178D;21.9(17)
01 -03-2021;8178D;22.7(31)
01 -04-2021;8178D;23.6(06)
01 -05-2021;8178D;31.2(21)
01 -06-2021;8178D;34.5(09)
01 -07-2021;8178D;37.9(23)
01 -08-2021;8178D;42.7(14)
01 -09-2021;8178D;33.0(07)
01 -10-2021;8178D;27.9(02)
01 -11-2021;8178D;21.2(01)
01 -12-2021;8178D;20.8(31)
01 -01-2021;8025;29.8(29)
01 -02-2021;8025;24.8(01)
01 -03-2021;8025;25.6(12)
01 -04-2021;8025;29.7(06)
01 -05-2021;8025;35.8(16)
01 -06-2021;8025;31.9(16)
01 -07-2021;8025;38.5(06)
01 -08-2021;8025;39.5(15)
01 -09-2021;8025;34.0(09)
01 -10-2021;8025;30.3(21)
01 -11-2021;8025;27.6(01)
01 -12-2021;8025;24.5(27)
01 -01-2021;8019;28.3(28)
01 -02-2021;8019;24.5(01)
01 -03-2021;8019;23.7(12)
01 -04-2021;8019;28.5(06)
01 -05-2021;8019;0
01 -06-2021;8019;30.9(21)
01 -07-2021;8019;39.0(12)
01 -08-2021;8019;38.9(12)
01 -09-2021;8019;0
01 -10-2021;8019;30.8(21)
01 -11-2021;8019;0
01 -12-2021;8019;24.9(27)
01 -01-2021;6325O;23.5(26)
01 -02-2021;6325O;24.1(01)
01 -03-2021;6325O;25.3(31)
01 -04-2021;6325O;26.2(25)
01 -05-2021;6325O;32.5(08)
01 -06-2021;6325O;33.9(11)
01 -07-2021;6325O;34.3(16)
01 -08-2021;6325O;36.5(12)
01 -09-2021;6325O;38.4(07)
01 -10-2021;6325O;29.3(20)
01 -11-2021;6325O;25.0(01)
01 -12-2021;6325O;22.4(12)
01 -01-2021;9091O;17.6(29)
01 -02-2021;9091O;19.0(19)
01 -03-2021;9091O;23.2(31)
01 -04-2021;9091O;21.8(02)
01 -05-2021;9091O;29.6(31)
01 -06-2021;9091O;33.1(13)
01 -07-2021;9091O;36.7(22)
01 -08-2021;9091O;37.1(14)
01 -09-2021;9091O;34.0(06)
01 -10-2021;9091O;24.7(20)
01 -11-2021;9091O;16.6(02)
01 -12-2021;9091O;18.8(31)
01 -01-2021;1212E;19.4(31)
01 -02-2021;1212E;22.1(20)
01 -03-2021;1212E;0
01 -04-2021;1212E;0
01 -05-2021;1212E;22.7(31)
01 -06-2021;1212E;23.7(14)
01 -07-2021;1212E;24.2(05)
01 -08-2021;1212E;24.7(26)
01 -09-2021;1212E;31.3(06)
01 -10-2021;1212E;26.9(19)
01 -11-2021;1212E;0
01 -12-2021;1212E;21.0(28)
01 -01-2021;1208H;21.1(31)
01 -02-2021;1208H;23.4(24)
01 -03-2021;1208H;21.2(31)
01 -04-2021;1208H;24.2(01)
01 -05-2021;1208H;20.9(31)
01 -06-2021;1208H;24.2(14)
01 -07-2021;1208H;23.8(20)
01 -08-2021;1208H;26.6(05)
01 -09-2021;1208H;26.4(07)
01 -10-2021;1208H;25.7(20)
01 -11-2021;1208H;19.3(13)
01 -12-2021;1208H;23.1(28)
01 -01-2021;1249I;18.8(29)
01 -02-2021;1249I;22.2(24)
01 -03-2021;1249I;28.0(31)
01 -04-2021;1249I;21.6(01)
01 -05-2021;1249I;24.5(31)
01 -06-2021;1249I;27.4(13)
01 -07-2021;1249I;28.5(18)
01 -08-2021;1249I;28.0(05)
01 -09-2021;1249I;32.3(06)
01 -10-2021;1249I;27.2(19)
01 -11-2021;1249I;17.4(02)
01 -12-2021;1249I;21.5(31)
01 -01-2021;2444;19.2(28)
01 -02-2021;2444;17.5(16)
01 -03-2021;2444;20.5(31)
01 -04-2021;2444;19.5(01)
01 -05-2021;2444;28.5(30)
01 -06-2021;2444;31.2(10)
01 -07-2021;2444;37.5(11)
01 -08-2021;2444;38.8(14)
01 -09-2021;2444;29.4(05)
01 -10-2021;2444;24.9(20)
01 -11-2021;2444;14.6(10)
01 -12-2021;2444;20.2(30)
01 -01-2021;4452;18.0(26)
01 -02-2021;4452;22.0(15)
01 -03-2021;4452;32.4(31)
01 -04-2021;4452;27.4(07)
01 -05-2021;4452;34.0(29)
01 -06-2021;4452;36.4(10)
01 -07-2021;4452;40.5(10)
01 -08-2021;4452;43.5(14)
01 -09-2021;4452;38.6(05)
01 -10-2021;4452;30.7(19)
01 -11-2021;4452;21.4(13)
01 -12-2021;4452;20.3(31)
01 -01-2021;B954;24.7(29)
01 -02-2021;B954;20.9(01)
01 -03-2021;B954;20.7(12)
01 -04-2021;B954;23.9(29)
01 -05-2021;B954;27.0(07)
01 -06-2021;B954;30.4(22)
01 -07-2021;B954;35.0(24)
01 -08-2021;B954;34.3(12)
01 -09-2021;B954;33.3(08)
01 -10-2021;B954;27.5(21)
01 -11-2021;B954;24.5(01)
01 -12-2021;B954;21.5(27)
01 -01-2021;B893;21.5(29)
01 -02-2021;B893;20.2(05)
01 -03-2021;B893;20.0(30)
01 -04-2021;B893;21.5(27)
01 -05-2021;B893;28.8(16)
01 -06-2021;B893;32.7(15)
01 -07-2021;B893;33.1(22)
01 -08-2021;B893;36.8(12)
01 -09-2021;B893;30.7(03)
01 -10-2021;B893;26.8(03)
01 -11-2021;B893;22.2(01)
01 -12-2021;B893;19.6(30)
01 -01-2021;B278;21.2(29)
01 -02-2021;B278;23.5(06)
01 -03-2021;B278;23.1(29)
01 -04-2021;B278;24.2(01)
01 -05-2021;B278;28.8(31)
01 -06-2021;B278;35.2(15)
01 -07-2021;B278;38.5(23)
01 -08-2021;B278;38.3(13)
01 -09-2021;B278;34.4(08)
01 -10-2021;B278;27.8(03)
01 -11-2021;B278;24.8(01)
01 -12-2021;B278;21.7(27)
01 -01-2021;B228;24.2(29)
01 -02-2021;B228;22.2(05)
01 -03-2021;B228;24.2(29)
01 -04-2021;B228;26.2(01)
01 -05-2021;B228;29.8(16)
01 -06-2021;B228;34.5(15)
01 -07-2021;B228;33.5(23)
01 -08-2021;B228;37.0(13)
01 -09-2021;B228;33.2(02)
01 -10-2021;B228;27.9(21)
01 -11-2021;B228;25.1(01)
01 -12-2021;B228;23.4(27)
01 -01-2021;0200E;20.2(29)
01 -02-2021;0200E;20.2(03)
01 -03-2021;0200E;19.9(31)
01 -04-2021;0200E;23.3(03)
01 -05-2021;0200E;28.7(29)
01 -06-2021;0200E;33.9(14)
01 -07-2021;0200E;33.6(22)
01 -08-2021;0200E;35.3(14)
01 -09-2021;0200E;31.3(15)
01 -10-2021;0200E;25.7(02)
01 -11-2021;0200E;22.0(01)
01 -12-2021;0200E;20.4(30)
01 -01-2021;0076;21.3(29)
01 -02-2021;0076;20.9(01)
01 -03-2021;0076;0
01 -04-2021;0076;21.8(03)
01 -05-2021;0076;26.2(16)
01 -06-2021;0076;32.5(15)
01 -07-2021;0076;0
01 -08-2021;0076;0
01 -09-2021;0076;29.6(08)
01 -10-2021;0076;0
01 -11-2021;0076;25.0(01)
01 -12-2021;0076;22.2(27)
01 -01-2021;1082;19.9(28)
01 -02-2021;1082;22.3(20)
01 -03-2021;1082;28.7(31)
01 -04-2021;1082;26.2(24)
01 -05-2021;1082;30.9(08)
01 -06-2021;1082;34.1(13)
01 -07-2021;1082;34.7(05)
01 -08-2021;1082;29.0(05)
01 -09-2021;1082;38.8(06)
01 -10-2021;1082;29.5(20)
01 -11-2021;1082;21.0(02)
01 -12-2021;1082;25.2(31)
01 -01-2021;2331;14.2(27)
01 -02-2021;2331;17.0(15)
01 -03-2021;2331;23.3(31)
01 -04-2021;2331;19.8(02)
01 -05-2021;2331;29.9(31)
01 -06-2021;2331;30.3(13)
01 -07-2021;2331;35.5(22)
01 -08-2021;2331;38.0(14)
01 -09-2021;2331;32.6(06)
01 -10-2021;2331;24.9(19)
01 -11-2021;2331;14.7(10)
01 -12-2021;2331;17.0(31)
01 -01-2021;3469A;17.7(27)
01 -02-2021;3469A;19.1(14)
01 -03-2021;3469A;25.7(31)
01 -04-2021;3469A;25.0(06)
01 -05-2021;3469A;33.4(30)
01 -06-2021;3469A;35.6(09)
01 -07-2021;3469A;39.5(10)
01 -08-2021;3469A;43.7(14)
01 -09-2021;3469A;35.2(05)
01 -10-2021;3469A;28.4(08)
