Fecha;Estacion;DIAS_GRA
01 -01-2023;1387;3
01 -02-2023;1387;14
01 -03-2023;1387;4
01 -04-2023;1387;2
01 -05-2023;1387;4
01 -06-2023;1387;1
01 -07-2023;1387;2
01 -08-2023;1387;3
01 -09-2023;1387;2
01 -10-2023;1387;5
01 -11-2023;1387;0
01 -12-2023;1387;5
01 -01-2023;1387E;3
01 -02-2023;1387E;11
01 -03-2023;1387E;4
01 -04-2023;1387E;1
01 -05-2023;1387E;2
01 -06-2023;1387E;3
01 -07-2023;1387E;2
01 -08-2023;1387E;3
01 -09-2023;1387E;2
01 -10-2023;1387E;5
01 -11-2023;1387E;3
01 -12-2023;1387E;4
01 -01-2023;1428;4
01 -02-2023;1428;15
01 -03-2023;1428;3
01 -04-2023;1428;2
01 -05-2023;1428;2
01 -06-2023;1428;2
01 -07-2023;1428;2
01 -08-2023;1428;7
01 -09-2023;1428;2
01 -10-2023;1428;4
01 -11-2023;1428;2
01 -12-2023;1428;4
01 -01-2023;8175;11
01 -02-2023;8175;6
01 -03-2023;8175;8
01 -04-2023;8175;10
01 -05-2023;8175;0
01 -06-2023;8175;6
01 -07-2023;8175;15
01 -08-2023;8175;21
01 -09-2023;8175;7
01 -10-2023;8175;6
01 -11-2023;8175;7
01 -12-2023;8175;12
01 -01-2023;8025;9
01 -02-2023;8025;7
01 -03-2023;8025;11
01 -04-2023;8025;10
01 -05-2023;8025;2
01 -06-2023;8025;12
01 -07-2023;8025;14
01 -08-2023;8025;20
01 -09-2023;8025;0
01 -10-2023;8025;10
01 -11-2023;8025;11
01 -12-2023;8025;15
01 -01-2023;8019;13
01 -02-2023;8019;6
01 -03-2023;8019;10
01 -04-2023;8019;9
01 -05-2023;8019;0
01 -06-2023;8019;8
01 -07-2023;8019;9
01 -08-2023;8019;16
01 -09-2023;8019;7
01 -10-2023;8019;11
01 -11-2023;8019;12
01 -12-2023;8019;17
01 -01-2023;6325O;12
01 -02-2023;6325O;9
01 -03-2023;6325O;10
01 -04-2023;6325O;15
01 -05-2023;6325O;8
01 -06-2023;6325O;13
01 -07-2023;6325O;21
01 -08-2023;6325O;22
01 -09-2023;6325O;10
01 -10-2023;6325O;11
01 -11-2023;6325O;11
01 -12-2023;6325O;11
01 -01-2023;9091O;0
01 -02-2023;9091O;7
01 -03-2023;9091O;0
01 -04-2023;9091O;3
01 -05-2023;9091O;0
01 -06-2023;9091O;0
01 -07-2023;9091O;2
01 -08-2023;9091O;4
01 -09-2023;9091O;3
01 -10-2023;9091O;5
01 -11-2023;9091O;0
01 -12-2023;9091O;2
01 -01-2023;1212E;2
01 -02-2023;1212E;9
01 -03-2023;1212E;1
01 -04-2023;1212E;2
01 -05-2023;1212E;1
01 -06-2023;1212E;1
01 -07-2023;1212E;3
01 -08-2023;1212E;2
01 -09-2023;1212E;4
01 -10-2023;1212E;4
01 -11-2023;1212E;0
01 -12-2023;1212E;5
01 -01-2023;1208H;2
01 -02-2023;1208H;8
01 -03-2023;1208H;2
01 -04-2023;1208H;3
01 -05-2023;1208H;1
01 -06-2023;1208H;1
01 -07-2023;1208H;2
01 -08-2023;1208H;2
01 -09-2023;1208H;4
01 -10-2023;1208H;3
01 -11-2023;1208H;0
01 -12-2023;1208H;6
01 -01-2023;2444;0
01 -02-2023;2444;0
01 -03-2023;2444;0
01 -04-2023;2444;0
01 -05-2023;2444;0
01 -06-2023;2444;6
01 -07-2023;2444;15
01 -08-2023;2444;20
01 -09-2023;2444;7
01 -10-2023;2444;7
01 -11-2023;2444;6
01 -12-2023;2444;10
01 -01-2023;4452;10
01 -02-2023;4452;13
01 -03-2023;4452;3
01 -04-2023;4452;10
01 -05-2023;4452;5
01 -06-2023;4452;7
01 -07-2023;4452;22
01 -08-2023;4452;19
01 -09-2023;4452;7
01 -10-2023;4452;7
01 -11-2023;4452;5
01 -12-2023;4452;6
01 -01-2023;B954;6
01 -02-2023;B954;7
01 -03-2023;B954;6
01 -04-2023;B954;7
01 -05-2023;B954;3
01 -06-2023;B954;8
01 -07-2023;B954;7
01 -08-2023;B954;14
01 -09-2023;B954;4
01 -10-2023;B954;6
01 -11-2023;B954;2
01 -12-2023;B954;7
01 -01-2023;B893;1
01 -02-2023;B893;4
01 -03-2023;B893;1
01 -04-2023;B893;4
01 -05-2023;B893;1
01 -06-2023;B893;5
01 -07-2023;B893;12
01 -08-2023;B893;13
01 -09-2023;B893;4
01 -10-2023;B893;4
01 -11-2023;B893;1
01 -12-2023;B893;2
01 -01-2023;B278;3
01 -02-2023;B278;6
01 -03-2023;B278;2
01 -04-2023;B278;4
01 -05-2023;B278;0
01 -06-2023;B278;6
01 -07-2023;B278;11
01 -08-2023;B278;17
01 -09-2023;B278;4
01 -10-2023;B278;4
01 -11-2023;B278;3
01 -12-2023;B278;4
01 -01-2023;B228;7
01 -02-2023;B228;9
01 -03-2023;B228;4
01 -04-2023;B228;2
01 -05-2023;B228;0
01 -06-2023;B228;6
01 -07-2023;B228;15
01 -08-2023;B228;17
01 -09-2023;B228;9
01 -10-2023;B228;12
01 -11-2023;B228;3
01 -12-2023;B228;4
01 -01-2023;0200E;8
01 -02-2023;0200E;9
01 -03-2023;0200E;6
01 -04-2023;0200E;2
01 -05-2023;0200E;1
01 -06-2023;0200E;2
01 -07-2023;0200E;7
01 -08-2023;0200E;9
01 -09-2023;0200E;0
01 -10-2023;0200E;0
01 -11-2023;0200E;0
01 -12-2023;0200E;0
01 -01-2023;0076;11
01 -02-2023;0076;11
01 -03-2023;0076;6
01 -04-2023;0076;6
01 -05-2023;0076;2
01 -06-2023;0076;4
01 -07-2023;0076;12
01 -08-2023;0076;9
01 -09-2023;0076;7
01 -10-2023;0076;7
01 -11-2023;0076;6
01 -12-2023;0076;13
01 -01-2023;1082;3
01 -02-2023;1082;8
01 -03-2023;1082;1
01 -04-2023;1082;3
01 -05-2023;1082;0
01 -06-2023;1082;1
01 -07-2023;1082;1
01 -08-2023;1082;5
01 -09-2023;1082;5
01 -10-2023;1082;5
01 -11-2023;1082;1
01 -12-2023;1082;3
01 -01-2023;2331;1
01 -02-2023;2331;8
01 -03-2023;2331;2
01 -04-2023;2331;4
01 -05-2023;2331;0
01 -06-2023;2331;1
01 -07-2023;2331;11
01 -08-2023;2331;8
01 -09-2023;2331;4
01 -10-2023;2331;8
01 -11-2023;2331;1
01 -12-2023;2331;0
01 -01-2023;5973;0
01 -02-2023;5973;11
01 -03-2023;5973;0
01 -04-2023;5973;17
01 -05-2023;5973;9
01 -06-2023;5973;10
01 -07-2023;5973;0
01 -08-2023;5973;25
01 -09-2023;5973;14
01 -10-2023;5973;0
01 -11-2023;5973;16
01 -12-2023;5973;13
01 -01-2023;5960;13
01 -02-2023;5960;9
01 -03-2023;5960;9
01 -04-2023;5960;15
01 -05-2023;5960;10
01 -06-2023;5960;11
01 -07-2023;5960;22
01 -08-2023;5960;25
01 -09-2023;5960;13
01 -10-2023;5960;11
01 -11-2023;5960;12
01 -12-2023;5960;14
01 -01-2023;5910;9
01 -02-2023;5910;10
01 -03-2023;5910;0
01 -04-2023;5910;10
01 -05-2023;5910;6
01 -06-2023;5910;7
01 -07-2023;5910;18
