Fecha;Estacion;DIAS_GRA
01 -01-2022;1387;0
01 -02-2022;1387;25914
01 -03-2022;1387;39661
01 -04-2022;1387;53211
01 -05-2022;1387;66342
01 -06-2022;1387;62758
01 -07-2022;1387;0
01 -08-2022;1387;62856
01 -09-2022;1387;47135
01 -10-2022;1387;29284
01 -11-2022;1387;17898
01 -12-2022;1387;13514
01 -01-2022;1428;21442
01 -02-2022;1428;25376
01 -03-2022;1428;34761
01 -04-2022;1428;51816
01 -05-2022;1428;0
01 -06-2022;1428;55329
01 -07-2022;1428;76326
01 -08-2022;1428;64606
01 -09-2022;1428;43790
01 -10-2022;1428;0
01 -11-2022;1428;17235
01 -12-2022;1428;12826
01 -01-2022;8178D;32262
01 -02-2022;8178D;35813
01 -03-2022;8178D;28874
01 -04-2022;8178D;56757
01 -05-2022;8178D;84964
01 -06-2022;8178D;87232
01 -07-2022;8178D;0
01 -08-2022;8178D;78651
01 -09-2022;8178D;56861
01 -10-2022;8178D;38309
01 -11-2022;8178D;28215
01 -12-2022;8178D;19869
01 -01-2022;8019;28847
01 -02-2022;8019;33848
01 -03-2022;8019;32456
01 -04-2022;8019;57653
01 -05-2022;8019;82993
01 -06-2022;8019;84782
01 -07-2022;8019;86519
01 -08-2022;8019;76971
01 -09-2022;8019;55351
01 -10-2022;8019;41966
01 -11-2022;8019;29742
01 -12-2022;8019;22320
01 -01-2022;6325O;0
01 -02-2022;6325O;0
01 -03-2022;6325O;0
01 -04-2022;6325O;61955
01 -05-2022;6325O;0
01 -06-2022;6325O;85670
01 -07-2022;6325O;0
01 -08-2022;6325O;77868
01 -09-2022;6325O;59321
01 -10-2022;6325O;45289
01 -11-2022;6325O;33548
01 -12-2022;6325O;26910
01 -01-2022;B954;30227
01 -02-2022;B954;0
01 -03-2022;B954;33767
01 -04-2022;B954;59200
01 -05-2022;B954;81366
01 -06-2022;B954;0
01 -07-2022;B954;0
01 -08-2022;B954;71977
01 -09-2022;B954;0
01 -10-2022;B954;0
01 -11-2022;B954;29016
01 -12-2022;B954;20099
01 -01-2022;B278;0
01 -02-2022;B278;0
01 -03-2022;B278;0
01 -04-2022;B278;0
01 -05-2022;B278;0
01 -06-2022;B278;0
01 -07-2022;B278;0
01 -08-2022;B278;0
01 -09-2022;B278;51268
01 -10-2022;B278;0
01 -11-2022;B278;0
01 -12-2022;B278;0
01 -01-2022;B228;27964
01 -02-2022;B228;36245
01 -03-2022;B228;0
01 -04-2022;B228;58939
01 -05-2022;B228;78759
01 -06-2022;B228;83171
01 -07-2022;B228;0
01 -08-2022;B228;73943
01 -09-2022;B228;52604
01 -10-2022;B228;43157
01 -11-2022;B228;28317
01 -12-2022;B228;22060
01 -01-2022;1082;19941
01 -02-2022;1082;24409
01 -03-2022;1082;33956
01 -04-2022;1082;47071
01 -05-2022;1082;60067
01 -06-2022;1082;56940
01 -07-2022;1082;69094
01 -08-2022;1082;55252
01 -09-2022;1082;0
01 -10-2022;1082;29038
01 -11-2022;1082;17125
01 -12-2022;1082;0
01 -01-2022;3469A;31235
01 -02-2022;3469A;36087
01 -03-2022;3469A;37069
01 -04-2022;3469A;63937
01 -05-2022;3469A;79227
01 -06-2022;3469A;0
01 -07-2022;3469A;92381
01 -08-2022;3469A;81885
01 -09-2022;3469A;57132
01 -10-2022;3469A;38901
01 -11-2022;3469A;24660
01 -12-2022;3469A;17830
01 -01-2022;5973;0
01 -02-2022;5973;0
01 -03-2022;5973;43374
01 -04-2022;5973;70416
01 -05-2022;5973;85020
01 -06-2022;5973;87137
