Fecha;Estacion;DIAS_GRA
01 -01-2022;1387;6.0
01 -02-2022;1387;5.5
01 -03-2022;1387;0
01 -04-2022;1387;0
01 -05-2022;1387;0
01 -06-2022;1387;0
01 -07-2022;1387;0
01 -08-2022;1387;0
01 -09-2022;1387;7.4
01 -10-2022;1387;4.7
01 -11-2022;1387;3.3
01 -12-2022;1387;2.8
01 -01-2022;1387E;0
01 -02-2022;1387E;0
01 -03-2022;1387E;0
01 -04-2022;1387E;0
01 -05-2022;1387E;0
01 -06-2022;1387E;0
01 -07-2022;1387E;0
01 -08-2022;1387E;0
01 -09-2022;1387E;0
01 -10-2022;1387E;0
01 -11-2022;1387E;3.3
01 -12-2022;1387E;2.5
01 -01-2022;1428;5.5
01 -02-2022;1428;5.0
01 -03-2022;1428;4.4
01 -04-2022;1428;6.8
01 -05-2022;1428;0
01 -06-2022;1428;5.7
01 -07-2022;1428;10.6
01 -08-2022;1428;9.2
01 -09-2022;1428;6.2
01 -10-2022;1428;3.8
01 -11-2022;1428;2.8
01 -12-2022;1428;2.1
01 -01-2022;8175;6.9
01 -02-2022;8175;6.9
01 -03-2022;8175;0
01 -04-2022;8175;7.0
01 -05-2022;8175;11.2
01 -06-2022;8175;11.8
01 -07-2022;8175;12.2
01 -08-2022;8175;10.7
01 -09-2022;8175;8.4
01 -10-2022;8175;5.9
01 -11-2022;8175;5.5
01 -12-2022;8175;3.5
01 -01-2022;8178D;0
01 -02-2022;8178D;0
01 -03-2022;8178D;0
01 -04-2022;8178D;0
01 -05-2022;8178D;0
01 -06-2022;8178D;0
01 -07-2022;8178D;12.6
01 -08-2022;8178D;0
01 -09-2022;8178D;0
01 -10-2022;8178D;0
01 -11-2022;8178D;0
01 -12-2022;8178D;0
01 -01-2022;8025;7.1
01 -02-2022;8025;7.5
01 -03-2022;8025;4.2
01 -04-2022;8025;8.2
01 -05-2022;8025;0
01 -06-2022;8025;12.6
01 -07-2022;8025;0
01 -08-2022;8025;11.8
01 -09-2022;8025;8.8
01 -10-2022;8025;8.1
01 -11-2022;8025;0
01 -12-2022;8025;5.4
01 -01-2022;8019;6.7
01 -02-2022;8019;7.1
01 -03-2022;8019;4.0
01 -04-2022;8019;8.3
01 -05-2022;8019;11.9
01 -06-2022;8019;12.7
01 -07-2022;8019;12.5
01 -08-2022;8019;11.7
01 -09-2022;8019;8.7
01 -10-2022;8019;7.7
01 -11-2022;8019;6.9
01 -12-2022;8019;5.1
01 -01-2022;6325O;6.8
01 -02-2022;6325O;7.2
01 -03-2022;6325O;4.6
01 -04-2022;6325O;8.1
01 -05-2022;6325O;11.1
01 -06-2022;6325O;11.5
01 -07-2022;6325O;12.1
01 -08-2022;6325O;11.1
01 -09-2022;6325O;8.7
01 -10-2022;6325O;7.1
01 -11-2022;6325O;6.9
01 -12-2022;6325O;5.5
01 -01-2022;9091O;5.0
01 -02-2022;9091O;5.1
01 -03-2022;9091O;3.0
01 -04-2022;9091O;5.6
01 -05-2022;9091O;7.8
01 -06-2022;9091O;7.7
01 -07-2022;9091O;8.9
01 -08-2022;9091O;8.4
01 -09-2022;9091O;6.6
01 -10-2022;9091O;5.3
01 -11-2022;9091O;3.5
01 -12-2022;9091O;2.9
01 -01-2022;1212E;4.9
01 -02-2022;1212E;5.7
01 -03-2022;1212E;4.1
01 -04-2022;1212E;6.5
01 -05-2022;1212E;0
01 -06-2022;1212E;5.5
01 -07-2022;1212E;7.5
01 -08-2022;1212E;5.2
01 -09-2022;1212E;6.5
01 -10-2022;1212E;4.5
01 -11-2022;1212E;4.0
01 -12-2022;1212E;2.8
01 -01-2022;1249I;5.3
01 -02-2022;1249I;5.6
01 -03-2022;1249I;3.8
01 -04-2022;1249I;6.0
01 -05-2022;1249I;5.7
01 -06-2022;1249I;4.5
01 -07-2022;1249I;7.7
01 -08-2022;1249I;5.2
01 -09-2022;1249I;6.4
01 -10-2022;1249I;4.7
01 -11-2022;1249I;4.5
01 -12-2022;1249I;3.1
01 -01-2022;2444;5.9
01 -02-2022;2444;6.8
01 -03-2022;2444;3.5
01 -04-2022;2444;7.7
01 -05-2022;2444;10.4
01 -06-2022;2444;10.6
01 -07-2022;2444;13.1
01 -08-2022;2444;11.4
01 -09-2022;2444;8.4
01 -10-2022;2444;5.5
01 -11-2022;2444;4.2
01 -12-2022;2444;2.8
01 -01-2022;4452;6.8
01 -02-2022;4452;6.7
01 -03-2022;4452;5.1
01 -04-2022;4452;8.9
01 -05-2022;4452;10.8
01 -06-2022;4452;11.1
01 -07-2022;4452;13.3
01 -08-2022;4452;12.1
01 -09-2022;4452;9.1
01 -10-2022;4452;6.7
01 -11-2022;4452;4.5
01 -12-2022;4452;3.8
01 -01-2022;B954;6.1
01 -02-2022;B954;7.1
01 -03-2022;B954;2.5
01 -04-2022;B954;7.1
01 -05-2022;B954;10.5
01 -06-2022;B954;11.2
01 -07-2022;B954;11.8
01 -08-2022;B954;0
01 -09-2022;B954;7.8
01 -10-2022;B954;6.5
01 -11-2022;B954;5.7
01 -12-2022;B954;4.4
01 -01-2022;B893;6.4
01 -02-2022;B893;7.4
01 -03-2022;B893;3.4
01 -04-2022;B893;8.0
01 -05-2022;B893;10.3
01 -06-2022;B893;10.9
01 -07-2022;B893;12.7
01 -08-2022;B893;10.8
01 -09-2022;B893;0
01 -10-2022;B893;0
01 -11-2022;B893;5.2
01 -12-2022;B893;5.8
01 -01-2022;B278;6.1
01 -02-2022;B278;7.2
01 -03-2022;B278;2.9
01 -04-2022;B278;7.3
01 -05-2022;B278;9.7
01 -06-2022;B278;10.6
01 -07-2022;B278;12.0
01 -08-2022;B278;10.7
01 -09-2022;B278;7.6
01 -10-2022;B278;7.3
01 -11-2022;B278;5.5
01 -12-2022;B278;4.5
01 -01-2022;B228;6.1
01 -02-2022;B228;6.9
01 -03-2022;B228;2.8
01 -04-2022;B228;7.2
01 -05-2022;B228;10.1
01 -06-2022;B228;10.8
01 -07-2022;B228;11.9
01 -08-2022;B228;10.6
01 -09-2022;B228;7.7
01 -10-2022;B228;6.9
01 -11-2022;B228;5.7
01 -12-2022;B228;4.8
01 -01-2022;0200E;8.0
01 -02-2022;0200E;7.0
01 -03-2022;0200E;2.6
01 -04-2022;0200E;7.5
01 -05-2022;0200E;10.3
01 -06-2022;0200E;11.1
01 -07-2022;0200E;11.0
01 -08-2022;0200E;10.2
01 -09-2022;0200E;7.1
01 -10-2022;0200E;6.4
01 -11-2022;0200E;5.9
01 -12-2022;0200E;5.4
01 -01-2022;0076;4.6
01 -02-2022;0076;5.7
01 -03-2022;0076;2.7
01 -04-2022;0076;0
01 -05-2022;0076;0
01 -06-2022;0076;9.9
01 -07-2022;0076;10.3
01 -08-2022;0076;9.7
01 -09-2022;0076;6.9
01 -10-2022;0076;6.0
01 -11-2022;0076;3.8
01 -12-2022;0076;3.1
01 -01-2022;1082;4.8
01 -02-2022;1082;4.2
01 -03-2022;1082;3.1
01 -04-2022;1082;4.7
01 -05-2022;1082;6.3
01 -06-2022;1082;5.5
01 -07-2022;1082;9.2
01 -08-2022;1082;6.9
01 -09-2022;1082;5.5
01 -10-2022;1082;4.1
01 -11-2022;1082;3.0
01 -12-2022;1082;2.0
01 -01-2022;2331;6.5
01 -02-2022;2331;5.8
01 -03-2022;2331;2.6
01 -04-2022;2331;6.9
01 -05-2022;2331;9.2
01 -06-2022;2331;9.0
01 -07-2022;2331;12.7
01 -08-2022;2331;10.7
01 -09-2022;2331;8.1
01 -10-2022;2331;6.2
01 -11-2022;2331;3.8
01 -12-2022;2331;2.1
01 -01-2022;3469A;8.0
01 -02-2022;3469A;7.8
01 -03-2022;3469A;4.6
01 -04-2022;3469A;9.6
01 -05-2022;3469A;11.3
01 -06-2022;3469A;11.3
01 -07-2022;3469A;13.4
01 -08-2022;3469A;12.5
01 -09-2022;3469A;9.3
01 -10-2022;3469A;6.5
01 -11-2022;3469A;4.9
