Fecha;Estacion;DIAS_GRA
01 -01-2017;1387;0
01 -02-2017;1387;0
01 -03-2017;1387;0
01 -04-2017;1387;0
01 -05-2017;1387;0
01 -06-2017;1387;0
01 -07-2017;1387;0
01 -08-2017;1387;0
01 -09-2017;1387;0
01 -10-2017;1387;0
01 -11-2017;1387;19
01 -12-2017;1387;0
01 -01-2017;1387E;13
01 -02-2017;1387E;19
01 -03-2017;1387E;21
01 -04-2017;1387E;14
01 -05-2017;1387E;14
01 -06-2017;1387E;17
01 -07-2017;1387E;17
01 -08-2017;1387E;22
01 -09-2017;1387E;22
01 -10-2017;1387E;18
01 -11-2017;1387E;16
01 -12-2017;1387E;20
01 -01-2017;1428;13
01 -02-2017;1428;12
01 -03-2017;1428;14
01 -04-2017;1428;17
01 -05-2017;1428;15
01 -06-2017;1428;19
01 -07-2017;1428;18
01 -08-2017;1428;23
01 -09-2017;1428;23
01 -10-2017;1428;14
01 -11-2017;1428;16
01 -12-2017;1428;12
01 -01-2017;8175;19
01 -02-2017;8175;18
01 -03-2017;8175;21
01 -04-2017;8175;14
01 -05-2017;8175;20
01 -06-2017;8175;18
01 -07-2017;8175;12
01 -08-2017;8175;16
01 -09-2017;8175;19
01 -10-2017;8175;16
01 -11-2017;8175;9
01 -12-2017;8175;17
01 -01-2017;8019;16
01 -02-2017;8019;21
01 -03-2017;8019;17
01 -04-2017;8019;18
01 -05-2017;8019;17
01 -06-2017;8019;9
01 -07-2017;8019;13
01 -08-2017;8019;18
01 -09-2017;8019;19
01 -10-2017;8019;16
01 -11-2017;8019;13
01 -12-2017;8019;20
01 -01-2017;6325O;18
01 -02-2017;6325O;19
01 -03-2017;6325O;17
01 -04-2017;6325O;13
01 -05-2017;6325O;20
01 -06-2017;6325O;7
01 -07-2017;6325O;6
01 -08-2017;6325O;15
01 -09-2017;6325O;19
01 -10-2017;6325O;13
01 -11-2017;6325O;9
01 -12-2017;6325O;18
01 -01-2017;9091O;20
01 -02-2017;9091O;15
01 -03-2017;9091O;20
01 -04-2017;9091O;18
01 -05-2017;9091O;18
01 -06-2017;9091O;18
01 -07-2017;9091O;20
01 -08-2017;9091O;18
01 -09-2017;9091O;21
01 -10-2017;9091O;20
01 -11-2017;9091O;18
01 -12-2017;9091O;11
01 -01-2017;1212E;13
01 -02-2017;1212E;16
01 -03-2017;1212E;17
01 -04-2017;1212E;17
01 -05-2017;1212E;19
01 -06-2017;1212E;11
01 -07-2017;1212E;13
01 -08-2017;1212E;13
01 -09-2017;1212E;19
01 -10-2017;1212E;17
01 -11-2017;1212E;15
01 -12-2017;1212E;16
01 -01-2017;1208H;16
01 -02-2017;1208H;18
01 -03-2017;1208H;17
01 -04-2017;1208H;18
01 -05-2017;1208H;0
01 -06-2017;1208H;0
01 -07-2017;1208H;0
01 -08-2017;1208H;0
01 -09-2017;1208H;0
01 -10-2017;1208H;0
01 -11-2017;1208H;9
01 -12-2017;1208H;14
01 -01-2017;1249I;14
01 -02-2017;1249I;13
01 -03-2017;1249I;15
01 -04-2017;1249I;15
01 -05-2017;1249I;14
01 -06-2017;1249I;8
01 -07-2017;1249I;15
01 -08-2017;1249I;9
01 -09-2017;1249I;21
01 -10-2017;1249I;15
01 -11-2017;1249I;13
01 -12-2017;1249I;11
01 -01-2017;4452;14
01 -02-2017;4452;20
01 -03-2017;4452;18
01 -04-2017;4452;17
01 -05-2017;4452;17
01 -06-2017;4452;19
01 -07-2017;4452;8
01 -08-2017;4452;7
01 -09-2017;4452;10
01 -10-2017;4452;7
01 -11-2017;4452;9
01 -12-2017;4452;13
01 -01-2017;B954;21
01 -02-2017;B954;18
01 -03-2017;B954;22
01 -04-2017;B954;19
01 -05-2017;B954;19
01 -06-2017;B954;16
01 -07-2017;B954;15
01 -08-2017;B954;16
01 -09-2017;B954;24
01 -10-2017;B954;21
01 -11-2017;B954;0
01 -12-2017;B954;27
01 -01-2017;B893;18
01 -02-2017;B893;19
01 -03-2017;B893;21
01 -04-2017;B893;0
01 -05-2017;B893;22
01 -06-2017;B893;15
01 -07-2017;B893;18
01 -08-2017;B893;21
01 -09-2017;B893;24
01 -10-2017;B893;26
01 -11-2017;B893;23
01 -12-2017;B893;22
01 -01-2017;B228;21
01 -02-2017;B228;19
01 -03-2017;B228;0
01 -04-2017;B228;0
01 -05-2017;B228;0
01 -06-2017;B228;0
01 -07-2017;B228;0
01 -08-2017;B228;0
01 -09-2017;B228;0
01 -10-2017;B228;0
01 -11-2017;B228;22
01 -12-2017;B228;26
01 -01-2017;B278;23
01 -02-2017;B278;18
01 -03-2017;B278;23
01 -04-2017;B278;20
01 -05-2017;B278;24
01 -06-2017;B278;13
01 -07-2017;B278;16
01 -08-2017;B278;15
01 -09-2017;B278;26
01 -10-2017;B278;22
01 -11-2017;B278;20
01 -12-2017;B278;24
01 -01-2017;0200E;17
01 -02-2017;0200E;15
01 -03-2017;0200E;16
01 -04-2017;0200E;16
01 -05-2017;0200E;18
01 -06-2017;0200E;13
01 -07-2017;0200E;23
01 -08-2017;0200E;24
01 -09-2017;0200E;15
01 -10-2017;0200E;22
01 -11-2017;0200E;18
01 -12-2017;0200E;21
01 -01-2017;0076;21
01 -02-2017;0076;18
01 -03-2017;0076;20
01 -04-2017;0076;17
01 -05-2017;0076;23
01 -06-2017;0076;18
01 -07-2017;0076;28
01 -08-2017;0076;24
01 -09-2017;0076;23
01 -10-2017;0076;25
01 -11-2017;0076;16
01 -12-2017;0076;23
01 -01-2017;1082;14
01 -02-2017;1082;14
01 -03-2017;1082;13
01 -04-2017;1082;15
01 -05-2017;1082;15
01 -06-2017;1082;13
01 -07-2017;1082;16
01 -08-2017;1082;15
01 -09-2017;1082;14
01 -10-2017;1082;12
01 -11-2017;1082;19
01 -12-2017;1082;9
01 -01-2017;2331;18
01 -02-2017;2331;16
01 -03-2017;2331;13
01 -04-2017;2331;15
01 -05-2017;2331;19
01 -06-2017;2331;22
01 -07-2017;2331;19
01 -08-2017;2331;19
01 -09-2017;2331;24
01 -10-2017;2331;13
01 -11-2017;2331;26
01 -12-2017;2331;15
01 -01-2017;3469A;11
01 -02-2017;3469A;13
01 -03-2017;3469A;15
01 -04-2017;3469A;16
01 -05-2017;3469A;13
01 -06-2017;3469A;20
01 -07-2017;3469A;8
01 -08-2017;3469A;13
01 -09-2017;3469A;15
01 -10-2017;3469A;0
01 -11-2017;3469A;0
01 -12-2017;3469A;0
01 -01-2017;5960;13
01 -02-2017;5960;0
01 -03-2017;5960;16
01 -04-2017;5960;14
01 -05-2017;5960;20
01 -06-2017;5960;9
01 -07-2017;5960;10
01 -08-2017;5960;12
01 -09-2017;5960;15
01 -10-2017;5960;13
01 -11-2017;5960;13
01 -12-2017;5960;8
01 -01-2017;5910;14
01 -02-2017;5910;15
01 -03-2017;5910;19
01 -04-2017;5910;17
01 -05-2017;5910;17
01 -06-2017;5910;16
01 -07-2017;5910;8
01 -08-2017;5910;14
01 -09-2017;5910;15
01 -10-2017;5910;11
01 -11-2017;5910;10
01 -12-2017;5910;12
01 -01-2017;1111;17
01 -02-2017;1111;18
01 -03-2017;1111;18
01 -04-2017;1111;16
01 -05-2017;1111;21
01 -06-2017;1111;14
01 -07-2017;1111;17
01 -08-2017;1111;16
01 -09-2017;1111;19
01 -10-2017;1111;18
01 -11-2017;1111;22
01 -12-2017;1111;13
01 -01-2017;1109;13
01 -02-2017;1109;18
01 -03-2017;1109;14
01 -04-2017;1109;14
01 -05-2017;1109;16
01 -06-2017;1109;13
01 -07-2017;1109;16
01 -08-2017;1109;14
01 -09-2017;1109;17
01 -10-2017;1109;15
01 -11-2017;1109;19
01 -12-2017;1109;11
01 -01-2017;5402;0
01 -02-2017;5402;0
01 -03-2017;5402;0
01 -04-2017;5402;0
01 -05-2017;5402;0
01 -06-2017;5402;0
01 -07-2017;5402;0
01 -08-2017;5402;0
01 -09-2017;5402;12
01 -10-2017;5402;0
01 -11-2017;5402;0
01 -12-2017;5402;0
01 -01-2017;8096;16
01 -02-2017;8096;10
01 -03-2017;8096;18
01 -04-2017;8096;14
01 -05-2017;8096;16
01 -06-2017;8096;21
01 -07-2017;8096;11
01 -08-2017;8096;16
01 -09-2017;8096;19
01 -10-2017;8096;12
01 -11-2017;8096;15
