Fecha;Estacion;DIAS_GRA
01 -01-2019;1387;78
01 -02-2019;1387;67
01 -03-2019;1387;69
01 -04-2019;1387;77
01 -05-2019;1387;72
01 -06-2019;1387;73
01 -07-2019;1387;0
01 -08-2019;1387;76
01 -09-2019;1387;75
01 -10-2019;1387;78
01 -11-2019;1387;80
01 -12-2019;1387;0
01 -01-2019;1387E;81
01 -02-2019;1387E;0
01 -03-2019;1387E;0
01 -04-2019;1387E;77
01 -05-2019;1387E;71
01 -06-2019;1387E;0
01 -07-2019;1387E;77
01 -08-2019;1387E;77
01 -09-2019;1387E;0
01 -10-2019;1387E;82
01 -11-2019;1387E;0
01 -12-2019;1387E;80
01 -01-2019;1428;84
01 -02-2019;1428;75
01 -03-2019;1428;73
01 -04-2019;1428;79
01 -05-2019;1428;70
01 -06-2019;1428;79
01 -07-2019;1428;0
01 -08-2019;1428;79
01 -09-2019;1428;78
01 -10-2019;1428;90
01 -11-2019;1428;94
01 -12-2019;1428;87
01 -01-2019;8175;0
01 -02-2019;8175;59
01 -03-2019;8175;52
01 -04-2019;8175;0
01 -05-2019;8175;49
01 -06-2019;8175;36
01 -07-2019;8175;36
01 -08-2019;8175;43
01 -09-2019;8175;62
01 -10-2019;8175;63
01 -11-2019;8175;75
01 -12-2019;8175;83
01 -01-2019;8178D;63
01 -02-2019;8178D;55
01 -03-2019;8178D;52
01 -04-2019;8178D;63
01 -05-2019;8178D;50
01 -06-2019;8178D;43
01 -07-2019;8178D;43
01 -08-2019;8178D;48
01 -09-2019;8178D;59
01 -10-2019;8178D;61
01 -11-2019;8178D;72
01 -12-2019;8178D;78
01 -01-2019;8025;57
01 -02-2019;8025;59
01 -03-2019;8025;58
01 -04-2019;8025;63
01 -05-2019;8025;58
01 -06-2019;8025;53
01 -07-2019;8025;53
01 -08-2019;8025;65
01 -09-2019;8025;71
01 -10-2019;8025;66
01 -11-2019;8025;52
01 -12-2019;8025;68
01 -01-2019;8019;0
01 -02-2019;8019;0
01 -03-2019;8019;0
01 -04-2019;8019;0
01 -05-2019;8019;59
01 -06-2019;8019;0
01 -07-2019;8019;0
01 -08-2019;8019;0
01 -09-2019;8019;75
01 -10-2019;8019;71
01 -11-2019;8019;57
01 -12-2019;8019;70
01 -01-2019;6325O;64
01 -02-2019;6325O;63
01 -03-2019;6325O;64
01 -04-2019;6325O;67
01 -05-2019;6325O;63
01 -06-2019;6325O;0
01 -07-2019;6325O;64
01 -08-2019;6325O;68
01 -09-2019;6325O;70
01 -10-2019;6325O;0
01 -11-2019;6325O;67
01 -12-2019;6325O;0
01 -01-2019;9091O;86
01 -02-2019;9091O;74
01 -03-2019;9091O;69
01 -04-2019;9091O;74
01 -05-2019;9091O;72
01 -06-2019;9091O;64
01 -07-2019;9091O;68
