Fecha;INDICATIVO;TEMP_MAX
01-11-2020;B228;25.1(06)
01-12-2020;B228;21.0(11)
01-01-2020;0200E;19.7(31)
01-02-2020;0200E;22.4(03)
01-03-2020;0200E;21.8(05)
01-04-2020;0200E;21.5(26)
01-05-2020;0200E;27.9(22)
01-06-2020;0200E;29.9(26)
01-07-2020;0200E;34.1(30)
01-08-2020;0200E;35.2(01)
01-09-2020;0200E;31.0(13)
01-10-2020;0200E;26.7(01)
01-11-2020;0200E;22.7(01)
01-12-2020;0200E;17.3(15)
01-01-2020;0076;19.2(31)
01-02-2020;0076;21.6(10)
01-03-2020;0076;21.1(09)
01-04-2020;0076;25.3(30)
01-05-2020;0076;27.5(19)
01-06-2020;0076;28.9(26)
01-07-2020;0076;31.6(30)
01-08-2020;0076;32.1(01)
01-09-2020;0076;30.4(13)
01-10-2020;0076;25.9(01)
01-11-2020;0076;21.6(14)
01-12-2020;0076;17.8(12)
01-01-2020;1082;22.4(31)
01-02-2020;1082;26.0(03)
01-03-2020;1082;24.3(19)
01-04-2020;1082;27.0(09)
01-05-2020;1082;32.8(28)
01-06-2020;1082;32.2(23)
01-07-2020;1082;41.5(30)
01-08-2020;1082;38.8(06)
01-09-2020;1082;37.7(13)
01-10-2020;1082;26.5(31)
01-11-2020;1082;26.5(02)
01-12-2020;1082;23.0(22)
01-01-2020;2331;14.3(08)
01-02-2020;2331;20.3(23)
01-03-2020;2331;21.6(11)
01-04-2020;2331;19.9(25)
01-05-2020;2331;28.8(22)
01-06-2020;2331;33.0(23)
01-07-2020;2331;38.0(27)
01-08-2020;2331;38.2(07)
01-09-2020;2331;33.2(04)
01-10-2020;2331;23.6(19)
01-11-2020;2331;17.6(18)
01-12-2020;2331;15.1(22)
01-01-2020;3469A;15.2(16)
01-02-2020;3469A;23.0(23)
01-03-2020;3469A;24.8(12)
01-04-2020;3469A;24.2(24)
01-05-2020;3469A;33.3(30)
01-06-2020;3469A;38.6(23)
01-07-2020;3469A;40.2(26)
01-08-2020;3469A;39.7(06)
01-09-2020;3469A;36.3(05)
01-10-2020;3469A;30.8(08)
01-11-2020;3469A;23.0(01)
01-12-2020;3469A;16.7(12)
01-01-2020;5973;18.7(01)
01-02-2020;5973;23.2(02)
01-03-2020;5973;24.4(10)
01-04-2020;5973;23.0(18)
01-05-2020;5973;32.5(23)
01-06-2020;5973;32.9(22)
01-07-2020;5973;35.1(07)
01-08-2020;5973;33.9(05)
01-09-2020;5973;31.3(12)
01-10-2020;5973;28.6(08)
01-11-2020;5973;25.0(15)
01-12-2020;5973;20.5(01)
01-01-2020;5960;20.5(16)
01-02-2020;5960;0
01-03-2020;5960;30.4(11)
01-04-2020;5960;24.8(18)
01-05-2020;5960;36.9(23)
01-06-2020;5960;37.9(29)
01-07-2020;5960;0
01-08-2020;5960;41.3(01)
01-09-2020;5960;36.7(12)
01-10-2020;5960;33.9(07)
01-11-2020;5960;28.0(02)
01-12-2020;5960;0
01-01-2020;5910;21.0(29)
01-02-2020;5910;24.2(04)
01-03-2020;5910;28.1(11)
01-04-2020;5910;23.1(07)
01-05-2020;5910;34.6(23)
01-06-2020;5910;37.0(22)
01-07-2020;5910;37.5(07)
01-08-2020;5910;36.3(06)
01-09-2020;5910;33.2(05)
01-10-2020;5910;31.7(08)
01-11-2020;5910;26.3(02)
01-12-2020;5910;20.8(03)
01-01-2020;6001;18.5(15)
01-02-2020;6001;19.4(27)
01-03-2020;6001;0
01-04-2020;6001;0
01-05-2020;6001;0
01-06-2020;6001;0
01-07-2020;6001;29.0(30)
01-08-2020;6001;29.5(27)
01-09-2020;6001;32.3(24)
01-10-2020;6001;24.3(08)
01-11-2020;6001;23.0(06)
01-12-2020;6001;18.7(13)
01-01-2020;1111;20.1(09)
01-02-2020;1111;26.3(03)
01-03-2020;1111;19.0(05)
01-04-2020;1111;24.4(05)
01-05-2020;1111;33.6(04)
01-06-2020;1111;23.5(27)
01-07-2020;1111;30.9(30)
01-08-2020;1111;35.4(19)
01-09-2020;1111;30.2(14)
01-10-2020;1111;27.9(19)
01-11-2020;1111;25.5(02)
01-12-2020;1111;21.5(22)
01-01-2020;1109;20.4(09)
01-02-2020;1109;27.1(03)
01-03-2020;1109;0
01-04-2020;1109;0
01-05-2020;1109;35.1(04)
01-06-2020;1109;26.4(27)
01-07-2020;1109;35.0(30)
01-08-2020;1109;36.5(19)
01-09-2020;1109;30.2(14)
01-10-2020;1109;28.4(19)
01-11-2020;1109;26.0(01)
01-12-2020;1109;21.6(22)
01-01-2020;8500A;21.6(29)
01-02-2020;8500A;25.5(27)
01-03-2020;8500A;24.8(05)
01-04-2020;8500A;27.9(30)
01-05-2020;8500A;32.7(01)
01-06-2020;8500A;32.2(26)
01-07-2020;8500A;35.1(23)
01-08-2020;8500A;33.7(19)
01-09-2020;8500A;32.4(13)
01-10-2020;8500A;29.2(07)
01-11-2020;8500A;23.8(01)
01-12-2020;8500A;21.0(15)
01-01-2020;5000C;21.8(30)
01-02-2020;5000C;23.5(27)
01-03-2020;5000C;25.9(09)
01-04-2020;5000C;22.6(30)
01-05-2020;5000C;29.8(21)
01-06-2020;5000C;31.0(27)
01-07-2020;5000C;34.4(01)
01-08-2020;5000C;38.2(02)
01-09-2020;5000C;32.7(24)
01-10-2020;5000C;25.0(01)
01-11-2020;5000C;26.1(16)
01-12-2020;5000C;21.1(14)
01-01-2020;4121;17.0(16)
01-02-2020;4121;21.9(24)
01-03-2020;4121;27.7(11)
01-04-2020;4121;24.0(24)
01-05-2020;4121;34.2(22)
01-06-2020;4121;38.3(30)
01-07-2020;4121;41.1(27)
01-08-2020;4121;39.6(09)
01-09-2020;4121;33.8(13)
01-10-2020;4121;29.1(09)
01-11-2020;4121;23.5(02)
01-12-2020;4121;15.3(12)
01-01-2020;5402;19.1(29)
01-02-2020;5402;25.4(04)
01-03-2020;5402;29.0(10)
01-04-2020;5402;26.8(23)
01-05-2020;5402;38.0(23)
01-06-2020;5402;40.8(22)
01-07-2020;5402;43.9(26)
01-08-2020;5402;43.9(01)
01-09-2020;5402;37.8(12)
01-10-2020;5402;33.0(08)
01-11-2020;5402;28.9(01)
01-12-2020;5402;20.3(12)
01-01-2020;8096;18.1(07)
01-02-2020;8096;23.2(22)
01-03-2020;8096;26.4(12)
01-04-2020;8096;22.0(18)
01-05-2020;8096;31.2(22)
01-06-2020;8096;35.5(30)
01-07-2020;8096;38.5(27)
01-08-2020;8096;37.9(07)
01-09-2020;8096;33.3(05)
01-10-2020;8096;27.0(09)
01-11-2020;8096;24.5(01)
01-12-2020;8096;18.8(22)
01-01-2020;1014;21.2(30)
01-02-2020;1014;27.2(03)
01-03-2020;1014;22.9(15)
01-04-2020;1014;25.2(09)
01-05-2020;1014;32.4(04)
01-06-2020;1014;28.4(24)
01-07-2020;1014;42.2(30)
01-08-2020;1014;38.1(19)
01-09-2020;1014;35.1(14)
01-10-2020;1014;26.4(19)
01-11-2020;1014;26.5(01)
01-12-2020;1014;20.3(22)
01-01-2020;1024E;19.6(31)
01-02-2020;1024E;24.3(03)
01-03-2020;1024E;21.0(19)
01-04-2020;1024E;23.7(09)
01-05-2020;1024E;30.3(04)
01-06-2020;1024E;26.8(23)
01-07-2020;1024E;39.0(30)
01-08-2020;1024E;35.3(19)
01-09-2020;1024E;34.1(14)
01-10-2020;1024E;24.1(31)
01-11-2020;1024E;24.8(01)
01-12-2020;1024E;19.4(22)
01-01-2020;0367;20.0(31)
01-02-2020;0367;24.1(03)
01-03-2020;0367;22.8(05)
01-04-2020;0367;24.2(30)
01-05-2020;0367;32.6(21)
01-06-2020;0367;0
01-07-2020;0367;0
01-08-2020;0367;36.9(01)
01-09-2020;0367;0
01-10-2020;0367;0
01-11-2020;0367;23.1(15)
01-12-2020;0367;19.9(15)
01-01-2020;5530E;19.4(31)
01-02-2020;5530E;23.9(03)
01-03-2020;5530E;29.7(11)
01-04-2020;5530E;25.0(18)
01-05-2020;5530E;35.8(04)
01-06-2020;5530E;39.5(23)
01-07-2020;5530E;43.3(26)
01-08-2020;5530E;42.0(01)
01-09-2020;5530E;35.7(06)
01-10-2020;5530E;31.7(07)
01-11-2020;5530E;27.8(06)
01-12-2020;5530E;20.3(22)
01-01-2020;5514;18.6(31)
01-02-2020;5514;23.0(03)
01-03-2020;5514;28.5(12)
01-04-2020;5514;22.8(18)
01-05-2020;5514;33.2(23)
01-06-2020;5514;38.2(30)
01-07-2020;5514;41.5(26)
01-08-2020;5514;40.8(01)
01-09-2020;5514;34.0(07)
01-10-2020;5514;29.8(08)
01-11-2020;5514;27.8(06)
01-12-2020;5514;19.2(22)
01-01-2020;3013;14.4(05)
01-02-2020;3013;21.6(23)
01-03-2020;3013;24.3(12)
01-04-2020;3013;20.2(25)
01-05-2020;3013;30.0(04)
01-06-2020;3013;33.4(30)
01-07-2020;3013;36.6(30)
01-08-2020;3013;36.2(07)
01-09-2020;3013;31.2(05)
01-10-2020;3013;24.1(08)
01-11-2020;3013;22.0(02)
01-12-2020;3013;17.1(22)
01-01-2020;4642E;20.0(08)
01-02-2020;4642E;27.3(04)
01-03-2020;4642E;29.0(11)
01-04-2020;4642E;25.4(23)
01-05-2020;4642E;36.1(23)
01-06-2020;4642E;37.6(22)
01-07-2020;4642E;41.1(20)
01-08-2020;4642E;42.2(01)
01-09-2020;4642E;35.4(04)
01-10-2020;4642E;33.2(07)
01-11-2020;4642E;29.0(02)
01-12-2020;4642E;21.0(01)
01-01-2020;9898;16.0(31)
01-02-2020;9898;19.3(24)
01-03-2020;9898;22.3(12)
01-04-2020;9898;22.7(25)
01-05-2020;9898;31.5(22)
01-06-2020;9898;33.8(25)
01-07-2020;9898;38.8(31)
01-08-2020;9898;38.4(08)
01-09-2020;9898;32.6(14)
01-10-2020;9898;24.2(09)
01-11-2020;9898;22.9(02)
01-12-2020;9898;14.1(23)
01-01-2020;5270B;17.0(31)
01-02-2020;5270B;22.8(23)
01-03-2020;5270B;28.8(11)
01-04-2020;5270B;25.3(24)
01-05-2020;5270B;33.9(23)
01-06-2020;5270B;38.6(23)
01-07-2020;5270B;41.5(26)
01-08-2020;5270B;0
01-09-2020;5270B;35.5(12)
01-10-2020;5270B;30.0(08)
01-11-2020;5270B;25.8(02)
01-12-2020;5270B;17.4(22)
01-01-2020;9170;19.2(31)
01-02-2020;9170;0
01-03-2020;9170;24.0(11)
01-04-2020;9170;22.8(25)
01-05-2020;9170;0
01-06-2020;9170;35.0(24)
01-07-2020;9170;38.3(27)
01-08-2020;9170;38.3(07)
01-09-2020;9170;33.4(13)
01-10-2020;9170;24.4(07)
01-11-2020;9170;23.3(01)
01-12-2020;9170;14.9(10)
01-01-2020;C249I;23.5(31)
01-02-2020;C249I;28.6(05)
01-03-2020;C249I;25.5(31)
01-04-2020;C249I;26.6(30)
01-05-2020;C249I;29.1(19)
01-06-2020;C249I;30.2(06)
01-07-2020;C249I;36.5(19)
01-08-2020;C249I;37.3(27)
01-09-2020;C249I;34.6(23)
01-10-2020;C249I;0
01-11-2020;C249I;31.0(16)
01-12-2020;C249I;24.0(04)
01-01-2020;C649I;24.0(31)
01-02-2020;C649I;28.4(25)
01-03-2020;C649I;24.5(11)
01-04-2020;C649I;25.0(14)
01-05-2020;C649I;0
01-06-2020;C649I;28.5(05)
01-07-2020;C649I;0
01-08-2020;C649I;0
01-09-2020;C649I;35.6(08)
01-10-2020;C649I;31.6(20)
01-11-2020;C649I;30.1(01)
01-12-2020;C649I;24.4(02)
01-01-2020;C029O;24.8(30)
01-02-2020;C029O;29.4(25)
01-03-2020;C029O;27.6(09)
01-04-2020;C029O;0
01-05-2020;C029O;33.6(25)
01-06-2020;C029O;0
01-07-2020;C029O;37.5(07)
01-08-2020;C029O;38.0(27)
01-09-2020;C029O;35.6(25)
01-10-2020;C029O;33.6(12)
01-11-2020;C029O;0
01-12-2020;C029O;23.6(04)
01-01-2020;2661;15.2(05)
01-02-2020;2661;20.7(23)
01-03-2020;2661;21.5(11)
01-04-2020;2661;19.7(25)
01-05-2020;2661;30.0(29)
01-06-2020;2661;33.1(23)
01-07-2020;2661;35.1(30)
01-08-2020;2661;34.6(06)
01-09-2020;2661;30.9(04)
01-10-2020;2661;23.3(07)
01-11-2020;2661;18.6(21)
01-12-2020;2661;15.2(01)
01-01-2020;1549;15.8(31)
01-02-2020;1549;22.2(24)
01-03-2020;1549;25.2(11)
01-04-2020;1549;23.2(24)
01-05-2020;1549;33.5(29)
01-06-2020;1549;36.7(23)
01-07-2020;1549;36.8(29)
01-08-2020;1549;38.5(06)
01-09-2020;1549;34.5(13)
01-10-2020;1549;24.8(07)
01-11-2020;1549;21.2(02)
01-12-2020;1549;15.4(11)
01-01-2020;9771C;17.8(29)
01-02-2020;9771C;20.9(10)
01-03-2020;9771C;26.3(12)
01-04-2020;9771C;25.4(24)
01-05-2020;9771C;34.2(22)
01-06-2020;9771C;34.5(25)
01-07-2020;9771C;41.0(31)
01-08-2020;9771C;39.0(08)
01-09-2020;9771C;34.7(13)
01-10-2020;9771C;26.9(07)
01-11-2020;9771C;25.0(02)
01-12-2020;9771C;15.8(15)
01-01-2020;1505;16.6(31)
01-02-2020;1505;22.1(23)
01-03-2020;1505;22.8(11)
01-04-2020;1505;24.1(08)
01-05-2020;1505;33.2(28)
01-06-2020;1505;35.2(23)
01-07-2020;1505;36.7(30)
01-08-2020;1505;36.3(06)
01-09-2020;1505;34.1(13)
01-10-2020;1505;22.5(18)
01-11-2020;1505;20.9(18)
01-12-2020;1505;17.8(22)
01-01-2020;3191E;14.1(07)
01-02-2020;3191E;19.2(22)
01-03-2020;3191E;22.4(11)
01-04-2020;3191E;18.8(25)
01-05-2020;3191E;0
01-06-2020;3191E;33.6(30)
01-07-2020;3191E;36.4(27)
01-08-2020;3191E;35.3(07)
01-09-2020;3191E;30.4(05)
01-10-2020;3191E;24.1(09)
01-11-2020;3191E;18.6(19)
01-12-2020;3191E;14.5(11)
01-01-2020;3129;17.1(08)
01-02-2020;3129;22.7(23)
01-03-2020;3129;26.0(11)
01-04-2020;3129;24.1(25)
01-05-2020;3129;33.5(23)
01-06-2020;3129;38.6(30)
01-07-2020;3129;41.2(27)
01-08-2020;3129;39.4(07)
01-09-2020;3129;34.6(05)
01-10-2020;3129;26.7(09)
01-11-2020;3129;20.7(01)
01-12-2020;3129;16.4(11)
01-01-2020;3196;15.5(08)
01-02-2020;3196;22.0(23)
01-03-2020;3196;0
01-04-2020;3196;22.5(25)
01-05-2020;3196;32.2(23)
01-06-2020;3196;37.3(30)
01-07-2020;3196;40.0(27)
01-08-2020;3196;38.6(07)
01-09-2020;3196;33.8(05)
01-10-2020;3196;27.0(09)
01-11-2020;3196;21.5(19)
01-12-2020;3196;17.0(01)
01-01-2020;3200;15.6(08)
01-02-2020;3200;21.5(22)
01-03-2020;3200;25.0(12)
01-04-2020;3200;23.2(25)
01-05-2020;3200;33.0(23)
01-06-2020;3200;38.0(30)
01-07-2020;3200;40.6(30)
01-08-2020;3200;38.6(06)
01-09-2020;3200;33.8(05)
01-10-2020;3200;27.2(09)
01-11-2020;3200;21.8(01)
01-12-2020;3200;17.4(01)
01-01-2020;3195;15.7(31)
01-02-2020;3195;20.2(23)
01-03-2020;3195;24.0(11)
01-04-2020;3195;23.0(25)
01-05-2020;3195;32.5(23)
01-06-2020;3195;37.0(30)
01-07-2020;3195;39.4(27)
01-08-2020;3195;38.2(07)
01-09-2020;3195;32.4(06)
01-10-2020;3195;25.4(09)
01-11-2020;3195;19.4(01)
01-12-2020;3195;15.0(11)
01-01-2020;3175;16.8(08)
01-02-2020;3175;21.9(23)
01-03-2020;3175;25.4(11)
01-04-2020;3175;23.4(24)
01-05-2020;3175;32.6(23)
01-06-2020;3175;38.5(30)
01-07-2020;3175;40.5(27)
01-08-2020;3175;39.4(09)
01-09-2020;3175;34.2(05)
01-10-2020;3175;27.2(09)
01-11-2020;3175;21.2(02)
01-12-2020;3175;16.7(11)
01-01-2020;2462;14.4(01)
01-02-2020;2462;15.5(23)
01-03-2020;2462;18.9(11)
01-04-2020;2462;13.1(24)
01-05-2020;2462;21.8(24)
01-06-2020;2462;26.3(30)
01-07-2020;2462;29.4(31)
01-08-2020;2462;28.9(07)
01-09-2020;2462;25.2(05)
01-10-2020;2462;18.5(09)
01-11-2020;2462;15.5(01)
01-12-2020;2462;9.6(13)
01-01-2020;6155A;23.5(31)
01-02-2020;6155A;25.7(25)
01-03-2020;6155A;26.8(12)
01-04-2020;6155A;27.0(29)
01-05-2020;6155A;32.0(20)
01-06-2020;6155A;0
01-07-2020;6155A;40.3(02)
01-08-2020;6155A;43.7(02)
01-09-2020;6155A;35.5(24)
01-10-2020;6155A;33.2(01)
01-11-2020;6155A;28.5(16)
01-12-2020;6155A;23.5(11)
01-01-2020;6000A;23.0(30)
01-02-2020;6000A;22.1(11)
01-03-2020;6000A;24.3(09)
01-04-2020;6000A;0
01-05-2020;6000A;31.8(21)
01-06-2020;6000A;30.7(27)
01-07-2020;6000A;36.2(01)
01-08-2020;6000A;39.9(01)
01-09-2020;6000A;33.1(23)
01-10-2020;6000A;27.7(01)
01-11-2020;6000A;34.0(06)
01-12-2020;6000A;21.3(13)
01-01-2020;7178I;22.6(30)
01-02-2020;7178I;28.2(04)
01-03-2020;7178I;31.9(11)
01-04-2020;7178I;28.3(30)
01-05-2020;7178I;34.2(22)
01-06-2020;7178I;37.0(27)
01-07-2020;7178I;39.7(31)
01-08-2020;7178I;42.8(01)
01-09-2020;7178I;34.7(24)
01-10-2020;7178I;34.1(01)
01-11-2020;7178I;28.4(01)
01-12-2020;7178I;25.2(11)
01-01-2020;7228;22.2(31)
01-02-2020;7228;27.0(25)
01-03-2020;7228;31.5(11)
01-04-2020;7228;28.2(30)
01-05-2020;7228;34.8(20)
01-06-2020;7228;36.5(27)
01-07-2020;7228;39.5(31)
01-08-2020;7228;42.0(01)
01-09-2020;7228;34.5(11)
01-10-2020;7228;33.5(01)
01-11-2020;7228;28.3(01)
01-12-2020;7228;25.5(11)
01-01-2020;7031;22.7(31)
01-02-2020;7031;27.6(04)
01-03-2020;7031;26.8(02)
01-04-2020;7031;25.0(20)
01-05-2020;7031;29.5(02)
01-06-2020;7031;32.0(04)
01-07-2020;7031;33.7(01)
01-08-2020;7031;35.1(01)
01-09-2020;7031;31.8(24)
01-10-2020;7031;28.6(01)
01-11-2020;7031;27.5(16)
01-12-2020;7031;25.5(11)
01-01-2020;9262;18.3(31)
01-02-2020;9262;20.6(02)
01-03-2020;9262;0
01-04-2020;9262;0
01-05-2020;9262;0
01-06-2020;9262;0
01-07-2020;9262;0
01-08-2020;9262;39.3(07)
01-09-2020;9262;33.5(13)
01-10-2020;9262;23.4(08)
01-11-2020;9262;22.6(01)
01-12-2020;9262;14.6(14)
01-01-2020;9263D;18.6(31)
01-02-2020;9263D;20.7(02)
01-03-2020;9263D;0
01-04-2020;9263D;0
01-05-2020;9263D;31.4(22)
01-06-2020;9263D;0
01-07-2020;9263D;40.3(30)
01-08-2020;9263D;41.3(07)
01-09-2020;9263D;34.5(14)
01-10-2020;9263D;23.8(08)
01-11-2020;9263D;22.9(02)
01-12-2020;9263D;14.5(14)
01-01-2020;1690A;18.5(31)
01-02-2020;1690A;25.4(23)
01-03-2020;1690A;25.4(18)
01-04-2020;1690A;25.3(14)
01-05-2020;1690A;35.6(28)
01-06-2020;1690A;37.8(23)
01-07-2020;1690A;38.9(18)
01-08-2020;1690A;40.5(06)
01-09-2020;1690A;36.6(13)
01-10-2020;1690A;26.5(07)
01-11-2020;1690A;23.1(18)
01-12-2020;1690A;18.8(22)
01-01-2020;1484C;15.8(24)
01-02-2020;1484C;22.0(03)
01-03-2020;1484C;24.1(18)
01-04-2020;1484C;22.9(14)
01-05-2020;1484C;32.3(27)
01-06-2020;1484C;30.1(30)
01-07-2020;1484C;36.5(17)
01-08-2020;1484C;30.6(04)
01-09-2020;1484C;35.5(12)
01-10-2020;1484C;22.5(07)
01-11-2020;1484C;20.5(12)
01-12-2020;1484C;17.3(01)
01-01-2020;1495;15.6(22)
01-02-2020;1495;21.8(23)
01-03-2020;1495;23.5(18)
01-04-2020;1495;22.3(14)
01-05-2020;1495;32.2(27)
01-06-2020;1495;30.3(22)
01-07-2020;1495;0
01-08-2020;1495;0
01-09-2020;1495;36.6(12)
01-10-2020;1495;22.5(07)
01-11-2020;1495;21.2(19)
01-12-2020;1495;16.9(01)
01-01-2020;2867;16.8(01)
01-02-2020;2867;20.8(24)
01-03-2020;2867;24.9(11)
01-04-2020;2867;21.9(24)
01-05-2020;2867;31.9(29)
01-06-2020;2867;37.0(23)
01-07-2020;2867;39.7(27)
01-08-2020;2867;39.1(06)
01-09-2020;2867;34.3(13)
01-10-2020;2867;27.8(08)
01-11-2020;2867;23.4(18)
01-12-2020;2867;18.0(22)
01-01-2020;2870;17.2(01)
01-02-2020;2870;21.8(24)
01-03-2020;2870;25.8(11)
01-04-2020;2870;23.1(08)
01-05-2020;2870;32.4(29)
01-06-2020;2870;35.7(23)
01-07-2020;2870;38.1(27)
01-08-2020;2870;37.6(06)
01-09-2020;2870;34.2(04)
01-10-2020;2870;27.3(08)
01-11-2020;2870;23.1(18)
01-12-2020;2870;18.5(22)
01-01-2020;C929I;26.9(30)
01-02-2020;C929I;27.1(14)
01-03-2020;C929I;23.2(31)
01-04-2020;C929I;26.1(04)
01-05-2020;C929I;31.0(29)
01-06-2020;C929I;29.5(16)
01-07-2020;C929I;29.0(19)
01-08-2020;C929I;29.6(27)
01-09-2020;C929I;31.2(16)
01-10-2020;C929I;31.1(13)
01-11-2020;C929I;29.3(17)
01-12-2020;C929I;23.9(23)
01-01-2020;C430E;13.8(28)
01-02-2020;C430E;14.7(05)
01-03-2020;C430E;18.2(02)
01-04-2020;C430E;15.5(08)
01-05-2020;C430E;22.8(25)
01-06-2020;C430E;24.8(30)
01-07-2020;C430E;29.0(27)
01-08-2020;C430E;27.5(22)
01-09-2020;C430E;24.1(06)
01-10-2020;C430E;20.0(05)
01-11-2020;C430E;19.0(10)
01-12-2020;C430E;12.1(21)
01-01-2020;C139E;25.1(31)
01-02-2020;C139E;30.4(03)
01-03-2020;C139E;22.7(30)
01-04-2020;C139E;25.9(04)
01-05-2020;C139E;26.7(24)
01-06-2020;C139E;27.9(05)
01-07-2020;C139E;28.1(19)
01-08-2020;C139E;29.1(27)
01-09-2020;C139E;31.2(16)
01-10-2020;C139E;30.6(19)
01-11-2020;C139E;0
01-12-2020;C139E;24.8(02)
01-01-2020;C449C;25.0(31)
01-02-2020;C449C;27.6(03)
01-03-2020;C449C;25.1(02)
01-04-2020;C449C;27.1(09)
01-05-2020;C449C;28.6(21)
01-06-2020;C449C;30.3(22)
01-07-2020;C449C;36.3(19)
01-08-2020;C449C;34.5(23)
01-09-2020;C449C;32.7(08)
01-10-2020;C449C;29.7(31)
01-11-2020;C449C;32.5(17)
01-12-2020;C449C;24.7(03)
01-01-2020;C447A;25.5(30)
01-02-2020;C447A;25.6(12)
01-03-2020;C447A;26.1(12)
01-04-2020;C447A;0
01-05-2020;C447A;33.5(26)
01-06-2020;C447A;30.7(16)
01-07-2020;C447A;35.7(08)
01-08-2020;C447A;39.6(27)
01-09-2020;C447A;34.9(08)
01-10-2020;C447A;32.3(13)
01-11-2020;C447A;28.9(17)
01-12-2020;C447A;20.2(27)
01-01-2020;C429I;26.6(29)
01-02-2020;C429I;31.9(24)
01-03-2020;C429I;27.6(09)
01-04-2020;C429I;27.8(16)
01-05-2020;C429I;33.2(23)
01-06-2020;C429I;29.4(04)
01-07-2020;C429I;36.6(19)
01-08-2020;C429I;36.3(27)
01-09-2020;C429I;36.5(08)
01-10-2020;C429I;34.4(13)
01-11-2020;C429I;0
01-12-2020;C429I;24.5(22)
01-01-2020;2465;15.7(01)
01-02-2020;2465;21.5(03)
01-03-2020;2465;23.9(11)
01-04-2020;2465;20.4(24)
01-05-2020;2465;29.3(30)
01-06-2020;2465;34.2(23)
01-07-2020;2465;36.7(27)
01-08-2020;2465;35.9(07)
01-09-2020;2465;31.3(05)
01-10-2020;2465;24.0(08)
01-11-2020;2465;21.3(18)
01-12-2020;2465;17.4(22)
01-01-2020;5796;19.5(16)
01-02-2020;5796;24.6(23)
01-03-2020;5796;30.8(11)
01-04-2020;5796;24.8(23)
01-05-2020;5796;36.6(23)
01-06-2020;5796;39.8(22)
01-07-2020;5796;42.7(20)
01-08-2020;5796;42.7(01)
01-09-2020;5796;38.5(12)
01-10-2020;5796;34.0(07)
01-11-2020;5796;29.8(02)
01-12-2020;5796;20.7(12)
01-01-2020;5783;18.9(07)
01-02-2020;5783;25.5(04)
01-03-2020;5783;31.0(11)
01-04-2020;5783;25.9(23)
01-05-2020;5783;37.5(24)
01-06-2020;5783;0
01-07-2020;5783;0
01-08-2020;5783;42.6(01)
01-09-2020;5783;38.0(12)
01-10-2020;5783;34.0(08)
01-11-2020;5783;29.2(02)
01-12-2020;5783;21.6(12)
01-01-2020;2030;16.1(01)
01-02-2020;2030;23.2(23)
01-03-2020;2030;24.7(12)
01-04-2020;2030;20.0(25)
01-05-2020;2030;29.5(22)
01-06-2020;2030;33.5(23)
01-07-2020;2030;37.2(27)
01-08-2020;2030;36.6(07)
01-09-2020;2030;31.8(04)
01-10-2020;2030;24.5(09)
01-11-2020;2030;21.1(18)
01-12-2020;2030;14.8(22)
01-01-2020;0016A;22.3(31)
01-02-2020;0016A;24.2(03)
01-03-2020;0016A;23.5(05)
01-04-2020;0016A;24.3(30)
01-05-2020;0016A;30.9(19)
01-06-2020;0016A;31.3(26)
01-07-2020;0016A;35.0(06)
01-08-2020;0016A;34.9(01)
01-09-2020;0016A;31.9(11)
01-10-2020;0016A;28.7(01)
01-11-2020;0016A;23.7(01)
01-12-2020;0016A;19.5(15)
01-01-2020;9981A;22.8(31)
01-02-2020;9981A;25.6(03)
01-03-2020;9981A;26.0(11)
01-04-2020;9981A;25.9(30)
01-05-2020;9981A;32.7(22)
01-06-2020;9981A;33.6(22)
01-07-2020;9981A;38.1(23)
01-08-2020;9981A;38.2(01)
01-09-2020;9981A;35.9(13)
01-10-2020;9981A;31.4(01)
01-11-2020;9981A;28.0(01)
01-12-2020;9981A;19.1(13)
01-01-2020;9381I;15.4(06)
01-02-2020;9381I;21.5(16)
01-03-2020;9381I;26.8(12)
01-04-2020;9381I;21.4(25)
01-05-2020;9381I;31.6(22)
01-06-2020;9381I;33.4(30)
01-07-2020;9381I;38.6(27)
01-08-2020;9381I;36.9(08)
01-09-2020;9381I;32.0(04)
01-10-2020;9381I;26.6(09)
01-11-2020;9381I;23.0(02)
01-12-2020;9381I;16.6(22)
01-01-2020;8368U;16.5(06)
01-02-2020;8368U;23.7(16)
01-03-2020;8368U;28.0(12)
01-04-2020;8368U;24.1(18)
01-05-2020;8368U;31.9(22)
01-06-2020;8368U;36.2(29)
01-07-2020;8368U;39.3(31)
01-08-2020;8368U;38.6(07)
01-09-2020;8368U;33.4(05)
01-10-2020;8368U;27.8(09)
01-11-2020;8368U;26.3(02)
01-12-2020;8368U;17.7(23)
01-01-2020;3260B;17.5(16)
01-02-2020;3260B;22.8(22)
01-03-2020;3260B;27.3(12)
01-04-2020;3260B;23.7(24)
01-05-2020;3260B;34.9(23)
01-06-2020;3260B;40.0(30)
01-07-2020;3260B;42.5(27)
01-08-2020;3260B;41.4(07)
01-09-2020;3260B;35.6(06)
01-10-2020;3260B;29.6(09)
01-11-2020;3260B;23.1(01)
01-12-2020;3260B;17.5(01)
01-01-2020;8416;23.7(31)
01-02-2020;8416;27.1(01)
01-03-2020;8416;25.5(04)
01-04-2020;8416;27.2(29)
01-05-2020;8416;33.0(02)
01-06-2020;8416;30.9(11)
01-07-2020;8416;32.9(23)
