Fecha;Estacion;DIAS_GRA
01-01-2021;1387;143.2
01-02-2021;1387;181.2
01-03-2021;1387;14.8
01-04-2021;1387;85.3
01-05-2021;1387;100.8
01-06-2021;1387;101.4
01-07-2021;1387;24.7
01-08-2021;1387;14.6
01-09-2021;1387;68.0
01-10-2021;1387;100.0
01-11-2021;1387;104.2
01-12-2021;1387;94.8
01-01-2021;1387E;135.7
01-02-2021;1387E;171.5
01-03-2021;1387E;21.9
01-04-2021;1387E;91.2
01-05-2021;1387E;68.3
01-06-2021;1387E;95.9
01-07-2021;1387E;15.8
01-08-2021;1387E;8.3
01-09-2021;1387E;98.6
01-10-2021;1387E;82.2
01-11-2021;1387E;102.7
01-12-2021;1387E;103.7
01-01-2021;1428;229.8
01-02-2021;1428;299.4
01-03-2021;1428;17.6
01-04-2021;1428;90.5
01-05-2021;1428;131.8
01-06-2021;1428;79.9
01-07-2021;1428;29.9
01-08-2021;1428;13.9
01-09-2021;1428;109.9
01-10-2021;1428;150.3
01-11-2021;1428;53.9
01-12-2021;1428;209.5
01-01-2021;8175;58.0
01-02-2021;8175;13.4
01-03-2021;8175;16.0
01-04-2021;8175;64.6
01-05-2021;8175;23.6
01-06-2021;8175;50.8
01-07-2021;8175;0.0
01-08-2021;8175;45.2
01-09-2021;8175;32.0
01-10-2021;8175;47.0
01-11-2021;8175;37.6
01-12-2021;8175;12.6
01-01-2021;8178D;49.7
01-02-2021;8178D;15.9
01-03-2021;8178D;16.1
01-04-2021;8178D;63.8
01-05-2021;8178D;27.7
01-06-2021;8178D;47.6
01-07-2021;8178D;0.5
01-08-2021;8178D;37.6
01-09-2021;8178D;42.3
01-10-2021;8178D;50.2
01-11-2021;8178D;34.0
01-12-2021;8178D;12.7
01-01-2021;8025;25.6
01-02-2021;8025;6.2
01-03-2021;8025;48.8
01-04-2021;8025;48.0
01-05-2021;8025;57.0
01-06-2021;8025;10.2
01-07-2021;8025;26.4
01-08-2021;8025;1.0
01-09-2021;8025;5.6
01-10-2021;8025;33.2
01-11-2021;8025;51.2
01-12-2021;8025;1.2
01-01-2021;8019;31.3
01-02-2021;8019;1.8
01-03-2021;8019;94.6
01-04-2021;8019;61.1
01-05-2021;8019;67.3
01-06-2021;8019;14.2
01-07-2021;8019;23.3
01-08-2021;8019;0.4
01-09-2021;8019;10.5
01-10-2021;8019;46.6
01-11-2021;8019;112.5
01-12-2021;8019;2.0
01-01-2021;6325O;68.2
01-02-2021;6325O;1.8
01-03-2021;6325O;54.7
01-04-2021;6325O;15.0
01-05-2021;6325O;26.2
01-06-2021;6325O;11.5
01-07-2021;6325O;0.0
01-08-2021;6325O;0.0
01-09-2021;6325O;0.2
01-10-2021;6325O;27.2
01-11-2021;6325O;5.8
01-12-2021;6325O;0.0
01-01-2021;9091O;78.1
01-02-2021;9091O;47.8
01-03-2021;9091O;29.4
01-04-2021;9091O;51.5
01-05-2021;9091O;80.8
01-06-2021;9091O;73.4
01-07-2021;9091O;2.2
01-08-2021;9091O;13.4
01-09-2021;9091O;54.9
01-10-2021;9091O;26.7
01-11-2021;9091O;174.8
01-12-2021;9091O;194.6
01-01-2021;1212E;198.2
01-02-2021;1212E;127.9
01-03-2021;1212E;20.7
01-04-2021;1212E;37.0
01-05-2021;1212E;56.6
01-06-2021;1212E;128.6
01-07-2021;1212E;30.8
01-08-2021;1212E;33.1
01-09-2021;1212E;95.0
01-10-2021;1212E;90.5
01-11-2021;1212E;208.5
01-12-2021;1212E;177.2
01-01-2021;1208H;175.6
01-02-2021;1208H;112.8
01-03-2021;1208H;16.2
01-04-2021;1208H;44.8
01-05-2021;1208H;51.2
01-06-2021;1208H;150.5
01-07-2021;1208H;20.4
01-08-2021;1208H;25.0
01-09-2021;1208H;47.8
01-10-2021;1208H;68.8
01-11-2021;1208H;234.8
01-12-2021;1208H;149.2
01-01-2021;1249I;143.5
01-02-2021;1249I;106.4
01-03-2021;1249I;21.7
01-04-2021;1249I;71.2
01-05-2021;1249I;63.0
01-06-2021;1249I;139.9
01-07-2021;1249I;16.8
01-08-2021;1249I;11.5
01-09-2021;1249I;84.5
01-10-2021;1249I;52.4
01-11-2021;1249I;304.4
01-12-2021;1249I;148.4
01-01-2021;2444;32.7
01-02-2021;2444;32.2
01-03-2021;2444;2.2
01-04-2021;2444;66.4
01-05-2021;2444;19.8
01-06-2021;2444;40.0
01-07-2021;2444;8.8
01-08-2021;2444;11.1
01-09-2021;2444;72.0
01-10-2021;2444;47.0
01-11-2021;2444;23.4
01-12-2021;2444;25.4
01-01-2021;4452;36.3
01-02-2021;4452;82.4
01-03-2021;4452;5.8
01-04-2021;4452;69.0
01-05-2021;4452;17.2
01-06-2021;4452;45.2
01-07-2021;4452;0.0
01-08-2021;4452;0.0
01-09-2021;4452;81.1
01-10-2021;4452;55.2
01-11-2021;4452;5.2
01-12-2021;4452;49.2
01-01-2021;B954;46.7
01-02-2021;B954;2.0
01-03-2021;B954;64.6
01-04-2021;B954;32.6
01-05-2021;B954;47.5
01-06-2021;B954;9.8
01-07-2021;B954;16.5
01-08-2021;B954;0.4
01-09-2021;B954;47.6
01-10-2021;B954;115.4
01-11-2021;B954;121.2
01-12-2021;B954;1.4
01-01-2021;B893;68.0
01-02-2021;B893;6.4
01-03-2021;B893;53.1
01-04-2021;B893;20.3
01-05-2021;B893;29.7
01-06-2021;B893;9.9
01-07-2021;B893;4.9
01-08-2021;B893;0.6
01-09-2021;B893;136.9
