Fecha;Estacion;DIAS_GRA
01 -01-2020;1387;78
01 -02-2020;1387;76
01 -03-2020;1387;76
01 -04-2020;1387;80
01 -05-2020;1387;73
01 -06-2020;1387;78
01 -07-2020;1387;78
01 -08-2020;1387;80
01 -09-2020;1387;76
01 -10-2020;1387;77
01 -11-2020;1387;77
01 -12-2020;1387;78
01 -01-2020;1387E;79
01 -02-2020;1387E;77
01 -03-2020;1387E;75
01 -04-2020;1387E;79
01 -05-2020;1387E;0
01 -06-2020;1387E;76
01 -07-2020;1387E;72
01 -08-2020;1387E;78
01 -09-2020;1387E;76
01 -10-2020;1387E;79
01 -11-2020;1387E;80
01 -12-2020;1387E;81
01 -01-2020;1428;88
01 -02-2020;1428;86
01 -03-2020;1428;80
01 -04-2020;1428;0
01 -05-2020;1428;73
01 -06-2020;1428;80
01 -07-2020;1428;66
01 -08-2020;1428;78
01 -09-2020;1428;74
01 -10-2020;1428;88
01 -11-2020;1428;84
01 -12-2020;1428;90
01 -01-2020;8175;81
01 -02-2020;8175;73
01 -03-2020;8175;71
01 -04-2020;8175;69
01 -05-2020;8175;56
01 -06-2020;8175;39
01 -07-2020;8175;40
01 -08-2020;8175;36
01 -09-2020;8175;52
01 -10-2020;8175;60
01 -11-2020;8175;80
01 -12-2020;8175;79
01 -01-2020;8178D;76
01 -02-2020;8178D;66
01 -03-2020;8178D;69
01 -04-2020;8178D;64
01 -05-2020;8178D;55
01 -06-2020;8178D;45
01 -07-2020;8178D;49
01 -08-2020;8178D;44
01 -09-2020;8178D;52
01 -10-2020;8178D;57
01 -11-2020;8178D;73
01 -12-2020;8178D;71
01 -01-2020;8025;69
01 -02-2020;8025;66
01 -03-2020;8025;62
01 -04-2020;8025;65
01 -05-2020;8025;54
01 -06-2020;8025;57
01 -07-2020;8025;57
01 -08-2020;8025;61
01 -09-2020;8025;57
01 -10-2020;8025;57
01 -11-2020;8025;73
01 -12-2020;8025;55
01 -01-2020;8019;0
01 -02-2020;8019;71
01 -03-2020;8019;0
01 -04-2020;8019;0
01 -05-2020;8019;60
01 -06-2020;8019;62
01 -07-2020;8019;0
01 -08-2020;8019;0
01 -09-2020;8019;60
01 -10-2020;8019;59
01 -11-2020;8019;75
01 -12-2020;8019;57
01 -01-2020;6325O;74
01 -02-2020;6325O;74
01 -03-2020;6325O;67
01 -04-2020;6325O;0
01 -05-2020;6325O;0
01 -06-2020;6325O;0
01 -07-2020;6325O;57
01 -08-2020;6325O;63
01 -09-2020;6325O;63
01 -10-2020;6325O;65
01 -11-2020;6325O;73
01 -12-2020;6325O;0
01 -01-2020;9091O;86
01 -02-2020;9091O;79
01 -03-2020;9091O;80
01 -04-2020;9091O;78
01 -05-2020;9091O;69
01 -06-2020;9091O;71
01 -07-2020;9091O;66
01 -08-2020;9091O;66
01 -09-2020;9091O;68
01 -10-2020;9091O;80
01 -11-2020;9091O;82
01 -12-2020;9091O;84
01 -01-2020;1212E;75
01 -02-2020;1212E;73
01 -03-2020;1212E;0
01 -04-2020;1212E;83
01 -05-2020;1212E;81
01 -06-2020;1212E;85
01 -07-2020;1212E;86
01 -08-2020;1212E;84
01 -09-2020;1212E;87
01 -10-2020;1212E;81
01 -11-2020;1212E;0
01 -12-2020;1212E;0
01 -01-2020;1208H;72
01 -02-2020;1208H;73
01 -03-2020;1208H;73
01 -04-2020;1208H;78
01 -05-2020;1208H;76
01 -06-2020;1208H;75
01 -07-2020;1208H;74
01 -08-2020;1208H;74
01 -09-2020;1208H;76
01 -10-2020;1208H;74
01 -11-2020;1208H;0
01 -12-2020;1208H;77
01 -01-2020;1249I;74
01 -02-2020;1249I;70
01 -03-2020;1249I;75
01 -04-2020;1249I;78
01 -05-2020;1249I;73
01 -06-2020;1249I;79
01 -07-2020;1249I;78
01 -08-2020;1249I;77
01 -09-2020;1249I;79
01 -10-2020;1249I;76
01 -11-2020;1249I;78
01 -12-2020;1249I;79
01 -01-2020;2444;72
01 -02-2020;2444;64
01 -03-2020;2444;67
01 -04-2020;2444;74
01 -05-2020;2444;54
01 -06-2020;2444;45
01 -07-2020;2444;32
01 -08-2020;2444;40
01 -09-2020;2444;49
01 -10-2020;2444;66
01 -11-2020;2444;77
01 -12-2020;2444;80
01 -01-2020;4452;81
01 -02-2020;4452;75
01 -03-2020;4452;67
01 -04-2020;4452;71
01 -05-2020;4452;54
01 -06-2020;4452;44
01 -07-2020;4452;33
01 -08-2020;4452;39
01 -09-2020;4452;45
01 -10-2020;4452;59
01 -11-2020;4452;81
01 -12-2020;4452;84
01 -01-2020;B954;75
01 -02-2020;B954;76
01 -03-2020;B954;67
01 -04-2020;B954;73
01 -05-2020;B954;0
01 -06-2020;B954;63
01 -07-2020;B954;66
01 -08-2020;B954;69
01 -09-2020;B954;68
01 -10-2020;B954;0
01 -11-2020;B954;78
01 -12-2020;B954;69
01 -01-2020;B893;83
01 -02-2020;B893;81
01 -03-2020;B893;0
01 -04-2020;B893;76
01 -05-2020;B893;65
01 -06-2020;B893;62
01 -07-2020;B893;56
01 -08-2020;B893;64
01 -09-2020;B893;66
01 -10-2020;B893;0
01 -11-2020;B893;79
01 -12-2020;B893;79
01 -01-2020;B278;79
01 -02-2020;B278;77
01 -03-2020;B278;70
01 -04-2020;B278;0
01 -05-2020;B278;62
01 -06-2020;B278;61
01 -07-2020;B278;55
01 -08-2020;B278;63
01 -09-2020;B278;64
01 -10-2020;B278;67
01 -11-2020;B278;76
01 -12-2020;B278;0
01 -01-2020;B228;0
01 -02-2020;B228;0
01 -03-2020;B228;65
01 -04-2020;B228;0
01 -05-2020;B228;0
01 -06-2020;B228;0
01 -07-2020;B228;0
01 -08-2020;B228;67
01 -09-2020;B228;0
01 -10-2020;B228;0
01 -11-2020;B228;73
01 -12-2020;B228;69
01 -01-2020;0200E;69
01 -02-2020;0200E;72
01 -03-2020;0200E;70
01 -04-2020;0200E;74
01 -05-2020;0200E;67
01 -06-2020;0200E;72
01 -07-2020;0200E;62
01 -08-2020;0200E;65
01 -09-2020;0200E;64
01 -10-2020;0200E;65
01 -11-2020;0200E;0
01 -12-2020;0200E;68
01 -01-2020;0076;73
01 -02-2020;0076;76
01 -03-2020;0076;70
01 -04-2020;0076;0
01 -05-2020;0076;68
01 -06-2020;0076;69
01 -07-2020;0076;0
