Fecha;Estacion;DIAS_GRA
01 -01-2019;1387;46
01 -02-2019;1387;58
01 -03-2019;1387;60
01 -04-2019;1387;50
01 -05-2019;1387;64
01 -06-2019;1387;0
01 -07-2019;1387;63
01 -08-2019;1387;61
01 -09-2019;1387;64
01 -10-2019;1387;40
01 -11-2019;1387;19
01 -12-2019;1387;35
01 -01-2019;1428;51
01 -02-2019;1428;55
01 -03-2019;1428;55
01 -04-2019;1428;42
01 -05-2019;1428;63
01 -06-2019;1428;38
01 -07-2019;1428;59
01 -08-2019;1428;57
01 -09-2019;1428;57
01 -10-2019;1428;28
01 -11-2019;1428;18
01 -12-2019;1428;35
01 -01-2019;8175;70
01 -02-2019;8175;80
01 -03-2019;8175;74
01 -04-2019;8175;52
01 -05-2019;8175;72
01 -06-2019;8175;79
01 -07-2019;8175;80
01 -08-2019;8175;76
01 -09-2019;8175;64
01 -10-2019;8175;70
01 -11-2019;8175;50
01 -12-2019;8175;46
01 -01-2019;8178D;0
01 -02-2019;8178D;0
01 -03-2019;8178D;0
01 -04-2019;8178D;0
01 -05-2019;8178D;0
01 -06-2019;8178D;0
01 -07-2019;8178D;83
01 -08-2019;8178D;0
01 -09-2019;8178D;0
01 -10-2019;8178D;0
01 -11-2019;8178D;0
01 -12-2019;8178D;0
01 -01-2019;8025;71
01 -02-2019;8025;87
01 -03-2019;8025;75
01 -04-2019;8025;63
01 -05-2019;8025;78
01 -06-2019;8025;83
01 -07-2019;8025;80
01 -08-2019;8025;83
01 -09-2019;8025;71
01 -10-2019;8025;76
01 -11-2019;8025;74
01 -12-2019;8025;61
01 -01-2019;8019;71
01 -02-2019;8019;86
01 -03-2019;8019;74
01 -04-2019;8019;62
01 -05-2019;8019;76
01 -06-2019;8019;85
01 -07-2019;8019;81
01 -08-2019;8019;81
01 -09-2019;8019;71
01 -10-2019;8019;76
01 -11-2019;8019;74
01 -12-2019;8019;58
01 -01-2019;6325O;77
01 -02-2019;6325O;81
01 -03-2019;6325O;71
01 -04-2019;6325O;70
01 -05-2019;6325O;78
01 -06-2019;6325O;83
01 -07-2019;6325O;80
01 -08-2019;6325O;81
01 -09-2019;6325O;69
01 -10-2019;6325O;76
01 -11-2019;6325O;68
01 -12-2019;6325O;59
01 -01-2019;9091O;27
01 -02-2019;9091O;61
01 -03-2019;9091O;61
01 -04-2019;9091O;41
01 -05-2019;9091O;47
01 -06-2019;9091O;57
01 -07-2019;9091O;52
01 -08-2019;9091O;61
01 -09-2019;9091O;53
01 -10-2019;9091O;51
01 -11-2019;9091O;22
01 -12-2019;9091O;28
01 -01-2019;1212E;33
01 -02-2019;1212E;65
01 -03-2019;1212E;59
01 -04-2019;1212E;42
01 -05-2019;1212E;52
01 -06-2019;1212E;27
01 -07-2019;1212E;44
01 -08-2019;1212E;38
01 -09-2019;1212E;51
01 -10-2019;1212E;36
01 -11-2019;1212E;19
01 -12-2019;1212E;34
01 -01-2019;1208H;30
01 -02-2019;1208H;64
01 -03-2019;1208H;56
01 -04-2019;1208H;46
01 -05-2019;1208H;53
01 -06-2019;1208H;36
01 -07-2019;1208H;48
01 -08-2019;1208H;0
01 -09-2019;1208H;51
01 -10-2019;1208H;39
01 -11-2019;1208H;24
01 -12-2019;1208H;32
01 -01-2019;1249I;37
01 -02-2019;1249I;65
01 -03-2019;1249I;61
01 -04-2019;1249I;45
01 -05-2019;1249I;50
01 -06-2019;1249I;27
01 -07-2019;1249I;39
01 -08-2019;1249I;37
01 -09-2019;1249I;51
01 -10-2019;1249I;38
01 -11-2019;1249I;23
01 -12-2019;1249I;37
01 -01-2019;2444;52
01 -02-2019;2444;76
01 -03-2019;2444;78
01 -04-2019;2444;50
01 -05-2019;2444;77
01 -06-2019;2444;76
01 -07-2019;2444;82
01 -08-2019;2444;78
01 -09-2019;2444;72
01 -10-2019;2444;64
01 -11-2019;2444;33
01 -12-2019;2444;41
01 -01-2019;4452;61
01 -02-2019;4452;72
01 -03-2019;4452;83
01 -04-2019;4452;63
01 -05-2019;4452;81
01 -06-2019;4452;83
01 -07-2019;4452;82
01 -08-2019;4452;86
01 -09-2019;4452;82
01 -10-2019;4452;65
01 -11-2019;4452;39
01 -12-2019;4452;43
01 -01-2019;B954;69
01 -02-2019;B954;74
01 -03-2019;B954;71
01 -04-2019;B954;57
01 -05-2019;B954;73
01 -06-2019;B954;73
01 -07-2019;B954;75
01 -08-2019;B954;73
01 -09-2019;B954;59
01 -10-2019;B954;67
01 -11-2019;B954;68
01 -12-2019;B954;53
01 -01-2019;B893;54
01 -02-2019;B893;0
01 -03-2019;B893;67
01 -04-2019;B893;0
01 -05-2019;B893;71
01 -06-2019;B893;79
01 -07-2019;B893;78
01 -08-2019;B893;78
01 -09-2019;B893;67
01 -10-2019;B893;66
01 -11-2019;B893;48
01 -12-2019;B893;58
01 -01-2019;B228;64
01 -02-2019;B228;74
01 -03-2019;B228;63
01 -04-2019;B228;54
01 -05-2019;B228;66
01 -06-2019;B228;76
01 -07-2019;B228;74
01 -08-2019;B228;76
01 -09-2019;B228;64
01 -10-2019;B228;66
01 -11-2019;B228;49
01 -12-2019;B228;58
01 -01-2019;B278;61
01 -02-2019;B278;73
01 -03-2019;B278;67
01 -04-2019;B278;57
01 -05-2019;B278;65
01 -06-2019;B278;74
01 -07-2019;B278;72
01 -08-2019;B278;78
01 -09-2019;B278;59
01 -10-2019;B278;64
01 -11-2019;B278;46
01 -12-2019;B278;55
01 -01-2019;0200E;73
01 -02-2019;0200E;84
01 -03-2019;0200E;70
01 -04-2019;0200E;47
01 -05-2019;0200E;63
01 -06-2019;0200E;75
01 -07-2019;0200E;74
01 -08-2019;0200E;73
01 -09-2019;0200E;62
01 -10-2019;0200E;51
01 -11-2019;0200E;67
01 -12-2019;0200E;56
01 -01-2019;0076;45
01 -02-2019;0076;73
01 -03-2019;0076;74
01 -04-2019;0076;47
01 -05-2019;0076;59
01 -06-2019;0076;67
01 -07-2019;0076;67
01 -08-2019;0076;67
01 -09-2019;0076;62
01 -10-2019;0076;48
01 -11-2019;0076;46
01 -12-2019;0076;29
01 -01-2019;1082;18
01 -02-2019;1082;58
01 -03-2019;1082;50
01 -04-2019;1082;31
01 -05-2019;1082;42
01 -06-2019;1082;39
01 -07-2019;1082;43
01 -08-2019;1082;42
01 -09-2019;1082;47
01 -10-2019;1082;36
01 -11-2019;1082;14
01 -12-2019;1082;34
01 -01-2019;2331;40
01 -02-2019;2331;73
01 -03-2019;2331;68
01 -04-2019;2331;43
01 -05-2019;2331;60
01 -06-2019;2331;64
01 -07-2019;2331;67
01 -08-2019;2331;71
01 -09-2019;2331;63
01 -10-2019;2331;51
01 -11-2019;2331;20
01 -12-2019;2331;38
01 -01-2019;3469A;70
01 -02-2019;3469A;79
01 -03-2019;3469A;83
01 -04-2019;3469A;62
01 -05-2019;3469A;84
01 -06-2019;3469A;85
01 -07-2019;3469A;86
01 -08-2019;3469A;86
01 -09-2019;3469A;79
01 -10-2019;3469A;67
01 -11-2019;3469A;42
01 -12-2019;3469A;49
01 -01-2019;5960;70
01 -02-2019;5960;84
01 -03-2019;5960;74
01 -04-2019;5960;62
01 -05-2019;5960;84
01 -06-2019;5960;85
01 -07-2019;5960;82
01 -08-2019;5960;86
01 -09-2019;5960;75
01 -10-2019;5960;70
01 -11-2019;5960;54
01 -12-2019;5960;59
01 -01-2019;5910;69
01 -02-2019;5910;79
01 -03-2019;5910;76
01 -04-2019;5910;68
01 -05-2019;5910;82
01 -06-2019;5910;83
01 -07-2019;5910;78
01 -08-2019;5910;86
01 -09-2019;5910;76
01 -10-2019;5910;73
01 -11-2019;5910;54
01 -12-2019;5910;57
01 -01-2019;1111;25
01 -02-2019;1111;64
01 -03-2019;1111;63
01 -04-2019;1111;45
01 -05-2019;1111;52
01 -06-2019;1111;45
01 -07-2019;1111;52
01 -08-2019;1111;49
01 -09-2019;1111;58
01 -10-2019;1111;42
01 -11-2019;1111;19
01 -12-2019;1111;40
01 -01-2019;1109;22
01 -02-2019;1109;59
01 -03-2019;1109;57
01 -04-2019;1109;40
01 -05-2019;1109;48
01 -06-2019;1109;40
01 -07-2019;1109;50
01 -08-2019;1109;44
01 -09-2019;1109;51
01 -10-2019;1109;40
01 -11-2019;1109;15
01 -12-2019;1109;30
01 -01-2019;8500A;78
01 -02-2019;8500A;84
01 -03-2019;8500A;82
01 -04-2019;8500A;58
01 -05-2019;8500A;72
01 -06-2019;8500A;81
01 -07-2019;8500A;79
01 -08-2019;8500A;75
01 -09-2019;8500A;69
01 -10-2019;8500A;72
01 -11-2019;8500A;69
01 -12-2019;8500A;54
01 -01-2019;5000C;59
01 -02-2019;5000C;52
01 -03-2019;5000C;61
01 -04-2019;5000C;65
01 -05-2019;5000C;77
01 -06-2019;5000C;79
01 -07-2019;5000C;73
01 -08-2019;5000C;73
01 -09-2019;5000C;61
01 -10-2019;5000C;65
01 -11-2019;5000C;56
01 -12-2019;5000C;40
01 -01-2019;4121;75
01 -02-2019;4121;82
01 -03-2019;4121;81
01 -04-2019;4121;54
01 -05-2019;4121;80
01 -06-2019;4121;87
01 -07-2019;4121;86
01 -08-2019;4121;88
01 -09-2019;4121;71
01 -10-2019;4121;73
01 -11-2019;4121;38
01 -12-2019;4121;34
01 -01-2019;5402;76
01 -02-2019;5402;83
01 -03-2019;5402;87
01 -04-2019;5402;69
01 -05-2019;5402;87
01 -06-2019;5402;88
01 -07-2019;5402;89
01 -08-2019;5402;92
01 -09-2019;5402;82
01 -10-2019;5402;81
01 -11-2019;5402;59
01 -12-2019;5402;67
01 -01-2019;8096;65
01 -02-2019;8096;80
01 -03-2019;8096;71
01 -04-2019;8096;42
01 -05-2019;8096;57
01 -06-2019;8096;65
01 -07-2019;8096;67
01 -08-2019;8096;69
01 -09-2019;8096;63
01 -10-2019;8096;62
01 -11-2019;8096;33
01 -12-2019;8096;43
01 -01-2019;1014;16
01 -02-2019;1014;60
01 -03-2019;1014;55
01 -04-2019;1014;39
01 -05-2019;1014;46
01 -06-2019;1014;47
01 -07-2019;1014;42
01 -08-2019;1014;47
01 -09-2019;1014;53
01 -10-2019;1014;35
01 -11-2019;1014;12
01 -12-2019;1014;26
01 -01-2019;1024E;20
01 -02-2019;1024E;65
01 -03-2019;1024E;56
01 -04-2019;1024E;39
01 -05-2019;1024E;47
01 -06-2019;1024E;47
01 -07-2019;1024E;43
01 -08-2019;1024E;49
01 -09-2019;1024E;57
01 -10-2019;1024E;42
01 -11-2019;1024E;18
01 -12-2019;1024E;40
01 -01-2019;0367;70
01 -02-2019;0367;77
01 -03-2019;0367;75
01 -04-2019;0367;49
01 -05-2019;0367;61
01 -06-2019;0367;73
01 -07-2019;0367;0
01 -08-2019;0367;75
01 -09-2019;0367;67
01 -10-2019;0367;58
01 -11-2019;0367;60
01 -12-2019;0367;63
01 -01-2019;5530E;68
01 -02-2019;5530E;84
01 -03-2019;5530E;78
01 -04-2019;5530E;53
01 -05-2019;5530E;87
01 -06-2019;5530E;90
01 -07-2019;5530E;85
01 -08-2019;5530E;88
01 -09-2019;5530E;73
01 -10-2019;5530E;80
01 -11-2019;5530E;41
01 -12-2019;5530E;61
01 -01-2019;5514;65
01 -02-2019;5514;76
01 -03-2019;5514;69
01 -04-2019;5514;56
01 -05-2019;5514;88
01 -06-2019;5514;89
01 -07-2019;5514;83
01 -08-2019;5514;87
01 -09-2019;5514;70
01 -10-2019;5514;75
01 -11-2019;5514;43
01 -12-2019;5514;61
01 -01-2019;3013;54
01 -02-2019;3013;74
01 -03-2019;3013;73
01 -04-2019;3013;0
01 -05-2019;3013;66
01 -06-2019;3013;76
01 -07-2019;3013;73
01 -08-2019;3013;74
01 -09-2019;3013;64
01 -10-2019;3013;62
01 -11-2019;3013;28
01 -12-2019;3013;37
01 -01-2019;4642E;75
01 -02-2019;4642E;87
01 -03-2019;4642E;83
01 -04-2019;4642E;70
01 -05-2019;4642E;88
01 -06-2019;4642E;87
01 -07-2019;4642E;89
01 -08-2019;4642E;92
01 -09-2019;4642E;82
01 -10-2019;4642E;74
01 -11-2019;4642E;58
01 -12-2019;4642E;60
01 -01-2019;9898;60
01 -02-2019;9898;84
01 -03-2019;9898;83
01 -04-2019;9898;57
01 -05-2019;9898;74
01 -06-2019;9898;74
01 -07-2019;9898;76
01 -08-2019;9898;75
01 -09-2019;9898;76
01 -10-2019;9898;65
01 -11-2019;9898;53
01 -12-2019;9898;37
01 -01-2019;5270B;62
01 -02-2019;5270B;79
01 -03-2019;5270B;77
01 -04-2019;5270B;55
01 -05-2019;5270B;86
01 -06-2019;5270B;86
01 -07-2019;5270B;85
01 -08-2019;5270B;88
01 -09-2019;5270B;67
01 -10-2019;5270B;0
01 -11-2019;5270B;39
01 -12-2019;5270B;50
01 -01-2019;9170;42
01 -02-2019;9170;71
01 -03-2019;9170;75
01 -04-2019;9170;51
01 -05-2019;9170;57
01 -06-2019;9170;70
01 -07-2019;9170;72
01 -08-2019;9170;76
01 -09-2019;9170;71
01 -10-2019;9170;56
01 -11-2019;9170;29
01 -12-2019;9170;39
01 -01-2019;C249I;0
01 -02-2019;C249I;0
01 -03-2019;C249I;0
01 -04-2019;C249I;60
01 -05-2019;C249I;0
01 -06-2019;C249I;0
01 -07-2019;C249I;0
01 -08-2019;C249I;0
01 -09-2019;C249I;0
01 -10-2019;C249I;70
01 -11-2019;C249I;60
01 -12-2019;C249I;0
01 -01-2019;C649I;0
01 -02-2019;C649I;83
01 -03-2019;C649I;71
01 -04-2019;C649I;0
01 -05-2019;C649I;0
01 -06-2019;C649I;0
01 -07-2019;C649I;0
01 -08-2019;C649I;0
01 -09-2019;C649I;0
01 -10-2019;C649I;0
01 -11-2019;C649I;0
01 -12-2019;C649I;0
01 -01-2019;C029O;0
01 -02-2019;C029O;0
01 -03-2019;C029O;0
01 -04-2019;C029O;76
01 -05-2019;C029O;0
01 -06-2019;C029O;0
01 -07-2019;C029O;73
01 -08-2019;C029O;0
01 -09-2019;C029O;0
01 -10-2019;C029O;0
01 -11-2019;C029O;72
01 -12-2019;C029O;0
01 -01-2019;2661;70
01 -02-2019;2661;77
01 -03-2019;2661;80
01 -04-2019;2661;59
01 -05-2019;2661;78
01 -06-2019;2661;70
01 -07-2019;2661;81
01 -08-2019;2661;78
01 -09-2019;2661;76
01 -10-2019;2661;54
01 -11-2019;2661;43
01 -12-2019;2661;42
01 -01-2019;1549;54
01 -02-2019;1549;64
01 -03-2019;1549;75
01 -04-2019;1549;52
01 -05-2019;1549;74
01 -06-2019;1549;54
01 -07-2019;1549;73
01 -08-2019;1549;72
01 -09-2019;1549;69
01 -10-2019;1549;47
01 -11-2019;1549;17
01 -12-2019;1549;27
01 -01-2019;9771C;49
01 -02-2019;9771C;85
01 -03-2019;9771C;84
01 -04-2019;9771C;59
01 -05-2019;9771C;77
01 -06-2019;9771C;0
01 -07-2019;9771C;78
01 -08-2019;9771C;82
01 -09-2019;9771C;80
01 -10-2019;9771C;64
01 -11-2019;9771C;57
01 -12-2019;9771C;26
01 -01-2019;1505;34
01 -02-2019;1505;59
01 -03-2019;1505;55
01 -04-2019;1505;46
01 -05-2019;1505;57
01 -06-2019;1505;37
01 -07-2019;1505;50
01 -08-2019;1505;54
01 -09-2019;1505;57
01 -10-2019;1505;35
01 -11-2019;1505;12
01 -12-2019;1505;20
01 -01-2019;3191E;68
01 -02-2019;3191E;78
01 -03-2019;3191E;79
01 -04-2019;3191E;49
01 -05-2019;3191E;73
01 -06-2019;3191E;77
01 -07-2019;3191E;77
01 -08-2019;3191E;76
01 -09-2019;3191E;63
01 -10-2019;3191E;59
01 -11-2019;3191E;37
01 -12-2019;3191E;46
01 -01-2019;3129;70
01 -02-2019;3129;82
01 -03-2019;3129;81
01 -04-2019;3129;48
01 -05-2019;3129;77
01 -06-2019;3129;80
01 -07-2019;3129;80
01 -08-2019;3129;0
01 -09-2019;3129;68
01 -10-2019;3129;64
01 -11-2019;3129;39
01 -12-2019;3129;42
01 -01-2019;3196;75
01 -02-2019;3196;85
01 -03-2019;3196;78
01 -04-2019;3196;55
01 -05-2019;3196;82
01 -06-2019;3196;82
01 -07-2019;3196;82
01 -08-2019;3196;82
01 -09-2019;3196;68
01 -10-2019;3196;67
01 -11-2019;3196;47
01 -12-2019;3196;50
01 -01-2019;3200;74
01 -02-2019;3200;84
01 -03-2019;3200;79
01 -04-2019;3200;55
01 -05-2019;3200;80
01 -06-2019;3200;81
01 -07-2019;3200;81
01 -08-2019;3200;84
01 -09-2019;3200;70
01 -10-2019;3200;68
01 -11-2019;3200;46
01 -12-2019;3200;48
01 -01-2019;3175;75
01 -02-2019;3175;86
01 -03-2019;3175;75
01 -04-2019;3175;0
01 -05-2019;3175;81
01 -06-2019;3175;84
01 -07-2019;3175;83
01 -08-2019;3175;82
01 -09-2019;3175;66
01 -10-2019;3175;64
01 -11-2019;3175;45
01 -12-2019;3175;37
01 -01-2019;2462;46
01 -02-2019;2462;68
01 -03-2019;2462;71
01 -04-2019;2462;36
01 -05-2019;2462;65
01 -06-2019;2462;74
01 -07-2019;2462;76
01 -08-2019;2462;74
01 -09-2019;2462;61
01 -10-2019;2462;51
01 -11-2019;2462;7
01 -12-2019;2462;41
01 -01-2019;6155A;61
01 -02-2019;6155A;0
01 -03-2019;6155A;72
01 -04-2019;6155A;0
01 -05-2019;6155A;84
01 -06-2019;6155A;83
01 -07-2019;6155A;78
01 -08-2019;6155A;80
01 -09-2019;6155A;67
01 -10-2019;6155A;76
01 -11-2019;6155A;55
01 -12-2019;6155A;55
01 -01-2019;6000A;73
01 -02-2019;6000A;63
01 -03-2019;6000A;59
01 -04-2019;6000A;64
01 -05-2019;6000A;74
01 -06-2019;6000A;75
01 -07-2019;6000A;67
01 -08-2019;6000A;71
01 -09-2019;6000A;60
01 -10-2019;6000A;73
01 -11-2019;6000A;60
01 -12-2019;6000A;54
01 -01-2019;7178I;75
01 -02-2019;7178I;77
01 -03-2019;7178I;74
01 -04-2019;7178I;64
01 -05-2019;7178I;77
01 -06-2019;7178I;86
01 -07-2019;7178I;81
01 -08-2019;7178I;82
01 -09-2019;7178I;67
01 -10-2019;7178I;72
01 -11-2019;7178I;72
01 -12-2019;7178I;55
01 -01-2019;7228;76
01 -02-2019;7228;78
01 -03-2019;7228;64
01 -04-2019;7228;59
01 -05-2019;7228;74
01 -06-2019;7228;82
01 -07-2019;7228;77
01 -08-2019;7228;79
01 -09-2019;7228;58
01 -10-2019;7228;68
01 -11-2019;7228;72
01 -12-2019;7228;56
01 -01-2019;7031;71
01 -02-2019;7031;82
01 -03-2019;7031;62
01 -04-2019;7031;55
01 -05-2019;7031;75
01 -06-2019;7031;81
01 -07-2019;7031;78
01 -08-2019;7031;76
01 -09-2019;7031;0
01 -10-2019;7031;0
01 -11-2019;7031;71
01 -12-2019;7031;0
01 -01-2019;9263D;37
01 -02-2019;9263D;69
01 -03-2019;9263D;66
01 -04-2019;9263D;42
01 -05-2019;9263D;49
01 -06-2019;9263D;59
01 -07-2019;9263D;67
01 -08-2019;9263D;69
01 -09-2019;9263D;71
01 -10-2019;9263D;48
01 -11-2019;9263D;19
01 -12-2019;9263D;37
01 -01-2019;1690A;37
01 -02-2019;1690A;52
01 -03-2019;1690A;60
01 -04-2019;1690A;45
01 -05-2019;1690A;69
01 -06-2019;1690A;46
01 -07-2019;1690A;64
01 -08-2019;1690A;62
01 -09-2019;1690A;60
01 -10-2019;1690A;33
01 -11-2019;1690A;16
01 -12-2019;1690A;26
01 -01-2019;1484C;57
01 -02-2019;1484C;60
01 -03-2019;1484C;62
01 -04-2019;1484C;48
01 -05-2019;1484C;70
01 -06-2019;1484C;47
01 -07-2019;1484C;66
01 -08-2019;1484C;66
01 -09-2019;1484C;63
01 -10-2019;1484C;35
01 -11-2019;1484C;17
01 -12-2019;1484C;36
01 -01-2019;2867;54
01 -02-2019;2867;81
01 -03-2019;2867;83
01 -04-2019;2867;57
01 -05-2019;2867;85
01 -06-2019;2867;77
01 -07-2019;2867;79
01 -08-2019;2867;79
01 -09-2019;2867;76
01 -10-2019;2867;61
01 -11-2019;2867;35
01 -12-2019;2867;38
01 -01-2019;C929I;58
01 -02-2019;C929I;76
01 -03-2019;C929I;59
01 -04-2019;C929I;62
01 -05-2019;C929I;61
01 -06-2019;C929I;68
01 -07-2019;C929I;65
01 -08-2019;C929I;63
01 -09-2019;C929I;70
01 -10-2019;C929I;0
01 -11-2019;C929I;57
01 -12-2019;C929I;59
01 -01-2019;C430E;88
01 -02-2019;C430E;91
01 -03-2019;C430E;83
01 -04-2019;C430E;86
01 -05-2019;C430E;99
01 -06-2019;C430E;99
01 -07-2019;C430E;99
01 -08-2019;C430E;92
01 -09-2019;C430E;95
01 -10-2019;C430E;79
01 -11-2019;C430E;87
01 -12-2019;C430E;79
01 -01-2019;C139E;43
01 -02-2019;C139E;62
01 -03-2019;C139E;46
01 -04-2019;C139E;53
01 -05-2019;C139E;51
01 -06-2019;C139E;41
01 -07-2019;C139E;52
01 -08-2019;C139E;64
01 -09-2019;C139E;43
01 -10-2019;C139E;47
01 -11-2019;C139E;41
01 -12-2019;C139E;55
01 -01-2019;C449C;66
01 -02-2019;C449C;79
01 -03-2019;C449C;68
01 -04-2019;C449C;72
01 -05-2019;C449C;83
01 -06-2019;C449C;71
01 -07-2019;C449C;84
01 -08-2019;C449C;86
01 -09-2019;C449C;87
01 -10-2019;C449C;71
01 -11-2019;C449C;59
01 -12-2019;C449C;64
01 -01-2019;C447A;36
01 -02-2019;C447A;61
01 -03-2019;C447A;49
01 -04-2019;C447A;49
01 -05-2019;C447A;59
01 -06-2019;C447A;39
01 -07-2019;C447A;45
01 -08-2019;C447A;69
01 -09-2019;C447A;69
01 -10-2019;C447A;53
01 -11-2019;C447A;31
01 -12-2019;C447A;33
01 -01-2019;C429I;70
01 -02-2019;C429I;85
01 -03-2019;C429I;78
01 -04-2019;C429I;69
01 -05-2019;C429I;80
01 -06-2019;C429I;0
01 -07-2019;C429I;0
01 -08-2019;C429I;84
01 -09-2019;C429I;78
01 -10-2019;C429I;71
01 -11-2019;C429I;77
01 -12-2019;C429I;79
01 -01-2019;2465;50
01 -02-2019;2465;76
01 -03-2019;2465;78
01 -04-2019;2465;45
01 -05-2019;2465;74
01 -06-2019;2465;74
01 -07-2019;2465;79
01 -08-2019;2465;79
01 -09-2019;2465;69
01 -10-2019;2465;57
01 -11-2019;2465;15
01 -12-2019;2465;46
01 -01-2019;5796;71
01 -02-2019;5796;82
01 -03-2019;5796;69
01 -04-2019;5796;60
01 -05-2019;5796;83
01 -06-2019;5796;85
01 -07-2019;5796;80
01 -08-2019;5796;87
