Fecha;Estacion;DIAS_GRA
01 -01-2018;1387;13.9
01 -02-2018;1387;12.1
01 -03-2018;1387;13.4
01 -04-2018;1387;16.2
01 -05-2018;1387;17.5
01 -06-2018;1387;20.0
01 -07-2018;1387;22.3
01 -08-2018;1387;23.7
01 -09-2018;1387;23.2
01 -10-2018;1387;19.4
01 -11-2018;1387;15.8
01 -12-2018;1387;15.7
01 -01-2018;1387E;13.6
01 -02-2018;1387E;12.1
01 -03-2018;1387E;13.3
01 -04-2018;1387E;16.5
01 -05-2018;1387E;18.8
01 -06-2018;1387E;20.9
01 -07-2018;1387E;23.8
01 -08-2018;1387E;25.1
01 -09-2018;1387E;24.5
01 -10-2018;1387E;20.2
01 -11-2018;1387E;15.6
01 -12-2018;1387E;15.5
01 -01-2018;1428;11.0
01 -02-2018;1428;10.5
01 -03-2018;1428;10.7
01 -04-2018;1428;16.0
01 -05-2018;1428;19.6
01 -06-2018;1428;21.5
01 -07-2018;1428;23.7
01 -08-2018;1428;26.9
01 -09-2018;1428;26.4
01 -10-2018;1428;19.0
01 -11-2018;1428;13.2
01 -12-2018;1428;13.0
01 -01-2018;8175;12.3
01 -02-2018;8175;10.7
01 -03-2018;8175;13.8
01 -04-2018;8175;18.7
01 -05-2018;8175;23.1
01 -06-2018;8175;27.9
01 -07-2018;8175;34.2
01 -08-2018;8175;33.7
01 -09-2018;8175;28.5
01 -10-2018;8175;20.9
01 -11-2018;8175;14.5
01 -12-2018;8175;13.0
01 -01-2018;8178D;13.0
01 -02-2018;8178D;11.3
01 -03-2018;8178D;14.0
01 -04-2018;8178D;18.8
01 -05-2018;8178D;23.2
01 -06-2018;8178D;28.5
01 -07-2018;8178D;34.4
01 -08-2018;8178D;34.3
01 -09-2018;8178D;29.2
01 -10-2018;8178D;21.6
01 -11-2018;8178D;14.8
01 -12-2018;8178D;14.1
01 -01-2018;8025;18.3
01 -02-2018;8025;15.9
01 -03-2018;8025;19.5
01 -04-2018;8025;21.9
01 -05-2018;8025;23.8
01 -06-2018;8025;28.2
01 -07-2018;8025;31.2
01 -08-2018;8025;31.7
01 -09-2018;8025;29.1
01 -10-2018;8025;24.1
01 -11-2018;8025;19.8
01 -12-2018;8025;19.2
01 -01-2018;8019;18.2
01 -02-2018;8019;15.8
01 -03-2018;8019;19.8
01 -04-2018;8019;21.9
01 -05-2018;8019;24.3
01 -06-2018;8019;28.5
01 -07-2018;8019;0
01 -08-2018;8019;32.1
01 -09-2018;8019;29.6
01 -10-2018;8019;24.2
01 -11-2018;8019;0
01 -12-2018;8019;0
01 -01-2018;6325O;17.2
01 -02-2018;6325O;16.8
01 -03-2018;6325O;18.3
01 -04-2018;6325O;22.0
01 -05-2018;6325O;23.6
01 -06-2018;6325O;27.2
01 -07-2018;6325O;28.1
01 -08-2018;6325O;33.1
01 -09-2018;6325O;0
01 -10-2018;6325O;24.4
01 -11-2018;6325O;19.9
01 -12-2018;6325O;18.8
01 -01-2018;9091O;10.2
01 -02-2018;9091O;7.5
01 -03-2018;9091O;12.5
01 -04-2018;9091O;17.3
01 -05-2018;9091O;18.5
01 -06-2018;9091O;23.6
01 -07-2018;9091O;27.1
01 -08-2018;9091O;27.5
01 -09-2018;9091O;26.9
01 -10-2018;9091O;18.3
01 -11-2018;9091O;13.8
01 -12-2018;9091O;12.2
01 -01-2018;1212E;14.3
01 -02-2018;1212E;10.9
01 -03-2018;1212E;0
01 -04-2018;1212E;16.7
01 -05-2018;1212E;0
01 -06-2018;1212E;20.2
01 -07-2018;1212E;0
01 -08-2018;1212E;24.2
01 -09-2018;1212E;22.8
01 -10-2018;1212E;18.8
01 -11-2018;1212E;16.3
01 -12-2018;1212E;15.8
01 -01-2018;1208H;15.2
01 -02-2018;1208H;11.8
01 -03-2018;1208H;15.2
01 -04-2018;1208H;16.3
01 -05-2018;1208H;17.7
01 -06-2018;1208H;20.4
01 -07-2018;1208H;23.4
01 -08-2018;1208H;24.0
01 -09-2018;1208H;22.4
01 -10-2018;1208H;18.7
01 -11-2018;1208H;16.7
01 -12-2018;1208H;16.4
01 -01-2018;1249I;12.9
01 -02-2018;1249I;9.3
01 -03-2018;1249I;14.0
01 -04-2018;1249I;17.0
01 -05-2018;1249I;17.7
01 -06-2018;1249I;20.9
01 -07-2018;1249I;22.5
01 -08-2018;1249I;24.4
01 -09-2018;1249I;23.2
01 -10-2018;1249I;17.9
01 -11-2018;1249I;14.5
01 -12-2018;1249I;14.3
01 -01-2018;2444;8.4
01 -02-2018;2444;6.2
01 -03-2018;2444;9.4
01 -04-2018;2444;14.7
01 -05-2018;2444;18.2
01 -06-2018;2444;23.6
01 -07-2018;2444;28.3
01 -08-2018;2444;30.3
01 -09-2018;2444;26.5
01 -10-2018;2444;17.1
01 -11-2018;2444;11.2
01 -12-2018;2444;12.8
01 -01-2018;4452;14.3
01 -02-2018;4452;16.0
01 -03-2018;4452;16.8
01 -04-2018;4452;20.9
01 -05-2018;4452;25.1
01 -06-2018;4452;30.0
01 -07-2018;4452;32.5
01 -08-2018;4452;37.4
01 -09-2018;4452;34.0
01 -10-2018;4452;24.4
01 -11-2018;4452;17.4
01 -12-2018;4452;14.5
01 -01-2018;B954;16.7
01 -02-2018;B954;13.8
01 -03-2018;B954;16.8
01 -04-2018;B954;19.4
01 -05-2018;B954;21.9
01 -06-2018;B954;27.0
01 -07-2018;B954;30.4
01 -08-2018;B954;31.1
01 -09-2018;B954;28.4
01 -10-2018;B954;23.6
01 -11-2018;B954;18.7
01 -12-2018;B954;17.4
01 -01-2018;B893;16.4
01 -02-2018;B893;13.2
01 -03-2018;B893;16.2
01 -04-2018;B893;20.0
01 -05-2018;B893;21.1
01 -06-2018;B893;26.7
01 -07-2018;B893;31.3
01 -08-2018;B893;30.6
01 -09-2018;B893;0
01 -10-2018;B893;23.2
01 -11-2018;B893;18.9
01 -12-2018;B893;17.5
01 -01-2018;B228;17.5
01 -02-2018;B228;14.1
01 -03-2018;B228;17.2
01 -04-2018;B228;21.1
01 -05-2018;B228;22.1
