FECHA;INDICATIVO;LLUVIA_sup_1mm
01-05-2020;5973;6
01-06-2020;5973;1
01-07-2020;5973;0
01-08-2020;5973;1
01-09-2020;5973;2
01-10-2020;5973;4
01-11-2020;5973;9
01-12-2020;5973;7
01-01-2020;5960;6
01-02-2020;5960;1
01-03-2020;5960;7
01-04-2020;5960;7
01-05-2020;5960;7
01-06-2020;5960;2
01-07-2020;5960;0
01-08-2020;5960;0
01-09-2020;5960;2
01-10-2020;5960;5
01-11-2020;5960;10
01-12-2020;5960;8
01-01-2020;5910;6
01-02-2020;5910;1
01-03-2020;5910;7
01-04-2020;5910;6
01-05-2020;5910;6
01-06-2020;5910;1
01-07-2020;5910;0
01-08-2020;5910;0
01-09-2020;5910;2
01-10-2020;5910;4
01-11-2020;5910;9
01-12-2020;5910;8
01-01-2020;6001;6
01-02-2020;6001;2
01-03-2020;6001;0
01-04-2020;6001;0
01-05-2020;6001;0
01-06-2020;6001;2
01-07-2020;6001;0
01-08-2020;6001;0
01-09-2020;6001;0
01-10-2020;6001;0
01-11-2020;6001;6
01-12-2020;6001;9
01-01-2020;1111;10
01-02-2020;1111;9
01-03-2020;1111;12
01-04-2020;1111;11
01-05-2020;1111;8
01-06-2020;1111;12
01-07-2020;1111;5
01-08-2020;1111;10
01-09-2020;1111;8
01-10-2020;1111;18
01-11-2020;1111;6
01-12-2020;1111;21
01-01-2020;1109;9
01-02-2020;1109;9
01-03-2020;1109;12
01-04-2020;1109;10
01-05-2020;1109;8
01-06-2020;1109;13
01-07-2020;1109;6
01-08-2020;1109;9
01-09-2020;1109;9
01-10-2020;1109;17
01-11-2020;1109;6
01-12-2020;1109;23
01-01-2020;8500A;4
01-02-2020;8500A;0
01-03-2020;8500A;9
01-04-2020;8500A;6
01-05-2020;8500A;5
01-06-2020;8500A;3
01-07-2020;8500A;1
01-08-2020;8500A;3
01-09-2020;8500A;3
01-10-2020;8500A;2
01-11-2020;8500A;7
01-12-2020;8500A;1
01-01-2020;5000C;7
01-02-2020;5000C;0
01-03-2020;5000C;11
01-04-2020;5000C;8
01-05-2020;5000C;7
01-06-2020;5000C;4
01-07-2020;5000C;0
01-08-2020;5000C;0
01-09-2020;5000C;1
01-10-2020;5000C;5
01-11-2020;5000C;9
01-12-2020;5000C;11
01-01-2020;4121;8
01-02-2020;4121;1
01-03-2020;4121;9
01-04-2020;4121;11
01-05-2020;4121;6
01-06-2020;4121;0
01-07-2020;4121;1
01-08-2020;4121;1
01-09-2020;4121;3
01-10-2020;4121;6
01-11-2020;4121;9
01-12-2020;4121;10
01-01-2020;5402;6
01-02-2020;5402;0
01-03-2020;5402;8
01-04-2020;5402;11
01-05-2020;5402;6
01-06-2020;5402;0
01-07-2020;5402;1
01-08-2020;5402;1
01-09-2020;5402;1
01-10-2020;5402;5
01-11-2020;5402;7
01-12-2020;5402;9
01-01-2020;8096;4
01-02-2020;8096;0
01-03-2020;8096;13
01-04-2020;8096;11
01-05-2020;8096;5
01-06-2020;8096;2
01-07-2020;8096;4
01-08-2020;8096;1
01-09-2020;8096;3
01-10-2020;8096;4
01-11-2020;8096;7
01-12-2020;8096;13
01-01-2020;1014;11
01-02-2020;1014;9
01-03-2020;1014;14
01-04-2020;1014;13
01-05-2020;1014;10
01-06-2020;1014;14
01-07-2020;1014;6
01-08-2020;1014;9
01-09-2020;1014;8
01-10-2020;1014;17
01-11-2020;1014;7
01-12-2020;1014;21
01-01-2020;1024E;11
01-02-2020;1024E;9
01-03-2020;1024E;14
01-04-2020;1024E;13
01-05-2020;1024E;10
01-06-2020;1024E;15
01-07-2020;1024E;10
01-08-2020;1024E;10
01-09-2020;1024E;10
01-10-2020;1024E;16
01-11-2020;1024E;7
01-12-2020;1024E;22
01-01-2020;0367;6
01-02-2020;0367;2
01-03-2020;0367;6
01-04-2020;0367;8
01-05-2020;0367;3
01-06-2020;0367;13
01-07-2020;0367;4
01-08-2020;0367;4
01-09-2020;0367;6
01-10-2020;0367;5
01-11-2020;0367;6
01-12-2020;0367;2
01-01-2020;5530E;7
01-02-2020;5530E;1
01-03-2020;5530E;7
01-04-2020;5530E;9
01-05-2020;5530E;6
01-06-2020;5530E;2
01-07-2020;5530E;0
01-08-2020;5530E;0
01-09-2020;5530E;1
01-10-2020;5530E;5
01-11-2020;5530E;4
01-12-2020;5530E;7
01-01-2020;5514;5
01-02-2020;5514;0
01-03-2020;5514;8
01-04-2020;5514;11
01-05-2020;5514;7
01-06-2020;5514;2
01-07-2020;5514;0
01-08-2020;5514;0
01-09-2020;5514;2
01-10-2020;5514;3
01-11-2020;5514;3
01-12-2020;5514;7
01-01-2020;3013;3
01-02-2020;3013;0
01-03-2020;3013;10
01-04-2020;3013;14
01-05-2020;3013;8
01-06-2020;3013;6
01-07-2020;3013;4
01-08-2020;3013;1
01-09-2020;3013;5
01-10-2020;3013;2
01-11-2020;3013;5
01-12-2020;3013;8
01-01-2020;4642E;4
01-02-2020;4642E;0
01-03-2020;4642E;5
01-04-2020;4642E;9
01-05-2020;4642E;6
01-06-2020;4642E;1
01-07-2020;4642E;0
01-08-2020;4642E;0
01-09-2020;4642E;1
01-10-2020;4642E;3
01-11-2020;4642E;9
01-12-2020;4642E;2
01-01-2020;9898;6
01-02-2020;9898;0
01-03-2020;9898;7
01-04-2020;9898;11
01-05-2020;9898;9
01-06-2020;9898;9
01-07-2020;9898;1
01-08-2020;9898;1
01-09-2020;9898;2
01-10-2020;9898;7
01-11-2020;9898;4
01-12-2020;9898;10
01-01-2020;5270B;7
01-02-2020;5270B;1
01-03-2020;5270B;8
01-04-2020;5270B;11
01-05-2020;5270B;6
01-06-2020;5270B;0
01-07-2020;5270B;0
01-08-2020;5270B;0
01-09-2020;5270B;2
01-10-2020;5270B;5
01-11-2020;5270B;8
01-12-2020;5270B;9
01-01-2020;9170;7
01-02-2020;9170;2
01-03-2020;9170;8
01-04-2020;9170;9
01-05-2020;9170;0
01-06-2020;9170;6
01-07-2020;9170;4
01-08-2020;9170;6
01-09-2020;9170;7
01-10-2020;9170;6
01-11-2020;9170;2
01-12-2020;9170;12
01-01-2020;C249I;1
01-02-2020;C249I;0
01-03-2020;C249I;3
01-04-2020;C249I;1
01-05-2020;C249I;0
01-06-2020;C249I;0
01-07-2020;C249I;0
01-08-2020;C249I;0
01-09-2020;C249I;0
01-10-2020;C249I;1
01-11-2020;C249I;3
01-12-2020;C249I;1
01-01-2020;C649I;0
01-02-2020;C649I;1
01-03-2020;C649I;4
01-04-2020;C649I;2
01-05-2020;C649I;0
01-06-2020;C649I;0
01-07-2020;C649I;0
01-08-2020;C649I;0
01-09-2020;C649I;1
01-10-2020;C649I;1
01-11-2020;C649I;4
01-12-2020;C649I;3
01-01-2020;C029O;0
01-02-2020;C029O;0
01-03-2020;C029O;3
01-04-2020;C029O;1
01-05-2020;C029O;0
01-06-2020;C029O;0
01-07-2020;C029O;0
01-08-2020;C029O;0
01-09-2020;C029O;0
01-10-2020;C029O;2
01-11-2020;C029O;8
01-12-2020;C029O;1
01-01-2020;2661;9
01-02-2020;2661;2
01-03-2020;2661;6
01-04-2020;2661;13
01-05-2020;2661;8
01-06-2020;2661;2
01-07-2020;2661;1
01-08-2020;2661;6
01-09-2020;2661;5
01-10-2020;2661;7
01-11-2020;2661;9
01-12-2020;2661;10
01-01-2020;1549;9
01-02-2020;1549;5
01-03-2020;1549;8
01-04-2020;1549;12
01-05-2020;1549;6
01-06-2020;1549;4
01-07-2020;1549;1
01-08-2020;1549;6
01-09-2020;1549;5
01-10-2020;1549;10
01-11-2020;1549;5
01-12-2020;1549;18
01-01-2020;9771C;6
01-02-2020;9771C;0
01-03-2020;9771C;6
01-04-2020;9771C;9
01-05-2020;9771C;7
01-06-2020;9771C;8
01-07-2020;9771C;0
01-08-2020;9771C;1
01-09-2020;9771C;2
01-10-2020;9771C;4
01-11-2020;9771C;6
01-12-2020;9771C;6
01-01-2020;1505;11
01-02-2020;1505;9
01-03-2020;1505;11
01-04-2020;1505;15
01-05-2020;1505;6
01-06-2020;1505;4
01-07-2020;1505;0
01-08-2020;1505;9
01-09-2020;1505;7
01-10-2020;1505;12
01-11-2020;1505;10
01-12-2020;1505;24
01-01-2020;3191E;7
01-02-2020;3191E;0
01-03-2020;3191E;9
01-04-2020;3191E;13
01-05-2020;3191E;9
01-06-2020;3191E;2
01-07-2020;3191E;1
01-08-2020;3191E;2
01-09-2020;3191E;7
01-10-2020;3191E;6
01-11-2020;3191E;10
01-12-2020;3191E;9
01-01-2020;3129;4
01-02-2020;3129;0
01-03-2020;3129;9
01-04-2020;3129;10
01-05-2020;3129;6
01-06-2020;3129;2
01-07-2020;3129;1
01-08-2020;3129;1
01-09-2020;3129;6
01-10-2020;3129;6
01-11-2020;3129;9
01-12-2020;3129;6
01-01-2020;3196;4
01-02-2020;3196;0
01-03-2020;3196;7
01-04-2020;3196;11
01-05-2020;3196;5
01-06-2020;3196;1
01-07-2020;3196;2
01-08-2020;3196;2
01-09-2020;3196;3
01-10-2020;3196;6
01-11-2020;3196;9
01-12-2020;3196;7
01-01-2020;3200;5
01-02-2020;3200;0
01-03-2020;3200;8
01-04-2020;3200;11
01-05-2020;3200;7
01-06-2020;3200;2
01-07-2020;3200;1
01-08-2020;3200;1
01-09-2020;3200;3
01-10-2020;3200;7
01-11-2020;3200;8
01-12-2020;3200;5
01-01-2020;3195;6
01-02-2020;3195;0
01-03-2020;3195;8
01-04-2020;3195;11
01-05-2020;3195;7
01-06-2020;3195;3
01-07-2020;3195;1
01-08-2020;3195;2
01-09-2020;3195;6
01-10-2020;3195;7
01-11-2020;3195;9
01-12-2020;3195;7
01-01-2020;3175;4
01-02-2020;3175;0
01-03-2020;3175;9
01-04-2020;3175;13
01-05-2020;3175;6
01-06-2020;3175;3
01-07-2020;3175;2
01-08-2020;3175;1
01-09-2020;3175;6
01-10-2020;3175;7
01-11-2020;3175;8
01-12-2020;3175;5
01-01-2020;2462;15
01-02-2020;2462;5
01-03-2020;2462;11
01-04-2020;2462;19
01-05-2020;2462;9
01-06-2020;2462;4
01-07-2020;2462;2
01-08-2020;2462;2
01-09-2020;2462;8
01-10-2020;2462;10
01-11-2020;2462;11
01-12-2020;2462;20
01-01-2020;6155A;5
01-02-2020;6155A;1
01-03-2020;6155A;9
01-04-2020;6155A;5
01-05-2020;6155A;3
01-06-2020;6155A;1
01-07-2020;6155A;0
01-08-2020;6155A;0
01-09-2020;6155A;2
01-10-2020;6155A;3
01-11-2020;6155A;5
01-12-2020;6155A;1
01-01-2020;6000A;6
01-02-2020;6000A;0
01-03-2020;6000A;4
01-04-2020;6000A;11
01-05-2020;6000A;2
01-06-2020;6000A;1
01-07-2020;6000A;1
01-08-2020;6000A;0
01-09-2020;6000A;1
01-10-2020;6000A;1
01-11-2020;6000A;2
01-12-2020;6000A;7
01-01-2020;7178I;3
01-02-2020;7178I;0
01-03-2020;7178I;8
01-04-2020;7178I;6
01-05-2020;7178I;3
01-06-2020;7178I;3
01-07-2020;7178I;1
01-08-2020;7178I;1
01-09-2020;7178I;2
01-10-2020;7178I;1
01-11-2020;7178I;5
01-12-2020;7178I;0
01-01-2020;7228;4
01-02-2020;7228;1
01-03-2020;7228;8
01-04-2020;7228;8
01-05-2020;7228;3
01-06-2020;7228;3
01-07-2020;7228;2
01-08-2020;7228;1
01-09-2020;7228;2
01-10-2020;7228;1
01-11-2020;7228;4
01-12-2020;7228;0
01-01-2020;7031;4
01-02-2020;7031;0
01-03-2020;7031;8
01-04-2020;7031;10
01-05-2020;7031;2
01-06-2020;7031;2
01-07-2020;7031;1
01-08-2020;7031;2
01-09-2020;7031;1
01-10-2020;7031;0
01-11-2020;7031;3
01-12-2020;7031;0
01-01-2020;9262;7
01-02-2020;9262;3
01-03-2020;9262;0
01-04-2020;9262;0
01-05-2020;9262;0
01-06-2020;9262;0
01-07-2020;9262;0
01-08-2020;9262;8
01-09-2020;9262;6
01-10-2020;9262;12
01-11-2020;9262;3
01-12-2020;9262;22
01-01-2020;9263D;7
01-02-2020;9263D;4
01-03-2020;9263D;13
01-04-2020;9263D;12
01-05-2020;9263D;5
01-06-2020;9263D;10
01-07-2020;9263D;3
01-08-2020;9263D;7
01-09-2020;9263D;5
01-10-2020;9263D;12
01-11-2020;9263D;3
01-12-2020;9263D;18
01-01-2020;1690A;10
01-02-2020;1690A;4
01-03-2020;1690A;10
01-04-2020;1690A;14
01-05-2020;1690A;7
01-06-2020;1690A;3
01-07-2020;1690A;0
01-08-2020;1690A;6
01-09-2020;1690A;6
01-10-2020;1690A;10
01-11-2020;1690A;8
01-12-2020;1690A;19
01-01-2020;1484C;15
01-02-2020;1484C;14
01-03-2020;1484C;10
01-04-2020;1484C;19
01-05-2020;1484C;7
01-06-2020;1484C;8
01-07-2020;1484C;0
01-08-2020;1484C;9
01-09-2020;1484C;6
01-10-2020;1484C;14
01-11-2020;1484C;10
01-12-2020;1484C;23
01-01-2020;1495;13
01-02-2020;1495;14
01-03-2020;1495;9
01-04-2020;1495;18
01-05-2020;1495;7
01-06-2020;1495;8
01-07-2020;1495;0
01-08-2020;1495;9
01-09-2020;1495;7
01-10-2020;1495;16
01-11-2020;1495;10
01-12-2020;1495;21
01-01-2020;2867;6
01-02-2020;2867;1
01-03-2020;2867;6
01-04-2020;2867;13
01-05-2020;2867;4
01-06-2020;2867;3
01-07-2020;2867;2
01-08-2020;2867;1
01-09-2020;2867;6
01-10-2020;2867;6
01-11-2020;2867;6
01-12-2020;2867;8
01-01-2020;2870;7
01-02-2020;2870;1
01-03-2020;2870;7
01-04-2020;2870;13
01-05-2020;2870;3
01-06-2020;2870;2
01-07-2020;2870;1
01-08-2020;2870;1
01-09-2020;2870;0
01-10-2020;2870;7
01-11-2020;2870;6
01-12-2020;2870;10
01-01-2020;C929I;0
01-02-2020;C929I;0
01-03-2020;C929I;1
01-04-2020;C929I;3
01-05-2020;C929I;0
01-06-2020;C929I;4
01-07-2020;C929I;0
01-08-2020;C929I;0
01-09-2020;C929I;1
01-10-2020;C929I;3
01-11-2020;C929I;5
01-12-2020;C929I;8
01-01-2020;C430E;2
01-02-2020;C430E;0
01-03-2020;C430E;3
01-04-2020;C430E;3
01-05-2020;C430E;0
01-06-2020;C430E;2
01-07-2020;C430E;0
01-08-2020;C430E;0
01-09-2020;C430E;2
01-10-2020;C430E;3
01-11-2020;C430E;5
01-12-2020;C430E;4
01-01-2020;C139E;3
01-02-2020;C139E;0
01-03-2020;C139E;1
01-04-2020;C139E;3
01-05-2020;C139E;0
01-06-2020;C139E;3
01-07-2020;C139E;0
01-08-2020;C139E;0
01-09-2020;C139E;1
01-10-2020;C139E;4
01-11-2020;C139E;6
01-12-2020;C139E;15
01-01-2020;C449C;1
01-02-2020;C449C;0
01-03-2020;C449C;5
01-04-2020;C449C;3
01-05-2020;C449C;0
01-06-2020;C449C;0
01-07-2020;C449C;0
01-08-2020;C449C;0
01-09-2020;C449C;0
01-10-2020;C449C;3
01-11-2020;C449C;5
01-12-2020;C449C;5
01-01-2020;C447A;2
01-02-2020;C447A;0
01-03-2020;C447A;13
01-04-2020;C447A;9
01-05-2020;C447A;2
01-06-2020;C447A;3
01-07-2020;C447A;0
01-08-2020;C447A;1
01-09-2020;C447A;1
01-10-2020;C447A;6
01-11-2020;C447A;7
01-12-2020;C447A;9
01-01-2020;C429I;0
01-02-2020;C429I;0
01-03-2020;C429I;1
01-04-2020;C429I;2
01-05-2020;C429I;0
01-06-2020;C429I;2
01-07-2020;C429I;0
01-08-2020;C429I;0
01-09-2020;C429I;1
01-10-2020;C429I;2
01-11-2020;C429I;4
01-12-2020;C429I;5
01-01-2020;2465;8
01-02-2020;2465;0
01-03-2020;2465;6
01-04-2020;2465;12
01-05-2020;2465;8
01-06-2020;2465;6
01-07-2020;2465;2
01-08-2020;2465;2
01-09-2020;2465;6
01-10-2020;2465;9
01-11-2020;2465;6
01-12-2020;2465;15
01-01-2020;5796;6
01-02-2020;5796;1
01-03-2020;5796;9
01-04-2020;5796;9
01-05-2020;5796;6
01-06-2020;5796;0
01-07-2020;5796;1
01-08-2020;5796;0
01-09-2020;5796;2
01-10-2020;5796;4
01-11-2020;5796;5
01-12-2020;5796;6
01-01-2020;5783;6
01-02-2020;5783;0
01-03-2020;5783;7
01-04-2020;5783;9
01-05-2020;5783;7
01-06-2020;5783;1
01-07-2020;5783;0
01-08-2020;5783;0
01-09-2020;5783;2
01-10-2020;5783;4
01-11-2020;5783;7
01-12-2020;5783;4
01-01-2020;2030;5
01-02-2020;2030;0
01-03-2020;2030;8
01-04-2020;2030;17
01-05-2020;2030;5
01-06-2020;2030;7
01-07-2020;2030;5
01-08-2020;2030;3
01-09-2020;2030;5
01-10-2020;2030;8
01-11-2020;2030;6
01-12-2020;2030;11
01-01-2020;0016A;6
01-02-2020;0016A;0
01-03-2020;0016A;5
01-04-2020;0016A;9
01-05-2020;0016A;5
01-06-2020;0016A;6
01-07-2020;0016A;0
01-08-2020;0016A;2
01-09-2020;0016A;4
01-10-2020;0016A;2
01-11-2020;0016A;5
01-12-2020;0016A;2
01-01-2020;9981A;5
01-02-2020;9981A;0
01-03-2020;9981A;8
01-04-2020;9981A;9
01-05-2020;9981A;7
01-06-2020;9981A;4
01-07-2020;9981A;1
01-08-2020;9981A;1
01-09-2020;9981A;2
01-10-2020;9981A;1
01-11-2020;9981A;6
01-12-2020;9981A;4
01-01-2020;9381I;5
01-02-2020;9381I;0
01-03-2020;9381I;8
01-04-2020;9381I;11
01-05-2020;9381I;9
01-06-2020;9381I;7
01-07-2020;9381I;5
01-08-2020;9381I;5
01-09-2020;9381I;4
01-10-2020;9381I;2
01-11-2020;9381I;6
01-12-2020;9381I;6
01-01-2020;8368U;3
01-02-2020;8368U;0
01-03-2020;8368U;9
01-04-2020;8368U;10
01-05-2020;8368U;7
01-06-2020;8368U;4
01-07-2020;8368U;3
01-08-2020;8368U;4
01-09-2020;8368U;3
01-10-2020;8368U;1
01-11-2020;8368U;5
01-12-2020;8368U;6
01-01-2020;3260B;6
01-02-2020;3260B;0
01-03-2020;3260B;9
01-04-2020;3260B;10
01-05-2020;3260B;5
01-06-2020;3260B;2
01-07-2020;3260B;2
01-08-2020;3260B;1
01-09-2020;3260B;4
01-10-2020;3260B;5
01-11-2020;3260B;9
01-12-2020;3260B;8
01-01-2020;8416;5
01-02-2020;8416;1
01-03-2020;8416;9
01-04-2020;8416;7
01-05-2020;8416;4
01-06-2020;8416;3
01-07-2020;8416;4
01-08-2020;8416;2
01-09-2020;8416;3
01-10-2020;8416;3
01-11-2020;8416;6
01-12-2020;8416;2
01-01-2020;8414A;5
01-02-2020;8414A;0
01-03-2020;8414A;9
01-04-2020;8414A;5
01-05-2020;8414A;4
01-06-2020;8414A;3
01-07-2020;8414A;3
01-08-2020;8414A;1
01-09-2020;8414A;3
01-10-2020;8414A;2
01-11-2020;8414A;6
01-12-2020;8414A;2
01-01-2020;2422;7
01-02-2020;2422;1
01-03-2020;2422;7
01-04-2020;2422;17
01-05-2020;2422;8
01-06-2020;2422;6
01-07-2020;2422;3
01-08-2020;2422;3
01-09-2020;2422;6
01-10-2020;2422;7
01-11-2020;2422;5
01-12-2020;2422;9
01-01-2020;2539;7
01-02-2020;2539;2
01-03-2020;2539;8
01-04-2020;2539;17
01-05-2020;2539;7
01-06-2020;2539;5
01-07-2020;2539;4
01-08-2020;2539;3
01-09-2020;2539;6
01-10-2020;2539;7
01-11-2020;2539;5
01-12-2020;2539;9
01-01-2020;2614;6
01-02-2020;2614;2
01-03-2020;2614;9
01-04-2020;2614;13
01-05-2020;2614;5
01-06-2020;2614;3
01-07-2020;2614;2
01-08-2020;2614;2
01-09-2020;2614;3
01-10-2020;2614;6
01-11-2020;2614;5
01-12-2020;2614;7
01-01-2020;9390;5
01-02-2020;9390;0
01-03-2020;9390;7
01-04-2020;9390;15
01-05-2020;9390;4
01-06-2020;9390;9
01-07-2020;9390;4
01-08-2020;9390;2
01-09-2020;9390;4
01-10-2020;9390;3
01-11-2020;9390;7
01-12-2020;9390;7
01-01-2020;9434;5
01-02-2020;9434;0
01-03-2020;9434;7
01-04-2020;9434;7
01-05-2020;9434;8
01-06-2020;9434;6
01-07-2020;9434;2
01-08-2020;9434;1
01-09-2020;9434;4
01-10-2020;9434;5
01-11-2020;9434;4
01-12-2020;9434;7
