FECHA;INDICATIVO;LLUVIA_sup_1mm
01-05-2017;7178I;0
01-06-2017;7178I;0
01-07-2017;7178I;0
01-08-2017;7178I;2
01-09-2017;7178I;0
01-10-2017;7178I;2
01-11-2017;7178I;2
01-12-2017;7178I;1
01-01-2017;7228;2
01-02-2017;7228;1
01-03-2017;7228;3
01-04-2017;7228;2
01-05-2017;7228;0
01-06-2017;7228;0
01-07-2017;7228;1
01-08-2017;7228;2
01-09-2017;7228;1
01-10-2017;7228;1
01-11-2017;7228;3
01-12-2017;7228;1
01-01-2017;7031;0
01-02-2017;7031;0
01-03-2017;7031;3
01-04-2017;7031;0
01-05-2017;7031;0
01-06-2017;7031;0
01-07-2017;7031;1
01-08-2017;7031;3
01-09-2017;7031;0
01-10-2017;7031;2
01-11-2017;7031;2
01-12-2017;7031;0
01-01-2017;9262;8
01-02-2017;9262;10
01-03-2017;9262;9
01-04-2017;9262;5
01-05-2017;9262;7
01-06-2017;9262;10
01-07-2017;9262;3
01-08-2017;9262;7
01-09-2017;9262;5
01-10-2017;9262;3
01-11-2017;9262;10
01-12-2017;9262;17
01-01-2017;9263D;7
01-02-2017;9263D;0
01-03-2017;9263D;8
01-04-2017;9263D;3
01-05-2017;9263D;8
01-06-2017;9263D;9
01-07-2017;9263D;3
01-08-2017;9263D;6
01-09-2017;9263D;7
01-10-2017;9263D;3
01-11-2017;9263D;8
01-12-2017;9263D;15
01-01-2017;1690A;5
01-02-2017;1690A;11
01-03-2017;1690A;11
01-04-2017;1690A;3
01-05-2017;1690A;10
01-06-2017;1690A;7
01-07-2017;1690A;1
01-08-2017;1690A;3
01-09-2017;1690A;1
01-10-2017;1690A;4
01-11-2017;1690A;5
01-12-2017;1690A;11
01-01-2017;1484C;10
01-02-2017;1484C;16
01-03-2017;1484C;16
01-04-2017;1484C;2
01-05-2017;1484C;10
01-06-2017;1484C;5
01-07-2017;1484C;5
01-08-2017;1484C;5
01-09-2017;1484C;8
01-10-2017;1484C;5
01-11-2017;1484C;6
01-12-2017;1484C;14
01-01-2017;1495;9
01-02-2017;1495;14
01-03-2017;1495;17
01-04-2017;1495;2
01-05-2017;1495;10
01-06-2017;1495;5
01-07-2017;1495;6
01-08-2017;1495;5
01-09-2017;1495;8
01-10-2017;1495;4
01-11-2017;1495;6
01-12-2017;1495;13
01-01-2017;2867;1
01-02-2017;2867;7
01-03-2017;2867;3
01-04-2017;2867;3
01-05-2017;2867;5
01-06-2017;2867;4
01-07-2017;2867;2
01-08-2017;2867;2
01-09-2017;2867;0
01-10-2017;2867;1
01-11-2017;2867;5
01-12-2017;2867;5
01-01-2017;2870;3
01-02-2017;2870;6
01-03-2017;2870;3
01-04-2017;2870;2
01-05-2017;2870;6
01-06-2017;2870;3
01-07-2017;2870;1
01-08-2017;2870;2
01-09-2017;2870;0
01-10-2017;2870;1
01-11-2017;2870;5
01-12-2017;2870;6
01-01-2017;C929I;2
01-02-2017;C929I;4
01-03-2017;C929I;2
01-04-2017;C929I;1
01-05-2017;C929I;2
01-06-2017;C929I;0
01-07-2017;C929I;0
01-08-2017;C929I;0
01-09-2017;C929I;0
01-10-2017;C929I;0
01-11-2017;C929I;3
01-12-2017;C929I;3
01-01-2017;C430E;4
01-02-2017;C430E;7
01-03-2017;C430E;4
01-04-2017;C430E;1
01-05-2017;C430E;1
01-06-2017;C430E;0
01-07-2017;C430E;0
01-08-2017;C430E;0
01-09-2017;C430E;1
01-10-2017;C430E;0
01-11-2017;C430E;4
01-12-2017;C430E;3
01-01-2017;C139E;1
01-02-2017;C139E;6
01-03-2017;C139E;2
01-04-2017;C139E;3
01-05-2017;C139E;0
01-06-2017;C139E;0
01-07-2017;C139E;0
01-08-2017;C139E;0
01-09-2017;C139E;1
01-10-2017;C139E;2
01-11-2017;C139E;7
01-12-2017;C139E;5
01-01-2017;C449C;1
01-02-2017;C449C;6
01-03-2017;C449C;3
01-04-2017;C449C;2
01-05-2017;C449C;0
01-06-2017;C449C;0
01-07-2017;C449C;0
01-08-2017;C449C;0
01-09-2017;C449C;0
01-10-2017;C449C;0
01-11-2017;C449C;3
01-12-2017;C449C;4
01-01-2017;C447A;7
01-02-2017;C447A;9
01-03-2017;C447A;7
01-04-2017;C447A;1
01-05-2017;C447A;6
01-06-2017;C447A;5
01-07-2017;C447A;2
01-08-2017;C447A;2
01-09-2017;C447A;3
01-10-2017;C447A;3
01-11-2017;C447A;3
01-12-2017;C447A;3
01-01-2017;C429I;0
01-02-2017;C429I;3
01-03-2017;C429I;1
01-04-2017;C429I;2
01-05-2017;C429I;0
01-06-2017;C429I;0
01-07-2017;C429I;0
01-08-2017;C429I;0
01-09-2017;C429I;0
01-10-2017;C429I;0
01-11-2017;C429I;0
01-12-2017;C429I;0
01-01-2017;2465;2
01-02-2017;2465;8
01-03-2017;2465;5
01-04-2017;2465;3
01-05-2017;2465;10
01-06-2017;2465;4
01-07-2017;2465;2
01-08-2017;2465;4
01-09-2017;2465;0
01-10-2017;2465;3
01-11-2017;2465;5
01-12-2017;2465;13
01-01-2017;5796;2
01-02-2017;5796;5
01-03-2017;5796;8
01-04-2017;5796;2
01-05-2017;5796;4
01-06-2017;5796;0
01-07-2017;5796;0
01-08-2017;5796;1
01-09-2017;5796;0
01-10-2017;5796;2
01-11-2017;5796;2
01-12-2017;5796;5
01-01-2017;5783;2
01-02-2017;5783;8
01-03-2017;5783;8
01-04-2017;5783;2
01-05-2017;5783;4
01-06-2017;5783;0
01-07-2017;5783;0
01-08-2017;5783;1
01-09-2017;5783;0
01-10-2017;5783;2
01-11-2017;5783;4
01-12-2017;5783;3
01-01-2017;2030;3
01-02-2017;2030;9
01-03-2017;2030;6
01-04-2017;2030;2
01-05-2017;2030;9
01-06-2017;2030;11
01-07-2017;2030;3
01-08-2017;2030;3
01-09-2017;2030;1
01-10-2017;2030;2
01-11-2017;2030;3
01-12-2017;2030;9
01-01-2017;0016A;1
01-02-2017;0016A;3
01-03-2017;0016A;4
01-04-2017;0016A;2
01-05-2017;0016A;4
01-06-2017;0016A;3
01-07-2017;0016A;1
01-08-2017;0016A;3
01-09-2017;0016A;5
01-10-2017;0016A;3
01-11-2017;0016A;2
01-12-2017;0016A;1
01-01-2017;9981A;6
01-02-2017;9981A;3
01-03-2017;9981A;6
01-04-2017;9981A;3
01-05-2017;9981A;2
01-06-2017;9981A;3
01-07-2017;9981A;2
01-08-2017;9981A;2
01-09-2017;9981A;3
01-10-2017;9981A;1
01-11-2017;9981A;1
01-12-2017;9981A;1
01-01-2017;9381I;5
01-02-2017;9381I;6
01-03-2017;9381I;5
01-04-2017;9381I;0
01-05-2017;9381I;0
01-06-2017;9381I;4
01-07-2017;9381I;3
01-08-2017;9381I;5
01-09-2017;9381I;1
01-10-2017;9381I;2
01-11-2017;9381I;2
01-12-2017;9381I;4
01-01-2017;8368U;3
01-02-2017;8368U;3
01-03-2017;8368U;3
01-04-2017;8368U;1
01-05-2017;8368U;4
01-06-2017;8368U;6
01-07-2017;8368U;5
01-08-2017;8368U;6
01-09-2017;8368U;2
01-10-2017;8368U;2
01-11-2017;8368U;1
01-12-2017;8368U;2
01-01-2017;3260B;2
01-02-2017;3260B;6
01-03-2017;3260B;5
01-04-2017;3260B;3
01-05-2017;3260B;4
01-06-2017;3260B;2
01-07-2017;3260B;3
01-08-2017;3260B;3
01-09-2017;3260B;0
01-10-2017;3260B;2
01-11-2017;3260B;2
01-12-2017;3260B;4
01-01-2017;8416;5
01-02-2017;8416;5
01-03-2017;8416;4
01-04-2017;8416;4
01-05-2017;8416;2
01-06-2017;8416;3
01-07-2017;8416;0
01-08-2017;8416;4
01-09-2017;8416;2
01-10-2017;8416;2
01-11-2017;8416;2
01-12-2017;8416;2
01-01-2017;8414A;4
01-02-2017;8414A;4
01-03-2017;8414A;4
01-04-2017;8414A;4
01-05-2017;8414A;2
01-06-2017;8414A;2
01-07-2017;8414A;0
01-08-2017;8414A;3
01-09-2017;8414A;2
01-10-2017;8414A;4
01-11-2017;8414A;2
01-12-2017;8414A;0
01-01-2017;2422;3
01-02-2017;2422;8
01-03-2017;2422;3
01-04-2017;2422;2
01-05-2017;2422;6
01-06-2017;2422;2
01-07-2017;2422;2
01-08-2017;2422;2
01-09-2017;2422;0
01-10-2017;2422;2
01-11-2017;2422;3
01-12-2017;2422;4
01-01-2017;2539;2
01-02-2017;2539;9
01-03-2017;2539;3
01-04-2017;2539;1
01-05-2017;2539;5
01-06-2017;2539;2
01-07-2017;2539;3
01-08-2017;2539;3
01-09-2017;2539;0
01-10-2017;2539;2
01-11-2017;2539;3
01-12-2017;2539;5
01-01-2017;2614;3
01-02-2017;2614;8
01-03-2017;2614;4
01-04-2017;2614;1
01-05-2017;2614;6
01-06-2017;2614;3
01-07-2017;2614;2
01-08-2017;2614;3
01-09-2017;2614;0
01-10-2017;2614;1
01-11-2017;2614;4
01-12-2017;2614;5
01-01-2017;9390;4
01-02-2017;9390;4
01-03-2017;9390;6
01-04-2017;9390;3
01-05-2017;9390;5
01-06-2017;9390;7
01-07-2017;9390;2
01-08-2017;9390;4
01-09-2017;9390;1
01-10-2017;9390;1
01-11-2017;9390;2
01-12-2017;9390;3
01-01-2017;9434;1
01-02-2017;9434;5
01-03-2017;9434;5
01-04-2017;9434;1
01-05-2017;9434;3
01-06-2017;9434;7
01-07-2017;9434;2
01-08-2017;9434;3
01-09-2017;9434;3
01-10-2017;9434;1
01-11-2017;9434;1
01-12-2017;9434;4
