FECHA;INDICATIVO;TEMP_20cm
01-08-2023;2462;21.6
01-09-2023;2462;14.1
01-10-2023;2462;0
01-11-2023;2462;0
01-12-2023;2462;2.6
01-01-2023;7178I;0
01-02-2023;7178I;11.6
01-03-2023;7178I;18.0
01-04-2023;7178I;24.3
01-05-2023;7178I;24.3
01-06-2023;7178I;0
01-07-2023;7178I;35.4
01-08-2023;7178I;35.1
01-09-2023;7178I;28.8
01-10-2023;7178I;25.0
01-11-2023;7178I;18.6
01-12-2023;7178I;13.1
01-01-2023;1690A;9.7
01-02-2023;1690A;8.8
01-03-2023;1690A;13.3
01-04-2023;1690A;18.2
01-05-2023;1690A;22.3
01-06-2023;1690A;24.3
01-07-2023;1690A;28.6
01-08-2023;1690A;30.2
01-09-2023;1690A;22.7
01-10-2023;1690A;19.9
01-11-2023;1690A;14.5
01-12-2023;1690A;10.6
01-01-2023;1484C;11.2
01-02-2023;1484C;9.9
01-03-2023;1484C;13.0
01-04-2023;1484C;16.2
01-05-2023;1484C;18.2
01-06-2023;1484C;21.8
01-07-2023;1484C;22.5
01-08-2023;1484C;23.5
01-09-2023;1484C;21.2
01-10-2023;1484C;18.9
01-11-2023;1484C;14.9
01-12-2023;1484C;11.6
01-01-2023;2867;7.1
01-02-2023;2867;6.6
01-03-2023;2867;11.5
01-04-2023;2867;17.4
01-05-2023;2867;21.7
01-06-2023;2867;25.0
01-07-2023;2867;30.7
01-08-2023;2867;31.2
01-09-2023;2867;23.6
01-10-2023;2867;19.2
01-11-2023;2867;12.0
01-12-2023;2867;7.7
01-01-2023;2422;4.8
01-02-2023;2422;4.2
01-03-2023;2422;10.9
01-04-2023;2422;18.1
01-05-2023;2422;0
01-06-2023;2422;24.9
01-07-2023;2422;30.3
01-08-2023;2422;31.1
01-09-2023;2422;23.0
01-10-2023;2422;18.3
01-11-2023;2422;10.6
01-12-2023;2422;0
01-01-2023;2539;4.9
01-02-2023;2539;4.3
01-03-2023;2539;9.1
01-04-2023;2539;14.2
01-05-2023;2539;18.2
01-06-2023;2539;22.5
01-07-2023;2539;27.8
01-08-2023;2539;28.0
01-09-2023;2539;19.8
01-10-2023;2539;16.3
01-11-2023;2539;10.2
01-12-2023;2539;6.0
