FECHA;INDICATIVO;TEMP_MEDIA_MIN
01-10-2017;0016A;13.8
01-11-2017;0016A;5.8
01-12-2017;0016A;3.1
01-01-2017;9981A;5.0
01-02-2017;9981A;7.4
01-03-2017;9981A;7.9
01-04-2017;9981A;9.3
01-05-2017;9981A;14.4
01-06-2017;9981A;19.5
01-07-2017;9981A;21.0
01-08-2017;9981A;21.3
01-09-2017;9981A;17.2
01-10-2017;9981A;15.0
01-11-2017;9981A;8.6
01-12-2017;9981A;5.7
01-01-2017;9381I;-3.4
01-02-2017;9381I;-0.1
01-03-2017;9381I;1.7
01-04-2017;9381I;1.4
01-05-2017;9381I;8.3
01-06-2017;9381I;14.0
01-07-2017;9381I;13.9
01-08-2017;9381I;14.3
01-09-2017;9381I;8.4
01-10-2017;9381I;5.4
01-11-2017;9381I;-1.2
01-12-2017;9381I;-2.9
01-01-2017;8368U;-2.6
01-02-2017;8368U;0.4
01-03-2017;8368U;1.6
01-04-2017;8368U;2.8
01-05-2017;8368U;8.3
01-06-2017;8368U;13.5
01-07-2017;8368U;14.9
01-08-2017;8368U;15.0
01-09-2017;8368U;9.2
01-10-2017;8368U;6.9
01-11-2017;8368U;0.0
01-12-2017;8368U;-2.6
01-01-2017;3260B;0.8
01-02-2017;3260B;4.8
01-03-2017;3260B;5.4
01-04-2017;3260B;8.7
01-05-2017;3260B;13.4
01-06-2017;3260B;19.4
01-07-2017;3260B;19.8
01-08-2017;3260B;19.9
01-09-2017;3260B;14.9
01-10-2017;3260B;11.6
01-11-2017;3260B;4.3
01-12-2017;3260B;1.8
01-01-2017;8416;6.2
01-02-2017;8416;9.5
01-03-2017;8416;9.5
01-04-2017;8416;10.8
01-05-2017;8416;15.5
01-06-2017;8416;20.3
01-07-2017;8416;22.2
01-08-2017;8416;22.5
01-09-2017;8416;19.0
01-10-2017;8416;16.6
01-11-2017;8416;10.0
01-12-2017;8416;7.7
01-01-2017;8414A;3.2
01-02-2017;8414A;7.3
01-03-2017;8414A;7.3
01-04-2017;8414A;8.7
01-05-2017;8414A;13.9
01-06-2017;8414A;19.1
01-07-2017;8414A;21.3
01-08-2017;8414A;21.2
01-09-2017;8414A;16.6
01-10-2017;8414A;13.8
01-11-2017;8414A;6.2
01-12-2017;8414A;3.5
01-01-2017;2422;-1.3
01-02-2017;2422;2.8
01-03-2017;2422;3.9
01-04-2017;2422;5.4
01-05-2017;2422;10.3
01-06-2017;2422;15.4
01-07-2017;2422;15.0
01-08-2017;2422;15.0
01-09-2017;2422;10.9
01-10-2017;2422;8.7
01-11-2017;2422;1.5
01-12-2017;2422;0.6
01-01-2017;2539;-3.2
01-02-2017;2539;1.2
01-03-2017;2539;1.7
01-04-2017;2539;2.7
01-05-2017;2539;8.1
01-06-2017;2539;12.5
01-07-2017;2539;12.5
01-08-2017;2539;12.5
01-09-2017;2539;8.5
01-10-2017;2539;6.8
01-11-2017;2539;0.1
01-12-2017;2539;-1.0
01-01-2017;2614;-1.0
01-02-2017;2614;3.7
01-03-2017;2614;4.3
01-04-2017;2614;5.3
01-05-2017;2614;10.9
01-06-2017;2614;16.1
01-07-2017;2614;15.4
01-08-2017;2614;15.4
01-09-2017;2614;11.2
01-10-2017;2614;8.3
01-11-2017;2614;1.9
01-12-2017;2614;1.0
01-01-2017;9390;-2.9
01-02-2017;9390;0.9
01-03-2017;9390;2.5
01-04-2017;9390;2.6
01-05-2017;9390;9.3
01-06-2017;9390;15.0
01-07-2017;9390;14.9
01-08-2017;9390;15.4
01-09-2017;9390;9.2
01-10-2017;9390;6.2
01-11-2017;9390;-0.4
01-12-2017;9390;-2.0
01-01-2017;9434;2.2
01-02-2017;9434;5.2
01-03-2017;9434;7.4
01-04-2017;9434;8.8
01-05-2017;9434;13.8
01-06-2017;9434;18.5
01-07-2017;9434;19.2
01-08-2017;9434;19.0
01-09-2017;9434;14.3
01-10-2017;9434;12.7
01-11-2017;9434;5.4
01-12-2017;9434;2.6
