Fecha;Estacion;DIAS_GRA
01-01-2021;1387;2.3(06)
01-02-2021;1387;6.7(07)
01-03-2021;1387;5.9(27)
01-04-2021;1387;6.2(17)
01-05-2021;1387;6.5(02)
01-06-2021;1387;10.3(04)
01-07-2021;1387;13.8(09)
01-08-2021;1387;14.6(09)
01-09-2021;1387;12.1(30)
01-10-2021;1387;9.1(23)
01-11-2021;1387;7.6(14)
01-12-2021;1387;6.3(19)
01-01-2021;1387E;-3.2(08)
01-02-2021;1387E;1.8(28)
01-03-2021;1387E;0.0(27)
01-04-2021;1387E;0.8(17)
01-05-2021;1387E;1.5(02)
01-06-2021;1387E;6.1(04)
01-07-2021;1387E;10.0(09)
01-08-2021;1387E;11.2(20)
01-09-2021;1387E;10.2(28)
01-10-2021;1387E;4.1(23)
01-11-2021;1387E;1.7(14)
01-12-2021;1387E;1.4(17)
01-01-2021;1428;-4.2(16)
01-02-2021;1428;0.7(07)
01-03-2021;1428;1.6(21)
01-04-2021;1428;1.9(17)
01-05-2021;1428;1.0(04)
01-06-2021;1428;5.7(04)
01-07-2021;1428;9.1(09)
01-08-2021;1428;9.6(08)
01-09-2021;1428;8.2(30)
01-10-2021;1428;5.0(26)
01-11-2021;1428;0.7(28)
01-12-2021;1428;1.5(15)
01-01-2021;8175;-14.1(12)
01-02-2021;8175;-1.0(14)
01-03-2021;8175;-2.7(21)
01-04-2021;8175;-0.6(18)
01-05-2021;8175;5.9(12)
01-06-2021;8175;10.4(22)
01-07-2021;8175;11.1(08)
01-08-2021;8175;12.4(01)
01-09-2021;8175;10.8(26)
01-10-2021;8175;2.7(25)
01-11-2021;8175;-2.3(07)
01-12-2021;8175;-2.5(15)
01-01-2021;8178D;-11.3(12)
01-02-2021;8178D;0.3(27)
01-03-2021;8178D;-0.6(21)
01-04-2021;8178D;1.3(18)
01-05-2021;8178D;7.2(11)
01-06-2021;8178D;13.2(06)
01-07-2021;8178D;13.6(13)
01-08-2021;8178D;13.7(01)
01-09-2021;8178D;12.1(21)
01-10-2021;8178D;4.3(25)
01-11-2021;8178D;-0.3(07)
01-12-2021;8178D;-1.4(15)
01-01-2021;8025;1.0(13)
01-02-2021;8025;5.6(16)
01-03-2021;8025;5.6(21)
01-04-2021;8025;6.8(17)
01-05-2021;8025;12.5(05)
01-06-2021;8025;16.3(06)
01-07-2021;8025;19.0(10)
01-08-2021;8025;19.7(03)
01-09-2021;8025;16.8(29)
01-10-2021;8025;12.0(25)
01-11-2021;8025;6.3(07)
01-12-2021;8025;5.4(14)
01-01-2021;8019;2.2(04)
01-02-2021;8019;5.0(17)
01-03-2021;8019;5.0(21)
01-04-2021;8019;7.4(17)
01-05-2021;8019;0
01-06-2021;8019;15.6(06)
01-07-2021;8019;19.1(02)
01-08-2021;8019;19.5(04)
01-09-2021;8019;0
01-10-2021;8019;12.5(25)
01-11-2021;8019;0
01-12-2021;8019;3.8(31)
01-01-2021;6325O;3.8(04)
01-02-2021;6325O;7.1(17)
01-03-2021;6325O;6.1(21)
01-04-2021;6325O;11.7(06)
01-05-2021;6325O;10.7(02)
01-06-2021;6325O;16.4(22)
01-07-2021;6325O;18.5(07)
01-08-2021;6325O;20.3(01)
01-09-2021;6325O;16.9(27)
01-10-2021;6325O;15.2(16)
01-11-2021;6325O;8.0(24)
01-12-2021;6325O;7.8(07)
01-01-2021;9091O;-6.9(08)
01-02-2021;9091O;0.5(23)
01-03-2021;9091O;-4.5(10)
01-04-2021;9091O;-2.4(16)
01-05-2021;9091O;1.0(02)
01-06-2021;9091O;5.2(28)
01-07-2021;9091O;6.0(09)
01-08-2021;9091O;6.7(02)
01-09-2021;9091O;7.4(30)
01-10-2021;9091O;-1.2(24)
01-11-2021;9091O;-1.0(19)
01-12-2021;9091O;-0.6(17)
01-01-2021;1212E;-0.6(08)
01-02-2021;1212E;4.0(07)
01-03-2021;1212E;0
01-04-2021;1212E;0
01-05-2021;1212E;5.3(02)
01-06-2021;1212E;9.4(05)
01-07-2021;1212E;12.8(15)
01-08-2021;1212E;12.4(08)
01-09-2021;1212E;12.1(19)
01-10-2021;1212E;7.5(23)
01-11-2021;1212E;0
01-12-2021;1212E;2.9(18)
01-01-2021;1208H;2.1(07)
01-02-2021;1208H;5.3(07)
01-03-2021;1208H;4.4(21)
01-04-2021;1208H;5.7(18)
01-05-2021;1208H;7.8(02)
01-06-2021;1208H;11.7(05)
01-07-2021;1208H;14.8(13)
01-08-2021;1208H;14.9(08)
01-09-2021;1208H;13.5(30)
01-10-2021;1208H;9.5(23)
01-11-2021;1208H;6.3(27)
01-12-2021;1208H;5.4(14)
01-01-2021;1249I;-2.1(08)
01-02-2021;1249I;2.2(07)
01-03-2021;1249I;0.2(21)
01-04-2021;1249I;1.1(17)
01-05-2021;1249I;4.2(02)
01-06-2021;1249I;9.0(05)
01-07-2021;1249I;12.0(13)
01-08-2021;1249I;11.6(08)
01-09-2021;1249I;9.8(19)
01-10-2021;1249I;6.5(23)
01-11-2021;1249I;2.3(27)
01-12-2021;1249I;0.2(18)
01-01-2021;2444;-10.7(12)
01-02-2021;2444;-2.2(23)
01-03-2021;2444;-3.9(21)
01-04-2021;2444;-1.5(17)
01-05-2021;2444;2.7(10)
01-06-2021;2444;7.5(24)
01-07-2021;2444;8.3(13)
01-08-2021;2444;9.7(01)
01-09-2021;2444;6.3(21)
01-10-2021;2444;1.3(24)
01-11-2021;2444;-2.5(23)
01-12-2021;2444;-2.5(01)
01-01-2021;4452;-4.5(13)
01-02-2021;4452;3.1(22)
01-03-2021;4452;2.1(21)
01-04-2021;4452;6.7(30)
01-05-2021;4452;5.5(02)
01-06-2021;4452;9.3(04)
01-07-2021;4452;12.7(07)
01-08-2021;4452;13.6(08)
01-09-2021;4452;11.2(29)
01-10-2021;4452;6.1(25)
01-11-2021;4452;1.0(07)
01-12-2021;4452;-0.4(01)
01-01-2021;B954;0.0(06)
01-02-2021;B954;4.5(16)
01-03-2021;B954;5.8(17)
01-04-2021;B954;5.4(18)
01-05-2021;B954;11.1(03)
01-06-2021;B954;15.2(07)
01-07-2021;B954;18.2(14)
01-08-2021;B954;20.2(02)
01-09-2021;B954;17.7(21)
01-10-2021;B954;10.8(25)
01-11-2021;B954;6.1(26)
01-12-2021;B954;5.4(14)
01-01-2021;B893;-0.6(06)
01-02-2021;B893;4.1(07)
01-03-2021;B893;5.4(23)
01-04-2021;B893;1.9(08)
01-05-2021;B893;9.3(18)
01-06-2021;B893;15.5(26)
01-07-2021;B893;17.0(10)
01-08-2021;B893;18.1(29)
01-09-2021;B893;17.0(21)
01-10-2021;B893;11.4(15)
01-11-2021;B893;4.0(28)
01-12-2021;B893;4.1(06)
01-01-2021;B278;-2.4(06)
01-02-2021;B278;1.9(16)
01-03-2021;B278;2.5(22)
01-04-2021;B278;0.4(08)
01-05-2021;B278;9.1(12)
01-06-2021;B278;13.9(07)
01-07-2021;B278;16.6(02)
01-08-2021;B278;18.1(03)
01-09-2021;B278;16.2(29)
01-10-2021;B278;8.2(24)
01-11-2021;B278;5.1(27)
01-12-2021;B278;1.9(20)
01-01-2021;B228;3.1(06)
01-02-2021;B228;7.2(16)
01-03-2021;B228;6.8(22)
01-04-2021;B228;7.0(08)
01-05-2021;B228;13.5(12)
01-06-2021;B228;17.0(07)
01-07-2021;B228;21.0(02)
01-08-2021;B228;21.3(30)
01-09-2021;B228;19.0(21)
01-10-2021;B228;14.1(12)
01-11-2021;B228;8.6(25)
01-12-2021;B228;6.3(03)
01-01-2021;0200E;-0.5(11)
01-02-2021;0200E;4.9(14)
01-03-2021;0200E;4.0(19)
01-04-2021;0200E;4.7(12)
01-05-2021;0200E;8.7(02)
01-06-2021;0200E;14.4(23)
01-07-2021;0200E;14.3(13)
01-08-2021;0200E;14.1(01)
01-09-2021;0200E;13.5(19)
01-10-2021;0200E;10.8(23)
01-11-2021;0200E;1.8(28)
01-12-2021;0200E;2.6(06)
01-01-2021;0076;-0.5(06)
01-02-2021;0076;6.9(11)
01-03-2021;0076;0
01-04-2021;0076;6.9(18)
01-05-2021;0076;9.7(03)
01-06-2021;0076;17.4(07)
01-07-2021;0076;0
01-08-2021;0076;0
01-09-2021;0076;16.7(21)
01-10-2021;0076;0
01-11-2021;0076;4.9(29)
01-12-2021;0076;3.9(20)
01-01-2021;1082;-1.6(07)
01-02-2021;1082;4.7(11)
01-03-2021;1082;0.2(10)
01-04-2021;1082;1.1(16)
01-05-2021;1082;4.6(03)
01-06-2021;1082;8.9(05)
01-07-2021;1082;10.7(09)
01-08-2021;1082;11.9(02)
01-09-2021;1082;11.0(30)
01-10-2021;1082;6.2(14)
01-11-2021;1082;3.6(19)
01-12-2021;1082;1.4(15)
01-01-2021;2331;-8.5(13)
01-02-2021;2331;-3.3(07)
01-03-2021;2331;-5.3(10)
01-04-2021;2331;-3.0(17)
01-05-2021;2331;-0.4(04)
01-06-2021;2331;5.7(28)
01-07-2021;2331;4.4(13)
01-08-2021;2331;3.8(01)
01-09-2021;2331;3.8(19)
01-10-2021;2331;-2.6(14)
01-11-2021;2331;-4.2(10)
01-12-2021;2331;-4.6(17)
01-01-2021;3469A;-4.6(12)
01-02-2021;3469A;2.7(23)
01-03-2021;3469A;0.3(21)
01-04-2021;3469A;4.3(17)
01-05-2021;3469A;5.7(02)
01-06-2021;3469A;11.0(04)
01-07-2021;3469A;13.6(07)
01-08-2021;3469A;14.5(21)
01-09-2021;3469A;11.8(19)
01-10-2021;3469A;7.0(25)
01-11-2021;3469A;1.9(30)
01-12-2021;3469A;2.8(15)
01-01-2021;5973;3.6(15)
01-02-2021;5973;10.6(19)
01-03-2021;5973;8.4(21)
01-04-2021;5973;13.4(03)
01-05-2021;5973;13.1(02)
01-06-2021;5973;17.5(02)
01-07-2021;5973;18.9(02)
01-08-2021;5973;19.2(01)
01-09-2021;5973;18.6(29)
01-10-2021;5973;14.4(04)
01-11-2021;5973;7.0(26)
01-12-2021;5973;7.7(01)
01-01-2021;5960;-3.1(03)
01-02-2021;5960;2.9(22)
01-03-2021;5960;-0.4(21)
01-04-2021;5960;7.9(03)
01-05-2021;5960;0
01-06-2021;5960;10.5(02)
01-07-2021;5960;12.8(08)
01-08-2021;5960;11.7(01)
01-09-2021;5960;11.7(19)
01-10-2021;5960;6.9(22)
01-11-2021;5960;0
01-12-2021;5960;0.8(04)
01-01-2021;5910;-0.6(16)
01-02-2021;5910;6.1(22)
01-03-2021;5910;3.5(21)
01-04-2021;5910;10.1(30)
01-05-2021;5910;8.9(02)
01-06-2021;5910;13.2(03)
01-07-2021;5910;16.0(08)
01-08-2021;5910;16.8(02)
01-09-2021;5910;15.0(19)
01-10-2021;5910;11.3(22)
01-11-2021;5910;3.7(24)
01-12-2021;5910;3.3(01)
01-01-2021;6001;0
01-02-2021;6001;6.4(23)
01-03-2021;6001;5.4(26)
01-04-2021;6001;11.1(06)
01-05-2021;6001;9.4(02)
01-06-2021;6001;13.0(03)
01-07-2021;6001;15.2(14)
01-08-2021;6001;16.1(09)
01-09-2021;6001;14.3(27)
