FECHA;INDICATIVO;VIENTO_sup_55
01-07-2020;C249I;2
01-08-2020;C249I;1
01-09-2020;C249I;0
01-10-2020;C249I;0
01-11-2020;C249I;2
01-12-2020;C249I;4
01-01-2020;C649I;1
01-02-2020;C649I;5
01-03-2020;C649I;0
01-04-2020;C649I;13
01-05-2020;C649I;0
01-06-2020;C649I;14
01-07-2020;C649I;0
01-08-2020;C649I;0
01-09-2020;C649I;7
01-10-2020;C649I;0
01-11-2020;C649I;0
01-12-2020;C649I;3
01-01-2020;C029O;2
01-02-2020;C029O;7
01-03-2020;C029O;9
01-04-2020;C029O;0
01-05-2020;C029O;8
01-06-2020;C029O;0
01-07-2020;C029O;26
01-08-2020;C029O;22
01-09-2020;C029O;9
01-10-2020;C029O;3
01-11-2020;C029O;0
01-12-2020;C029O;0
01-01-2020;2661;0
01-02-2020;2661;2
01-03-2020;2661;0
01-04-2020;2661;1
01-05-2020;2661;1
01-06-2020;2661;2
01-07-2020;2661;3
01-08-2020;2661;0
01-09-2020;2661;2
01-10-2020;2661;0
01-11-2020;2661;0
01-12-2020;2661;5
01-01-2020;1549;0
01-02-2020;1549;0
01-03-2020;1549;1
01-04-2020;1549;0
01-05-2020;1549;1
01-06-2020;1549;0
01-07-2020;1549;0
01-08-2020;1549;0
01-09-2020;1549;0
01-10-2020;1549;0
01-11-2020;1549;0
01-12-2020;1549;2
01-01-2020;9771C;1
01-02-2020;9771C;3
01-03-2020;9771C;0
01-04-2020;9771C;0
01-05-2020;9771C;0
01-06-2020;9771C;0
01-07-2020;9771C;0
01-08-2020;9771C;1
01-09-2020;9771C;2
01-10-2020;9771C;3
01-11-2020;9771C;0
01-12-2020;9771C;7
01-01-2020;1505;3
01-02-2020;1505;3
01-03-2020;1505;2
01-04-2020;1505;1
01-05-2020;1505;1
01-06-2020;1505;0
01-07-2020;1505;0
01-08-2020;1505;0
01-09-2020;1505;0
01-10-2020;1505;2
01-11-2020;1505;0
01-12-2020;1505;1
01-01-2020;3191E;4
01-02-2020;3191E;1
01-03-2020;3191E;7
01-04-2020;3191E;0
01-05-2020;3191E;0
01-06-2020;3191E;0
01-07-2020;3191E;0
01-08-2020;3191E;0
01-09-2020;3191E;0
01-10-2020;3191E;3
01-11-2020;3191E;3
01-12-2020;3191E;12
01-01-2020;3129;0
01-02-2020;3129;1
01-03-2020;3129;0
01-04-2020;3129;1
01-05-2020;3129;0
01-06-2020;3129;0
01-07-2020;3129;0
01-08-2020;3129;2
01-09-2020;3129;0
01-10-2020;3129;0
01-11-2020;3129;1
01-12-2020;3129;7
01-01-2020;3196;3
01-02-2020;3196;1
01-03-2020;3196;0
01-04-2020;3196;0
01-05-2020;3196;1
01-06-2020;3196;5
01-07-2020;3196;2
01-08-2020;3196;0
01-09-2020;3196;2
01-10-2020;3196;4
01-11-2020;3196;1
01-12-2020;3196;5
01-01-2020;3200;3
01-02-2020;3200;1
01-03-2020;3200;6
01-04-2020;3200;1
01-05-2020;3200;1
01-06-2020;3200;4
01-07-2020;3200;3
01-08-2020;3200;2
01-09-2020;3200;4
01-10-2020;3200;3
01-11-2020;3200;1
01-12-2020;3200;9
01-01-2020;3195;3
01-02-2020;3195;0
01-03-2020;3195;3
01-04-2020;3195;0
01-05-2020;3195;1
01-06-2020;3195;0
01-07-2020;3195;0
01-08-2020;3195;0
01-09-2020;3195;0
01-10-2020;3195;0
01-11-2020;3195;0
01-12-2020;3195;0
01-01-2020;3175;3
01-02-2020;3175;1
01-03-2020;3175;5
01-04-2020;3175;1
01-05-2020;3175;4
01-06-2020;3175;4
01-07-2020;3175;0
01-08-2020;3175;1
01-09-2020;3175;0
01-10-2020;3175;4
01-11-2020;3175;1
01-12-2020;3175;7
01-01-2020;2462;0
01-02-2020;2462;6
01-03-2020;2462;16
01-04-2020;2462;7
01-05-2020;2462;4
01-06-2020;2462;2
01-07-2020;2462;0
01-08-2020;2462;0
01-09-2020;2462;0
01-10-2020;2462;0
01-11-2020;2462;0
01-12-2020;2462;0
01-01-2020;6155A;0
01-02-2020;6155A;2
01-03-2020;6155A;7
01-04-2020;6155A;2
01-05-2020;6155A;0
01-06-2020;6155A;0
01-07-2020;6155A;0
01-08-2020;6155A;0
01-09-2020;6155A;3
01-10-2020;6155A;0
01-11-2020;6155A;2
01-12-2020;6155A;3
01-01-2020;6000A;0
01-02-2020;6000A;0
01-03-2020;6000A;9
01-04-2020;6000A;0
01-05-2020;6000A;0
01-06-2020;6000A;0
01-07-2020;6000A;0
01-08-2020;6000A;0
01-09-2020;6000A;0
01-10-2020;6000A;0
01-11-2020;6000A;0
01-12-2020;6000A;0
01-01-2020;7178I;0
01-02-2020;7178I;0
01-03-2020;7178I;0
01-04-2020;7178I;0
01-05-2020;7178I;0
01-06-2020;7178I;0
01-07-2020;7178I;0
01-08-2020;7178I;0
01-09-2020;7178I;0
01-10-2020;7178I;1
01-11-2020;7178I;2
01-12-2020;7178I;1
01-01-2020;7228;1
01-02-2020;7228;0
01-03-2020;7228;3
01-04-2020;7228;0
01-05-2020;7228;0
01-06-2020;7228;1
01-07-2020;7228;0
01-08-2020;7228;0
01-09-2020;7228;0
01-10-2020;7228;0
01-11-2020;7228;0
01-12-2020;7228;6
01-01-2020;9263D;0
01-02-2020;9263D;0
01-03-2020;9263D;0
01-04-2020;9263D;0
01-05-2020;9263D;0
01-06-2020;9263D;0
01-07-2020;9263D;0
01-08-2020;9263D;0
01-09-2020;9263D;5
01-10-2020;9263D;0
01-11-2020;9263D;0
01-12-2020;9263D;0
01-01-2020;1690A;0
01-02-2020;1690A;0
01-03-2020;1690A;0
01-04-2020;1690A;0
01-05-2020;1690A;1
01-06-2020;1690A;0
01-07-2020;1690A;0
01-08-2020;1690A;0
01-09-2020;1690A;0
01-10-2020;1690A;0
01-11-2020;1690A;0
01-12-2020;1690A;0
01-01-2020;1484C;6
01-02-2020;1484C;2
01-03-2020;1484C;6
01-04-2020;1484C;1
01-05-2020;1484C;1
01-06-2020;1484C;0
01-07-2020;1484C;0
01-08-2020;1484C;0
01-09-2020;1484C;0
01-10-2020;1484C;4
01-11-2020;1484C;1
01-12-2020;1484C;6
01-01-2020;1495;6
01-02-2020;1495;2
01-03-2020;1495;6
01-04-2020;1495;0
01-05-2020;1495;0
01-06-2020;1495;2
01-07-2020;1495;0
01-08-2020;1495;0
01-09-2020;1495;0
01-10-2020;1495;0
01-11-2020;1495;2
01-12-2020;1495;9
01-01-2020;2867;7
01-02-2020;2867;0
01-03-2020;2867;7
01-04-2020;2867;0
01-05-2020;2867;3
01-06-2020;2867;2
01-07-2020;2867;2
01-08-2020;2867;0
01-09-2020;2867;0
01-10-2020;2867;0
01-11-2020;2867;0
01-12-2020;2867;9
01-01-2020;2870;2
01-02-2020;2870;1
01-03-2020;2870;3
01-04-2020;2870;0
01-05-2020;2870;0
01-06-2020;2870;0
01-07-2020;2870;0
01-08-2020;2870;0
01-09-2020;2870;0
01-10-2020;2870;2
01-11-2020;2870;0
01-12-2020;2870;3
01-01-2020;C929I;0
01-02-2020;C929I;0
01-03-2020;C929I;11
01-04-2020;C929I;0
01-05-2020;C929I;7
01-06-2020;C929I;4
01-07-2020;C929I;15
01-08-2020;C929I;0
01-09-2020;C929I;6
01-10-2020;C929I;0
01-11-2020;C929I;5
01-12-2020;C929I;0
01-01-2020;C430E;11
01-02-2020;C430E;11
01-03-2020;C430E;0
01-04-2020;C430E;0
01-05-2020;C430E;14
01-06-2020;C430E;16
01-07-2020;C430E;6
01-08-2020;C430E;3
01-09-2020;C430E;17
01-10-2020;C430E;12
01-11-2020;C430E;0
01-12-2020;C430E;11
01-01-2020;C139E;2
01-02-2020;C139E;0
01-03-2020;C139E;9
01-04-2020;C139E;4
01-05-2020;C139E;0
01-06-2020;C139E;3
01-07-2020;C139E;5
01-08-2020;C139E;0
01-09-2020;C139E;0
01-10-2020;C139E;0
01-11-2020;C139E;0
01-12-2020;C139E;3
01-01-2020;C449C;0
01-02-2020;C449C;0
01-03-2020;C449C;3
01-04-2020;C449C;1
01-05-2020;C449C;0
01-06-2020;C449C;0
01-07-2020;C449C;2
01-08-2020;C449C;0
01-09-2020;C449C;0
01-10-2020;C449C;0
01-11-2020;C449C;1
01-12-2020;C449C;0
01-01-2020;C447A;2
01-02-2020;C447A;0
01-03-2020;C447A;10
01-04-2020;C447A;0
01-05-2020;C447A;7
01-06-2020;C447A;0
01-07-2020;C447A;14
01-08-2020;C447A;0
01-09-2020;C447A;3
01-10-2020;C447A;0
01-11-2020;C447A;0
01-12-2020;C447A;3
01-01-2020;C429I;5
01-02-2020;C429I;14
01-03-2020;C429I;9
01-04-2020;C429I;4
01-05-2020;C429I;6
01-06-2020;C429I;15
01-07-2020;C429I;0
01-08-2020;C429I;21
01-09-2020;C429I;8
01-10-2020;C429I;13
01-11-2020;C429I;0
01-12-2020;C429I;2
01-01-2020;2465;2
01-02-2020;2465;1
01-03-2020;2465;7
01-04-2020;2465;4
01-05-2020;2465;2
01-06-2020;2465;3
01-07-2020;2465;3
01-08-2020;2465;3
01-09-2020;2465;3
01-10-2020;2465;5
01-11-2020;2465;5
01-12-2020;2465;7
01-01-2020;5796;0
01-02-2020;5796;0
01-03-2020;5796;0
01-04-2020;5796;0
01-05-2020;5796;1
01-06-2020;5796;0
01-07-2020;5796;0
01-08-2020;5796;0
01-09-2020;5796;1
01-10-2020;5796;2
01-11-2020;5796;0
01-12-2020;5796;0
01-01-2020;5783;2
01-02-2020;5783;0
01-03-2020;5783;2
01-04-2020;5783;0
01-05-2020;5783;0
01-06-2020;5783;0
01-07-2020;5783;0
01-08-2020;5783;0
01-09-2020;5783;0
01-10-2020;5783;2
01-11-2020;5783;0
01-12-2020;5783;2
01-01-2020;2030;2
01-02-2020;2030;2
01-03-2020;2030;4
01-04-2020;2030;0
01-05-2020;2030;0
01-06-2020;2030;0
01-07-2020;2030;2
01-08-2020;2030;1
01-09-2020;2030;0
01-10-2020;2030;3
01-11-2020;2030;0
01-12-2020;2030;6
01-01-2020;0016A;0
01-02-2020;0016A;4
01-03-2020;0016A;0
01-04-2020;0016A;1
01-05-2020;0016A;0
01-06-2020;0016A;0
01-07-2020;0016A;0
01-08-2020;0016A;0
01-09-2020;0016A;0
01-10-2020;0016A;7
01-11-2020;0016A;2
01-12-2020;0016A;0
01-01-2020;9981A;2
01-02-2020;9981A;3
01-03-2020;9981A;11
01-04-2020;9981A;1
01-05-2020;9981A;2
01-06-2020;9981A;3
01-07-2020;9981A;0
01-08-2020;9981A;5
01-09-2020;9981A;5
01-10-2020;9981A;8
01-11-2020;9981A;5
01-12-2020;9981A;12
01-01-2020;9381I;1
01-02-2020;9381I;0
01-03-2020;9381I;0
01-04-2020;9381I;0
01-05-2020;9381I;0
01-06-2020;9381I;1
01-07-2020;9381I;3
01-08-2020;9381I;2
01-09-2020;9381I;3
01-10-2020;9381I;3
01-11-2020;9381I;0
01-12-2020;9381I;4
01-01-2020;8368U;0
01-02-2020;8368U;0
01-03-2020;8368U;0
01-04-2020;8368U;1
01-05-2020;8368U;0
01-06-2020;8368U;0
01-07-2020;8368U;1
01-08-2020;8368U;1
01-09-2020;8368U;0
01-10-2020;8368U;0
01-11-2020;8368U;1
01-12-2020;8368U;2
01-01-2020;3260B;4
01-02-2020;3260B;1
01-03-2020;3260B;5
01-04-2020;3260B;0
01-05-2020;3260B;2
01-06-2020;3260B;5
01-07-2020;3260B;5
01-08-2020;3260B;0
01-09-2020;3260B;3
01-10-2020;3260B;4
01-11-2020;3260B;2
01-12-2020;3260B;7
01-01-2020;8414A;6
01-02-2020;8414A;2
01-03-2020;8414A;8
01-04-2020;8414A;1
01-05-2020;8414A;3
01-06-2020;8414A;4
01-07-2020;8414A;0
01-08-2020;8414A;0
01-09-2020;8414A;1
01-10-2020;8414A;4
01-11-2020;8414A;0
01-12-2020;8414A;0
01-01-2020;2422;2
01-02-2020;2422;1
01-03-2020;2422;4
01-04-2020;2422;0
01-05-2020;2422;1
01-06-2020;2422;0
01-07-2020;2422;0
01-08-2020;2422;1
01-09-2020;2422;0
01-10-2020;2422;1
01-11-2020;2422;0
01-12-2020;2422;4
01-01-2020;2539;0
01-02-2020;2539;0
01-03-2020;2539;0
01-04-2020;2539;0
01-05-2020;2539;0
01-06-2020;2539;0
01-07-2020;2539;0
01-08-2020;2539;0
01-09-2020;2539;5
01-10-2020;2539;0
01-11-2020;2539;0
01-12-2020;2539;0
01-01-2020;2614;3
01-02-2020;2614;0
01-03-2020;2614;0
01-04-2020;2614;0
01-05-2020;2614;0
01-06-2020;2614;0
01-07-2020;2614;0
01-08-2020;2614;0
01-09-2020;2614;0
01-10-2020;2614;1
01-11-2020;2614;0
01-12-2020;2614;1
01-01-2020;9390;0
01-02-2020;9390;1
01-03-2020;9390;5
01-04-2020;9390;0
01-05-2020;9390;0
01-06-2020;9390;0
01-07-2020;9390;0
01-08-2020;9390;1
01-09-2020;9390;0
01-10-2020;9390;3
01-11-2020;9390;0
01-12-2020;9390;4
01-01-2020;9434;4
01-02-2020;9434;3
01-03-2020;9434;11
01-04-2020;9434;0
01-05-2020;9434;4
01-06-2020;9434;0
01-07-2020;9434;0
01-08-2020;9434;0
01-09-2020;9434;6
01-10-2020;9434;0
01-11-2020;9434;0
01-12-2020;9434;8
