Fecha;Estacion;DIAS_GRA
01-01-2022;1387;0
01-02-2022;1387;0
01-03-2022;1387;0
01-04-2022;1387;0
01-05-2022;1387;0
01-06-2022;1387;0
01-07-2022;1387;0
01-08-2022;1387;0
01-09-2022;1387;24
01-10-2022;1387;22
01-11-2022;1387;19
01-12-2022;1387;15
01-01-2022;1387E;15
01-02-2022;1387E;18
01-03-2022;1387E;19
01-04-2022;1387E;19
01-05-2022;1387E;15
01-06-2022;1387E;19
01-07-2022;1387E;19
01-08-2022;1387E;21
01-09-2022;1387E;20
01-10-2022;1387E;20
01-11-2022;1387E;14
01-12-2022;1387E;13
01-01-2022;1428;6
01-02-2022;1428;14
01-03-2022;1428;16
01-04-2022;1428;15
01-05-2022;1428;14
01-06-2022;1428;16
01-07-2022;1428;17
01-08-2022;1428;21
01-09-2022;1428;18
01-10-2022;1428;13
01-11-2022;1428;15
01-12-2022;1428;11
01-01-2022;8175;13
01-02-2022;8175;16
01-03-2022;8175;6
01-04-2022;8175;15
01-05-2022;8175;19
01-06-2022;8175;18
01-07-2022;8175;7
01-08-2022;8175;15
01-09-2022;8175;22
01-10-2022;8175;24
01-11-2022;8175;23
01-12-2022;8175;24
01-01-2022;8025;0
01-02-2022;8025;0
01-03-2022;8025;0
01-04-2022;8025;0
01-05-2022;8025;15
01-06-2022;8025;8
01-07-2022;8025;9
01-08-2022;8025;8
01-09-2022;8025;16
01-10-2022;8025;15
01-11-2022;8025;13
01-12-2022;8025;16
01-01-2022;8019;16
01-02-2022;8019;15
01-03-2022;8019;9
01-04-2022;8019;19
01-05-2022;8019;18
01-06-2022;8019;14
01-07-2022;8019;13
01-08-2022;8019;13
01-09-2022;8019;22
01-10-2022;8019;20
01-11-2022;8019;21
01-12-2022;8019;17
01-01-2022;6325O;23
01-02-2022;6325O;16
01-03-2022;6325O;14
01-04-2022;6325O;19
01-05-2022;6325O;13
01-06-2022;6325O;12
01-07-2022;6325O;8
01-08-2022;6325O;11
01-09-2022;6325O;19
01-10-2022;6325O;20
01-11-2022;6325O;15
01-12-2022;6325O;17
01-01-2022;9091O;14
01-02-2022;9091O;18
01-03-2022;9091O;10
01-04-2022;9091O;16
01-05-2022;9091O;19
01-06-2022;9091O;19
01-07-2022;9091O;19
01-08-2022;9091O;23
01-09-2022;9091O;15
01-10-2022;9091O;22
01-11-2022;9091O;16
01-12-2022;9091O;14
01-01-2022;1212E;15
01-02-2022;1212E;20
01-03-2022;1212E;19
01-04-2022;1212E;21
01-05-2022;1212E;16
01-06-2022;1212E;15
01-07-2022;1212E;19
01-08-2022;1212E;15
01-09-2022;1212E;17
01-10-2022;1212E;21
01-11-2022;1212E;16
01-12-2022;1212E;16
01-01-2022;1208H;11
01-02-2022;1208H;17
01-03-2022;1208H;15
