FECHA;INDICATIVO;VIENTO_sup_55
01-07-2021;1249I;0
01-08-2021;1249I;0
01-09-2021;1249I;0
01-10-2021;1249I;2
01-11-2021;1249I;2
01-12-2021;1249I;5
01-01-2021;2444;7
01-02-2021;2444;3
01-03-2021;2444;0
01-04-2021;2444;1
01-05-2021;2444;1
01-06-2021;2444;1
01-07-2021;2444;0
01-08-2021;2444;0
01-09-2021;2444;2
01-10-2021;2444;0
01-11-2021;2444;2
01-12-2021;2444;2
01-01-2021;4452;1
01-02-2021;4452;2
01-03-2021;4452;2
01-04-2021;4452;0
01-05-2021;4452;0
01-06-2021;4452;0
01-07-2021;4452;0
01-08-2021;4452;0
01-09-2021;4452;0
01-10-2021;4452;0
01-11-2021;4452;0
01-12-2021;4452;0
01-01-2021;B954;8
01-02-2021;B954;6
01-03-2021;B954;1
01-04-2021;B954;1
01-05-2021;B954;1
01-06-2021;B954;0
01-07-2021;B954;1
01-08-2021;B954;0
01-09-2021;B954;2
01-10-2021;B954;0
01-11-2021;B954;8
01-12-2021;B954;8
01-01-2021;B893;13
01-02-2021;B893;0
01-03-2021;B893;0
01-04-2021;B893;0
01-05-2021;B893;0
01-06-2021;B893;1
01-07-2021;B893;7
01-08-2021;B893;2
01-09-2021;B893;0
01-10-2021;B893;0
01-11-2021;B893;12
01-12-2021;B893;9
01-01-2021;B278;7
01-02-2021;B278;0
01-03-2021;B278;0
01-04-2021;B278;3
01-05-2021;B278;3
01-06-2021;B278;0
01-07-2021;B278;2
01-08-2021;B278;0
01-09-2021;B278;0
01-10-2021;B278;0
01-11-2021;B278;0
01-12-2021;B278;6
01-01-2021;B228;2
01-02-2021;B228;2
01-03-2021;B228;1
01-04-2021;B228;0
01-05-2021;B228;0
01-06-2021;B228;0
01-07-2021;B228;1
01-08-2021;B228;0
01-09-2021;B228;0
01-10-2021;B228;0
01-11-2021;B228;1
01-12-2021;B228;2
01-01-2021;0200E;11
01-02-2021;0200E;4
01-03-2021;0200E;0
01-04-2021;0200E;1
01-05-2021;0200E;0
01-06-2021;0200E;0
01-07-2021;0200E;2
01-08-2021;0200E;0
01-09-2021;0200E;0
01-10-2021;0200E;2
01-11-2021;0200E;5
01-12-2021;0200E;8
01-01-2021;1082;0
01-02-2021;1082;11
01-03-2021;1082;5
01-04-2021;1082;2
01-05-2021;1082;0
01-06-2021;1082;0
01-07-2021;1082;0
01-08-2021;1082;0
01-09-2021;1082;0
01-10-2021;1082;5
01-11-2021;1082;3
01-12-2021;1082;8
01-01-2021;2331;6
01-02-2021;2331;8
01-03-2021;2331;4
01-04-2021;2331;0
01-05-2021;2331;7
01-06-2021;2331;3
01-07-2021;2331;2
01-08-2021;2331;0
01-09-2021;2331;2
01-10-2021;2331;0
01-11-2021;2331;2
01-12-2021;2331;5
01-01-2021;3469A;6
01-02-2021;3469A;4
01-03-2021;3469A;0
01-04-2021;3469A;0
01-05-2021;3469A;0
01-06-2021;3469A;1
01-07-2021;3469A;0
01-08-2021;3469A;0
01-09-2021;3469A;0
01-10-2021;3469A;3
01-11-2021;3469A;1
01-12-2021;3469A;0
01-01-2021;5973;0
01-02-2021;5973;7
01-03-2021;5973;8
01-04-2021;5973;0
01-05-2021;5973;0
01-06-2021;5973;2
01-07-2021;5973;0
01-08-2021;5973;0
01-09-2021;5973;0
01-10-2021;5973;0
01-11-2021;5973;2
01-12-2021;5973;6
01-01-2021;5960;0
01-02-2021;5960;0
01-03-2021;5960;0
01-04-2021;5960;0
01-05-2021;5960;0
01-06-2021;5960;0
01-07-2021;5960;0
01-08-2021;5960;0
01-09-2021;5960;0
01-10-2021;5960;2
01-11-2021;5960;0
01-12-2021;5960;0
01-01-2021;5910;2
01-02-2021;5910;8
01-03-2021;5910;6
01-04-2021;5910;4
01-05-2021;5910;0
01-06-2021;5910;0
01-07-2021;5910;0
01-08-2021;5910;0
01-09-2021;5910;3
01-10-2021;5910;3
01-11-2021;5910;3
01-12-2021;5910;6
01-01-2021;6001;0
01-02-2021;6001;16
01-03-2021;6001;14
01-04-2021;6001;9
01-05-2021;6001;13
01-06-2021;6001;7
01-07-2021;6001;13
01-08-2021;6001;6
01-09-2021;6001;9
01-10-2021;6001;0
01-11-2021;6001;0
01-12-2021;6001;13
01-01-2021;1111;11
01-02-2021;1111;12
01-03-2021;1111;3
01-04-2021;1111;2
01-05-2021;1111;1
01-06-2021;1111;2
01-07-2021;1111;3
01-08-2021;1111;0
01-09-2021;1111;0
01-10-2021;1111;5
01-11-2021;1111;9
01-12-2021;1111;0
01-01-2021;1109;10
01-02-2021;1109;17
01-03-2021;1109;2
01-04-2021;1109;1
01-05-2021;1109;0
01-06-2021;1109;2
01-07-2021;1109;2
01-08-2021;1109;0
01-09-2021;1109;0
01-10-2021;1109;4
01-11-2021;1109;5
01-12-2021;1109;11
01-01-2021;8500A;3
01-02-2021;8500A;3
01-03-2021;8500A;0
01-04-2021;8500A;0
01-05-2021;8500A;0
01-06-2021;8500A;0
01-07-2021;8500A;1
01-08-2021;8500A;0
01-09-2021;8500A;1
01-10-2021;8500A;0
01-11-2021;8500A;0
01-12-2021;8500A;3
01-01-2021;5000C;7
01-02-2021;5000C;4
01-03-2021;5000C;1
01-04-2021;5000C;0
01-05-2021;5000C;1
01-06-2021;5000C;1
01-07-2021;5000C;2
01-08-2021;5000C;0
01-09-2021;5000C;0
01-10-2021;5000C;1
01-11-2021;5000C;0
01-12-2021;5000C;5
01-01-2021;4121;1
01-02-2021;4121;1
01-03-2021;4121;0
01-04-2021;4121;0
01-05-2021;4121;1
01-06-2021;4121;0
01-07-2021;4121;1
01-08-2021;4121;0
01-09-2021;4121;0
01-10-2021;4121;0
01-11-2021;4121;0
01-12-2021;4121;0
01-01-2021;5402;0
01-02-2021;5402;2
01-03-2021;5402;0
01-04-2021;5402;0
01-05-2021;5402;1
01-06-2021;5402;0
01-07-2021;5402;0
01-08-2021;5402;1
01-09-2021;5402;0
01-10-2021;5402;0
01-11-2021;5402;0
01-12-2021;5402;0
01-01-2021;8096;0
01-02-2021;8096;2
01-03-2021;8096;0
01-04-2021;8096;0
01-05-2021;8096;0
01-06-2021;8096;0
01-07-2021;8096;0
01-08-2021;8096;0
01-09-2021;8096;0
01-10-2021;8096;0
01-11-2021;8096;0
01-12-2021;8096;0
01-01-2021;1014;0
01-02-2021;1014;0
01-03-2021;1014;0
01-04-2021;1014;0
01-05-2021;1014;2
01-06-2021;1014;1
01-07-2021;1014;0
01-08-2021;1014;0
01-09-2021;1014;1
01-10-2021;1014;2
01-11-2021;1014;2
01-12-2021;1014;0
01-01-2021;1024E;0
01-02-2021;1024E;0
01-03-2021;1024E;7
01-04-2021;1024E;8
01-05-2021;1024E;6
01-06-2021;1024E;4
01-07-2021;1024E;2
01-08-2021;1024E;0
01-09-2021;1024E;3
01-10-2021;1024E;9
01-11-2021;1024E;7
01-12-2021;1024E;18
01-01-2021;0367;0
01-02-2021;0367;0
01-03-2021;0367;0
01-04-2021;0367;0
01-05-2021;0367;0
01-06-2021;0367;0
01-07-2021;0367;0
01-08-2021;0367;1
01-09-2021;0367;0
01-10-2021;0367;0
01-11-2021;0367;2
01-12-2021;0367;0
01-01-2021;5530E;0
01-02-2021;5530E;0
01-03-2021;5530E;1
01-04-2021;5530E;0
01-05-2021;5530E;1
01-06-2021;5530E;2
01-07-2021;5530E;0
01-08-2021;5530E;2
01-09-2021;5530E;3
01-10-2021;5530E;0
01-11-2021;5530E;0
01-12-2021;5530E;1
01-01-2021;5514;3
01-02-2021;5514;1
01-03-2021;5514;1
01-04-2021;5514;0
01-05-2021;5514;2
01-06-2021;5514;3
01-07-2021;5514;0
01-08-2021;5514;1
01-09-2021;5514;2
01-10-2021;5514;0
01-11-2021;5514;1
01-12-2021;5514;0
01-01-2021;3013;2
01-02-2021;3013;2
01-03-2021;3013;0
01-04-2021;3013;0
01-05-2021;3013;0
01-06-2021;3013;0
01-07-2021;3013;0
01-08-2021;3013;1
01-09-2021;3013;0
01-10-2021;3013;0
01-11-2021;3013;0
01-12-2021;3013;1
01-01-2021;4642E;1
01-02-2021;4642E;2
01-03-2021;4642E;0
01-04-2021;4642E;0
01-05-2021;4642E;0
01-06-2021;4642E;0
01-07-2021;4642E;0
01-08-2021;4642E;0
01-09-2021;4642E;1
01-10-2021;4642E;1
01-11-2021;4642E;1
01-12-2021;4642E;1
01-01-2021;9898;2
01-02-2021;9898;2
01-03-2021;9898;0
01-04-2021;9898;0
01-05-2021;9898;0
01-06-2021;9898;0
01-07-2021;9898;1
01-08-2021;9898;0
01-09-2021;9898;0
01-10-2021;9898;0
01-11-2021;9898;1
01-12-2021;9898;1
01-01-2021;5270B;10
01-02-2021;5270B;5
01-03-2021;5270B;2
01-04-2021;5270B;1
01-05-2021;5270B;0
01-06-2021;5270B;1
01-07-2021;5270B;0
01-08-2021;5270B;1
01-09-2021;5270B;0
01-10-2021;5270B;0
01-11-2021;5270B;5
01-12-2021;5270B;4
01-01-2021;9170;0
01-02-2021;9170;0
01-03-2021;9170;0
01-04-2021;9170;1
01-05-2021;9170;0
01-06-2021;9170;0
01-07-2021;9170;0
01-08-2021;9170;0
01-09-2021;9170;1
01-10-2021;9170;0
01-11-2021;9170;0
01-12-2021;9170;1
01-01-2021;C249I;3
01-02-2021;C249I;3
01-03-2021;C249I;0
01-04-2021;C249I;0
01-05-2021;C249I;0
01-06-2021;C249I;2
01-07-2021;C249I;6
01-08-2021;C249I;3
01-09-2021;C249I;1
01-10-2021;C249I;0
01-11-2021;C249I;7
01-12-2021;C249I;0
01-01-2021;C649I;0
01-02-2021;C649I;10
01-03-2021;C649I;0
01-04-2021;C649I;0
01-05-2021;C649I;0
01-06-2021;C649I;0
01-07-2021;C649I;0
01-08-2021;C649I;23
01-09-2021;C649I;14
01-10-2021;C649I;0
01-11-2021;C649I;7
01-12-2021;C649I;5
01-01-2021;C029O;6
01-02-2021;C029O;0
01-03-2021;C029O;0
01-04-2021;C029O;2
01-05-2021;C029O;21
01-06-2021;C029O;0
01-07-2021;C029O;27
01-08-2021;C029O;0
01-09-2021;C029O;3
01-10-2021;C029O;2
01-11-2021;C029O;0
01-12-2021;C029O;0
01-01-2021;2661;0
01-02-2021;2661;4
01-03-2021;2661;0
01-04-2021;2661;0
01-05-2021;2661;0
01-06-2021;2661;4
01-07-2021;2661;0
01-08-2021;2661;2
01-09-2021;2661;0
01-10-2021;2661;2
01-11-2021;2661;0
01-12-2021;2661;7
01-01-2021;1549;1
01-02-2021;1549;0
01-03-2021;1549;0
01-04-2021;1549;0
01-05-2021;1549;0
01-06-2021;1549;0
01-07-2021;1549;0
01-08-2021;1549;0
01-09-2021;1549;0
01-10-2021;1549;0
01-11-2021;1549;0
01-12-2021;1549;0
01-01-2021;9771C;3
01-02-2021;9771C;2
01-03-2021;9771C;1
01-04-2021;9771C;0
01-05-2021;9771C;2
01-06-2021;9771C;0
01-07-2021;9771C;2
01-08-2021;9771C;1
01-09-2021;9771C;0
01-10-2021;9771C;0
01-11-2021;9771C;4
01-12-2021;9771C;5
01-01-2021;1505;3
01-02-2021;1505;4
01-03-2021;1505;0
01-04-2021;1505;0
01-05-2021;1505;1
01-06-2021;1505;0
01-07-2021;1505;1
01-08-2021;1505;0
01-09-2021;1505;0
01-10-2021;1505;1
01-11-2021;1505;0
01-12-2021;1505;1
01-01-2021;3191E;9
01-02-2021;3191E;4
01-03-2021;3191E;2
01-04-2021;3191E;0
01-05-2021;3191E;2
01-06-2021;3191E;0
01-07-2021;3191E;2
01-08-2021;3191E;0
01-09-2021;3191E;2
01-10-2021;3191E;1
01-11-2021;3191E;5
01-12-2021;3191E;0
01-01-2021;3129;7
01-02-2021;3129;0
01-03-2021;3129;1
01-04-2021;3129;0
01-05-2021;3129;0
01-06-2021;3129;0
01-07-2021;3129;7
01-08-2021;3129;4
01-09-2021;3129;1
01-10-2021;3129;1
01-11-2021;3129;0
01-12-2021;3129;0
01-01-2021;3196;7
01-02-2021;3196;2
01-03-2021;3196;1
01-04-2021;3196;0
01-05-2021;3196;2
01-06-2021;3196;3
01-07-2021;3196;0
01-08-2021;3196;2
01-09-2021;3196;0
01-10-2021;3196;2
01-11-2021;3196;2
01-12-2021;3196;4
01-01-2021;3200;5
01-02-2021;3200;5
01-03-2021;3200;3
01-04-2021;3200;2
01-05-2021;3200;2
01-06-2021;3200;5
01-07-2021;3200;2
01-08-2021;3200;3
01-09-2021;3200;1
01-10-2021;3200;1
01-11-2021;3200;4
01-12-2021;3200;5
01-01-2021;3175;0
01-02-2021;3175;4
01-03-2021;3175;4
01-04-2021;3175;1
01-05-2021;3175;0
01-06-2021;3175;0
01-07-2021;3175;9
01-08-2021;3175;0
01-09-2021;3175;3
01-10-2021;3175;1
01-11-2021;3175;4
01-12-2021;3175;5
01-01-2021;2462;12
01-02-2021;2462;21
01-03-2021;2462;7
01-04-2021;2462;4
01-05-2021;2462;7
01-06-2021;2462;0
01-07-2021;2462;5
01-08-2021;2462;0
01-09-2021;2462;8
01-10-2021;2462;4
01-11-2021;2462;10
01-12-2021;2462;19
01-01-2021;6155A;5
01-02-2021;6155A;2
01-03-2021;6155A;0
01-04-2021;6155A;1
01-05-2021;6155A;2
01-06-2021;6155A;0
01-07-2021;6155A;1
01-08-2021;6155A;0
01-09-2021;6155A;0
01-10-2021;6155A;0
01-11-2021;6155A;0
01-12-2021;6155A;0
01-01-2021;7178I;0
01-02-2021;7178I;0
01-03-2021;7178I;0
01-04-2021;7178I;0
01-05-2021;7178I;0
01-06-2021;7178I;1
01-07-2021;7178I;0
01-08-2021;7178I;0
01-09-2021;7178I;1
01-10-2021;7178I;0
01-11-2021;7178I;3
01-12-2021;7178I;1
01-01-2021;7228;0
01-02-2021;7228;1
01-03-2021;7228;0
01-04-2021;7228;0
01-05-2021;7228;0
01-06-2021;7228;0
01-07-2021;7228;1
01-08-2021;7228;0
01-09-2021;7228;0
01-10-2021;7228;1
01-11-2021;7228;3
01-12-2021;7228;0
01-01-2021;9263D;4
01-02-2021;9263D;0
01-03-2021;9263D;3
01-04-2021;9263D;3
01-05-2021;9263D;0
01-06-2021;9263D;0
01-07-2021;9263D;0
01-08-2021;9263D;1
01-09-2021;9263D;0
01-10-2021;9263D;1
01-11-2021;9263D;0
01-12-2021;9263D;2
01-01-2021;1690A;1
01-02-2021;1690A;1
01-03-2021;1690A;0
01-04-2021;1690A;0
01-05-2021;1690A;0
01-06-2021;1690A;3
01-07-2021;1690A;0
01-08-2021;1690A;0
01-09-2021;1690A;0
01-10-2021;1690A;0
01-11-2021;1690A;0
01-12-2021;1690A;0
01-01-2021;1484C;9
01-02-2021;1484C;8
01-03-2021;1484C;0
01-04-2021;1484C;0
01-05-2021;1484C;1
01-06-2021;1484C;0
01-07-2021;1484C;0
01-08-2021;1484C;0
01-09-2021;1484C;0
01-10-2021;1484C;1
01-11-2021;1484C;0
01-12-2021;1484C;2
01-01-2021;1495;10
01-02-2021;1495;11
01-03-2021;1495;0
01-04-2021;1495;0
01-05-2021;1495;0
01-06-2021;1495;0
01-07-2021;1495;1
01-08-2021;1495;0
01-09-2021;1495;0
01-10-2021;1495;3
01-11-2021;1495;0
01-12-2021;1495;0
01-01-2021;2867;9
01-02-2021;2867;7
01-03-2021;2867;0
01-04-2021;2867;1
01-05-2021;2867;9
01-06-2021;2867;6
01-07-2021;2867;0
01-08-2021;2867;1
01-09-2021;2867;0
01-10-2021;2867;5
01-11-2021;2867;0
01-12-2021;2867;0
01-01-2021;2870;5
01-02-2021;2870;3
01-03-2021;2870;0
01-04-2021;2870;0
01-05-2021;2870;1
01-06-2021;2870;2
01-07-2021;2870;0
01-08-2021;2870;0
01-09-2021;2870;0
01-10-2021;2870;2
01-11-2021;2870;0
01-12-2021;2870;1
01-01-2021;C929I;7
01-02-2021;C929I;7
01-03-2021;C929I;0
01-04-2021;C929I;1
01-05-2021;C929I;8
01-06-2021;C929I;0
01-07-2021;C929I;10
01-08-2021;C929I;9
01-09-2021;C929I;0
01-10-2021;C929I;3
01-11-2021;C929I;5
01-12-2021;C929I;9
01-01-2021;C430E;0
01-02-2021;C430E;0
01-03-2021;C430E;15
01-04-2021;C430E;17
01-05-2021;C430E;6
01-06-2021;C430E;14
01-07-2021;C430E;6
01-08-2021;C430E;10
01-09-2021;C430E;10
01-10-2021;C430E;7
01-11-2021;C430E;7
01-12-2021;C430E;16
01-01-2021;C139E;7
01-02-2021;C139E;0
01-03-2021;C139E;0
01-04-2021;C139E;2
01-05-2021;C139E;0
01-06-2021;C139E;0
01-07-2021;C139E;7
01-08-2021;C139E;0
01-09-2021;C139E;0
01-10-2021;C139E;0
01-11-2021;C139E;0
01-12-2021;C139E;6
01-01-2021;C449C;0
01-02-2021;C449C;3
01-03-2021;C449C;0
01-04-2021;C449C;0
01-05-2021;C449C;2
01-06-2021;C449C;0
01-07-2021;C449C;0
01-08-2021;C449C;0
01-09-2021;C449C;0
01-10-2021;C449C;0
01-11-2021;C449C;0
01-12-2021;C449C;0
01-01-2021;C447A;0
01-02-2021;C447A;0
01-03-2021;C447A;8
01-04-2021;C447A;2
01-05-2021;C447A;14
01-06-2021;C447A;0
01-07-2021;C447A;9
01-08-2021;C447A;0
01-09-2021;C447A;2
01-10-2021;C447A;0
01-11-2021;C447A;2
01-12-2021;C447A;0
01-01-2021;C429I;0
01-02-2021;C429I;6
01-03-2021;C429I;9
01-04-2021;C429I;0
01-05-2021;C429I;0
01-06-2021;C429I;16
01-07-2021;C429I;0
01-08-2021;C429I;11
01-09-2021;C429I;11
01-10-2021;C429I;0
01-11-2021;C429I;8
01-12-2021;C429I;0
01-01-2021;2465;7
01-02-2021;2465;7
01-03-2021;2465;5
01-04-2021;2465;2
01-05-2021;2465;3
01-06-2021;2465;3
01-07-2021;2465;2
01-08-2021;2465;0
01-09-2021;2465;4
01-10-2021;2465;2
01-11-2021;2465;2
01-12-2021;2465;4
01-01-2021;5796;1
01-02-2021;5796;3
01-03-2021;5796;0
01-04-2021;5796;0
01-05-2021;5796;0
01-06-2021;5796;0
01-07-2021;5796;0
01-08-2021;5796;0
01-09-2021;5796;1
01-10-2021;5796;1
01-11-2021;5796;0
01-12-2021;5796;0
01-01-2021;5783;2
01-02-2021;5783;2
01-03-2021;5783;0
01-04-2021;5783;0
01-05-2021;5783;0
01-06-2021;5783;0
01-07-2021;5783;0
01-08-2021;5783;0
01-09-2021;5783;0
01-10-2021;5783;0
01-11-2021;5783;0
01-12-2021;5783;0
01-01-2021;2030;5
01-02-2021;2030;1
01-03-2021;2030;2
01-04-2021;2030;0
01-05-2021;2030;0
01-06-2021;2030;0
01-07-2021;2030;0
01-08-2021;2030;1
01-09-2021;2030;0
01-10-2021;2030;1
01-11-2021;2030;2
01-12-2021;2030;4
01-01-2021;0016A;7
01-02-2021;0016A;0
01-03-2021;0016A;0
01-04-2021;0016A;2
01-05-2021;0016A;3
01-06-2021;0016A;0
01-07-2021;0016A;2
01-08-2021;0016A;0
01-09-2021;0016A;0
01-10-2021;0016A;2
01-11-2021;0016A;0
01-12-2021;0016A;12
01-01-2021;9981A;0
01-02-2021;9981A;8
01-03-2021;9981A;7
01-04-2021;9981A;2
01-05-2021;9981A;0
01-06-2021;9981A;1
01-07-2021;9981A;3
01-08-2021;9981A;1
01-09-2021;9981A;0
01-10-2021;9981A;0
01-11-2021;9981A;6
01-12-2021;9981A;13
01-01-2021;9381I;4
01-02-2021;9381I;2
01-03-2021;9381I;0
01-04-2021;9381I;0
01-05-2021;9381I;1
01-06-2021;9381I;1
01-07-2021;9381I;1
01-08-2021;9381I;2
01-09-2021;9381I;0
01-10-2021;9381I;0
01-11-2021;9381I;2
01-12-2021;9381I;4
01-01-2021;8368U;1
01-02-2021;8368U;0
01-03-2021;8368U;0
01-04-2021;8368U;0
01-05-2021;8368U;0
01-06-2021;8368U;1
01-07-2021;8368U;2
01-08-2021;8368U;0
01-09-2021;8368U;0
01-10-2021;8368U;0
01-11-2021;8368U;1
01-12-2021;8368U;2
01-01-2021;3260B;0
01-02-2021;3260B;0
01-03-2021;3260B;4
01-04-2021;3260B;0
01-05-2021;3260B;5
01-06-2021;3260B;3
01-07-2021;3260B;2
01-08-2021;3260B;3
01-09-2021;3260B;0
01-10-2021;3260B;1
01-11-2021;3260B;1
01-12-2021;3260B;0
01-01-2021;8414A;7
01-02-2021;8414A;7
01-03-2021;8414A;0
01-04-2021;8414A;0
01-05-2021;8414A;4
01-06-2021;8414A;2
01-07-2021;8414A;1
01-08-2021;8414A;2
01-09-2021;8414A;0
01-10-2021;8414A;1
01-11-2021;8414A;3
01-12-2021;8414A;9
01-01-2021;2422;4
01-02-2021;2422;0
01-03-2021;2422;0
01-04-2021;2422;0
01-05-2021;2422;0
01-06-2021;2422;0
01-07-2021;2422;0
01-08-2021;2422;0
01-09-2021;2422;0
01-10-2021;2422;0
01-11-2021;2422;0
01-12-2021;2422;1
01-01-2021;2539;0
01-02-2021;2539;0
01-03-2021;2539;0
01-04-2021;2539;0
01-05-2021;2539;0
01-06-2021;2539;0
01-07-2021;2539;0
01-08-2021;2539;3
01-09-2021;2539;2
01-10-2021;2539;0
01-11-2021;2539;0
01-12-2021;2539;0
01-01-2021;2614;2
01-02-2021;2614;1
01-03-2021;2614;1
01-04-2021;2614;0
01-05-2021;2614;0
01-06-2021;2614;0
01-07-2021;2614;0
01-08-2021;2614;0
01-09-2021;2614;0
01-10-2021;2614;0
01-11-2021;2614;0
01-12-2021;2614;0
01-01-2021;9390;6
01-02-2021;9390;2
01-03-2021;9390;0
01-04-2021;9390;0
01-05-2021;9390;1
01-06-2021;9390;1
01-07-2021;9390;0
01-08-2021;9390;2
01-09-2021;9390;0
01-10-2021;9390;1
01-11-2021;9390;0
01-12-2021;9390;2
01-01-2021;9434;11
01-02-2021;9434;3
01-03-2021;9434;10
01-04-2021;9434;0
01-05-2021;9434;7
01-06-2021;9434;5
01-07-2021;9434;8
01-08-2021;9434;7
01-09-2021;9434;1
01-10-2021;9434;3
01-11-2021;9434;11
01-12-2021;9434;8
