FECHA;INDICATIVO;LLUVIA_sup_1mm
01-02-2018;0200E;8
01-03-2018;0200E;9
01-04-2018;0200E;8
01-05-2018;0200E;8
01-06-2018;0200E;5
01-07-2018;0200E;3
01-08-2018;0200E;4
01-09-2018;0200E;6
01-10-2018;0200E;12
01-11-2018;0200E;10
01-12-2018;0200E;1
01-01-2018;0076;5
01-02-2018;0076;8
01-03-2018;0076;7
01-04-2018;0076;7
01-05-2018;0076;5
01-06-2018;0076;0
01-07-2018;0076;3
01-08-2018;0076;5
01-09-2018;0076;8
01-10-2018;0076;11
01-11-2018;0076;7
01-12-2018;0076;1
01-01-2018;1082;19
01-02-2018;1082;21
01-03-2018;1082;16
01-04-2018;1082;15
01-05-2018;1082;12
01-06-2018;1082;10
01-07-2018;1082;10
01-08-2018;1082;8
01-09-2018;1082;2
01-10-2018;1082;9
01-11-2018;1082;14
01-12-2018;1082;6
01-01-2018;2331;8
01-02-2018;2331;8
01-03-2018;2331;19
01-04-2018;2331;13
01-05-2018;2331;9
01-06-2018;2331;10
01-07-2018;2331;7
01-08-2018;2331;0
01-09-2018;2331;3
01-10-2018;2331;6
01-11-2018;2331;17
01-12-2018;2331;6
01-01-2018;3469A;6
01-02-2018;3469A;3
01-03-2018;3469A;21
01-04-2018;3469A;14
01-05-2018;3469A;7
01-06-2018;3469A;4
01-07-2018;3469A;1
01-08-2018;3469A;0
01-09-2018;3469A;4
01-10-2018;3469A;8
01-11-2018;3469A;12
01-12-2018;3469A;3
01-01-2018;5973;6
01-02-2018;5973;4
01-03-2018;5973;22
01-04-2018;5973;9
01-05-2018;5973;1
01-06-2018;5973;1
01-07-2018;5973;0
01-08-2018;5973;0
01-09-2018;5973;1
01-10-2018;5973;11
01-11-2018;5973;13
01-12-2018;5973;3
01-01-2018;5960;6
01-02-2018;5960;5
01-03-2018;5960;19
01-04-2018;5960;11
01-05-2018;5960;2
01-06-2018;5960;2
01-07-2018;5960;0
01-08-2018;5960;0
01-09-2018;5960;1
01-10-2018;5960;12
01-11-2018;5960;13
01-12-2018;5960;4
01-01-2018;5910;5
01-02-2018;5910;4
01-03-2018;5910;21
01-04-2018;5910;13
01-05-2018;5910;2
01-06-2018;5910;1
01-07-2018;5910;0
01-08-2018;5910;0
01-09-2018;5910;2
01-10-2018;5910;11
01-11-2018;5910;12
01-12-2018;5910;3
01-01-2018;6001;8
01-02-2018;6001;8
01-03-2018;6001;0
01-04-2018;6001;12
01-05-2018;6001;2
01-06-2018;6001;1
01-07-2018;6001;0
01-08-2018;6001;0
01-09-2018;6001;0
01-10-2018;6001;9
01-11-2018;6001;11
01-12-2018;6001;3
01-01-2018;1111;17
01-02-2018;1111;17
01-03-2018;1111;15
01-04-2018;1111;11
01-05-2018;1111;8
01-06-2018;1111;13
01-07-2018;1111;14
01-08-2018;1111;6
01-09-2018;1111;3
01-10-2018;1111;8
01-11-2018;1111;10
01-12-2018;1111;7
01-01-2018;1109;16
01-02-2018;1109;19
01-03-2018;1109;16
01-04-2018;1109;13
01-05-2018;1109;10
01-06-2018;1109;12
01-07-2018;1109;13
01-08-2018;1109;8
01-09-2018;1109;4
01-10-2018;1109;9
01-11-2018;1109;8
01-12-2018;1109;9
01-01-2018;8500A;4
01-02-2018;8500A;5
01-03-2018;8500A;4
01-04-2018;8500A;3
01-05-2018;8500A;4
01-06-2018;8500A;3
01-07-2018;8500A;2
01-08-2018;8500A;3
01-09-2018;8500A;6
01-10-2018;8500A;6
01-11-2018;8500A;8
01-12-2018;8500A;2
01-01-2018;5000C;8
01-02-2018;5000C;9
01-03-2018;5000C;20
01-04-2018;5000C;9
01-05-2018;5000C;1
01-06-2018;5000C;0
01-07-2018;5000C;0
01-08-2018;5000C;0
01-09-2018;5000C;0
01-10-2018;5000C;14
01-11-2018;5000C;12
01-12-2018;5000C;0
01-01-2018;4121;6
01-02-2018;4121;8
01-03-2018;4121;17
01-04-2018;4121;11
01-05-2018;4121;11
01-06-2018;4121;2
01-07-2018;4121;0
01-08-2018;4121;2
01-09-2018;4121;3
01-10-2018;4121;10
01-11-2018;4121;11
01-12-2018;4121;2
01-01-2018;5402;8
01-02-2018;5402;4
01-03-2018;5402;20
01-04-2018;5402;6
01-05-2018;5402;3
01-06-2018;5402;1
01-07-2018;5402;0
01-08-2018;5402;0
01-09-2018;5402;4
01-10-2018;5402;12
01-11-2018;5402;12
01-12-2018;5402;3
01-01-2018;8096;6
01-02-2018;8096;6
01-03-2018;8096;20
01-04-2018;8096;10
01-05-2018;8096;9
01-06-2018;8096;5
01-07-2018;8096;0
01-08-2018;8096;5
01-09-2018;8096;4
01-10-2018;8096;7
01-11-2018;8096;12
01-12-2018;8096;4
01-01-2018;1014;22
01-02-2018;1014;18
01-03-2018;1014;21
01-04-2018;1014;16
01-05-2018;1014;14
01-06-2018;1014;12
01-07-2018;1014;11
01-08-2018;1014;9
01-09-2018;1014;4
01-10-2018;1014;8
01-11-2018;1014;14
01-12-2018;1014;8
01-01-2018;1024E;19
01-02-2018;1024E;21
01-03-2018;1024E;16
01-04-2018;1024E;16
01-05-2018;1024E;16
01-06-2018;1024E;12
01-07-2018;1024E;13
01-08-2018;1024E;9
01-09-2018;1024E;4
01-10-2018;1024E;9
01-11-2018;1024E;15
01-12-2018;1024E;10
01-01-2018;0367;4
01-02-2018;0367;7
01-03-2018;0367;6
01-04-2018;0367;8
01-05-2018;0367;11
01-06-2018;0367;5
01-07-2018;0367;6
01-08-2018;0367;6
01-09-2018;0367;4
01-10-2018;0367;14
01-11-2018;0367;0
01-12-2018;0367;2
01-01-2018;5530E;5
01-02-2018;5530E;6
01-03-2018;5530E;22
01-04-2018;5530E;5
01-05-2018;5530E;7
01-06-2018;5530E;1
01-07-2018;5530E;0
01-08-2018;5530E;0
01-09-2018;5530E;7
01-10-2018;5530E;0
01-11-2018;5530E;9
01-12-2018;5530E;1
01-01-2018;5514;7
01-02-2018;5514;5
01-03-2018;5514;22
01-04-2018;5514;5
01-05-2018;5514;6
01-06-2018;5514;0
01-07-2018;5514;0
01-08-2018;5514;0
01-09-2018;5514;6
01-10-2018;5514;9
01-11-2018;5514;11
01-12-2018;5514;1
01-01-2018;3013;4
01-02-2018;3013;5
01-03-2018;3013;19
01-04-2018;3013;14
01-05-2018;3013;11
01-06-2018;3013;10
01-07-2018;3013;3
01-08-2018;3013;3
01-09-2018;3013;6
01-10-2018;3013;7
01-11-2018;3013;9
01-12-2018;3013;2
01-01-2018;4642E;5
01-02-2018;4642E;3
01-03-2018;4642E;15
01-04-2018;4642E;7
01-05-2018;4642E;4
01-06-2018;4642E;4
01-07-2018;4642E;0
01-08-2018;4642E;0
01-09-2018;4642E;1
01-10-2018;4642E;11
01-11-2018;4642E;11
01-12-2018;4642E;3
01-01-2018;9898;6
01-02-2018;9898;4
01-03-2018;9898;11
01-04-2018;9898;11
01-05-2018;9898;9
01-06-2018;9898;6
01-07-2018;9898;2
01-08-2018;9898;3
01-09-2018;9898;4
01-10-2018;9898;7
01-11-2018;9898;9
01-12-2018;9898;2
01-01-2018;5270B;7
01-02-2018;5270B;6
01-03-2018;5270B;23
01-04-2018;5270B;6
01-05-2018;5270B;6
01-06-2018;5270B;2
01-07-2018;5270B;0
01-08-2018;5270B;2
01-09-2018;5270B;4
01-10-2018;5270B;9
01-11-2018;5270B;9
01-12-2018;5270B;1
01-01-2018;9170;8
01-02-2018;9170;7
01-03-2018;9170;9
01-04-2018;9170;7
01-05-2018;9170;9
01-06-2018;9170;7
01-07-2018;9170;6
01-08-2018;9170;0
01-09-2018;9170;4
01-10-2018;9170;7
01-11-2018;9170;9
01-12-2018;9170;3
01-01-2018;C249I;3
01-02-2018;C249I;3
01-03-2018;C249I;1
01-04-2018;C249I;0
01-05-2018;C249I;0
01-06-2018;C249I;0
01-07-2018;C249I;0
01-08-2018;C249I;0
01-09-2018;C249I;0
01-10-2018;C249I;4
01-11-2018;C249I;2
01-12-2018;C249I;0
01-01-2018;C649I;7
01-02-2018;C649I;9
01-03-2018;C649I;0
01-04-2018;C649I;1
01-05-2018;C649I;0
01-06-2018;C649I;0
01-07-2018;C649I;0
01-08-2018;C649I;0
01-09-2018;C649I;0
01-10-2018;C649I;6
01-11-2018;C649I;4
01-12-2018;C649I;0
01-01-2018;C029O;7
01-02-2018;C029O;9
01-03-2018;C029O;0
01-04-2018;C029O;1
01-05-2018;C029O;0
01-06-2018;C029O;0
01-07-2018;C029O;0
01-08-2018;C029O;1
01-09-2018;C029O;0
01-10-2018;C029O;3
01-11-2018;C029O;5
01-12-2018;C029O;0
01-01-2018;2661;8
01-02-2018;2661;6
01-03-2018;2661;15
01-04-2018;2661;10
01-05-2018;2661;9
01-06-2018;2661;13
01-07-2018;2661;7
01-08-2018;2661;1
01-09-2018;2661;2
01-10-2018;2661;6
01-11-2018;2661;15
01-12-2018;2661;3
01-01-2018;1549;11
01-02-2018;1549;7
01-03-2018;1549;22
01-04-2018;1549;8
01-05-2018;1549;6
01-06-2018;1549;10
01-07-2018;1549;7
01-08-2018;1549;0
01-09-2018;1549;3
01-10-2018;1549;10
01-11-2018;1549;15
01-12-2018;1549;8
01-01-2018;9771C;3
01-02-2018;9771C;4
01-03-2018;9771C;9
01-04-2018;9771C;11
01-05-2018;9771C;5
01-06-2018;9771C;3
01-07-2018;9771C;3
01-08-2018;9771C;5
01-09-2018;9771C;2
01-10-2018;9771C;9
01-11-2018;9771C;7
01-12-2018;9771C;2
01-01-2018;1505;17
01-02-2018;1505;17
01-03-2018;1505;27
01-04-2018;1505;16
01-05-2018;1505;10
01-06-2018;1505;10
01-07-2018;1505;7
01-08-2018;1505;2
01-09-2018;1505;1
01-10-2018;1505;9
01-11-2018;1505;17
01-12-2018;1505;10
01-01-2018;3191E;6
01-02-2018;3191E;4
01-03-2018;3191E;16
01-04-2018;3191E;13
01-05-2018;3191E;9
01-06-2018;3191E;5
01-07-2018;3191E;1
01-08-2018;3191E;0
01-09-2018;3191E;5
01-10-2018;3191E;11
01-11-2018;3191E;17
01-12-2018;3191E;4
01-01-2018;3195;6
01-02-2018;3195;5
01-03-2018;3195;18
01-04-2018;3195;12
01-05-2018;3195;8
01-06-2018;3195;6
01-07-2018;3195;0
01-08-2018;3195;0
01-09-2018;3195;4
01-10-2018;3195;10
01-11-2018;3195;15
01-12-2018;3195;2
01-01-2018;3129;6
01-02-2018;3129;5
01-03-2018;3129;16
01-04-2018;3129;11
01-05-2018;3129;7
01-06-2018;3129;8
01-07-2018;3129;0
01-08-2018;3129;1
01-09-2018;3129;3
01-10-2018;3129;10
01-11-2018;3129;13
01-12-2018;3129;2
01-01-2018;3196;6
01-02-2018;3196;5
01-03-2018;3196;16
01-04-2018;3196;10
01-05-2018;3196;4
01-06-2018;3196;5
01-07-2018;3196;0
01-08-2018;3196;1
01-09-2018;3196;5
01-10-2018;3196;9
01-11-2018;3196;14
01-12-2018;3196;2
01-01-2018;3200;6
01-02-2018;3200;6
01-03-2018;3200;17
01-04-2018;3200;9
01-05-2018;3200;4
01-06-2018;3200;5
01-07-2018;3200;0
01-08-2018;3200;1
01-09-2018;3200;3
01-10-2018;3200;9
01-11-2018;3200;13
01-12-2018;3200;2
01-01-2018;3175;6
01-02-2018;3175;4
01-03-2018;3175;15
01-04-2018;3175;10
01-05-2018;3175;8
01-06-2018;3175;9
01-07-2018;3175;0
01-08-2018;3175;1
01-09-2018;3175;3
01-10-2018;3175;8
01-11-2018;3175;12
01-12-2018;3175;2
01-01-2018;2462;15
01-02-2018;2462;13
01-03-2018;2462;24
01-04-2018;2462;15
01-05-2018;2462;15
01-06-2018;2462;11
01-07-2018;2462;3
01-08-2018;2462;1
01-09-2018;2462;9
01-10-2018;2462;15
01-11-2018;2462;22
01-12-2018;2462;8
01-01-2018;6155A;6
01-02-2018;6155A;4
01-03-2018;6155A;14
01-04-2018;6155A;6
01-05-2018;6155A;4
01-06-2018;6155A;0
01-07-2018;6155A;0
01-08-2018;6155A;0
01-09-2018;6155A;2
01-10-2018;6155A;11
01-11-2018;6155A;10
01-12-2018;6155A;1
01-01-2018;6000A;7
01-02-2018;6000A;7
01-03-2018;6000A;6
01-04-2018;6000A;8
01-05-2018;6000A;1
01-06-2018;6000A;0
01-07-2018;6000A;0
01-08-2018;6000A;0
01-09-2018;6000A;3
01-10-2018;6000A;10
01-11-2018;6000A;6
01-12-2018;6000A;0
01-01-2018;7178I;7
01-02-2018;7178I;2
01-03-2018;7178I;4
01-04-2018;7178I;4
01-05-2018;7178I;3
01-06-2018;7178I;3
01-07-2018;7178I;0
01-08-2018;7178I;2
01-09-2018;7178I;5
01-10-2018;7178I;9
01-11-2018;7178I;6
01-12-2018;7178I;1
01-01-2018;7228;6
01-02-2018;7228;2
01-03-2018;7228;3
01-04-2018;7228;3
01-05-2018;7228;3
01-06-2018;7228;3
01-07-2018;7228;0
01-08-2018;7228;2
01-09-2018;7228;4
01-10-2018;7228;11
01-11-2018;7228;5
01-12-2018;7228;2
01-01-2018;7031;4
01-02-2018;7031;3
01-03-2018;7031;4
01-04-2018;7031;1
01-05-2018;7031;1
01-06-2018;7031;3
01-07-2018;7031;0
01-08-2018;7031;0
01-09-2018;7031;4
01-10-2018;7031;4
01-11-2018;7031;4
01-12-2018;7031;2
01-01-2018;9262;15
01-02-2018;9262;14
01-03-2018;9262;20
01-04-2018;9262;13
01-05-2018;9262;12
01-06-2018;9262;8
01-07-2018;9262;5
01-08-2018;9262;2
01-09-2018;9262;0
01-10-2018;9262;6
01-11-2018;9262;13
01-12-2018;9262;6
01-01-2018;9263D;15
01-02-2018;9263D;14
01-03-2018;9263D;20
01-04-2018;9263D;14
01-05-2018;9263D;11
01-06-2018;9263D;7
01-07-2018;9263D;5
01-08-2018;9263D;3
01-09-2018;9263D;3
01-10-2018;9263D;6
01-11-2018;9263D;12
01-12-2018;9263D;6
01-01-2018;1690A;10
01-02-2018;1690A;10
01-03-2018;1690A;22
01-04-2018;1690A;16
01-05-2018;1690A;5
01-06-2018;1690A;10
01-07-2018;1690A;4
01-08-2018;1690A;1
01-09-2018;1690A;3
01-10-2018;1690A;9
01-11-2018;1690A;18
01-12-2018;1690A;8
01-01-2018;1484C;17
01-02-2018;1484C;12
01-03-2018;1484C;24
01-04-2018;1484C;17
01-05-2018;1484C;9
01-06-2018;1484C;13
01-07-2018;1484C;4
01-08-2018;1484C;2
01-09-2018;1484C;2
01-10-2018;1484C;10
01-11-2018;1484C;19
01-12-2018;1484C;16
01-01-2018;1495;17
01-02-2018;1495;12
01-03-2018;1495;25
01-04-2018;1495;14
01-05-2018;1495;6
01-06-2018;1495;9
01-07-2018;1495;3
01-08-2018;1495;2
01-09-2018;1495;1
01-10-2018;1495;9
01-11-2018;1495;18
01-12-2018;1495;14
01-01-2018;2867;6
01-02-2018;2867;3
01-03-2018;2867;16
01-04-2018;2867;12
01-05-2018;2867;8
01-06-2018;2867;9
01-07-2018;2867;0
01-08-2018;2867;0
01-09-2018;2867;3
01-10-2018;2867;6
01-11-2018;2867;15
01-12-2018;2867;2
01-01-2018;2870;6
01-02-2018;2870;3
01-03-2018;2870;17
01-04-2018;2870;13
01-05-2018;2870;0
01-06-2018;2870;8
01-07-2018;2870;0
01-08-2018;2870;0
01-09-2018;2870;0
01-10-2018;2870;5
01-11-2018;2870;13
01-12-2018;2870;0
01-01-2018;C929I;3
01-02-2018;C929I;6
01-03-2018;C929I;2
01-04-2018;C929I;1
01-05-2018;C929I;0
01-06-2018;C929I;1
01-07-2018;C929I;0
01-08-2018;C929I;0
01-09-2018;C929I;0
01-10-2018;C929I;7
01-11-2018;C929I;11
01-12-2018;C929I;0
01-01-2018;C430E;8
01-02-2018;C430E;9
01-03-2018;C430E;0
01-04-2018;C430E;5
01-05-2018;C430E;0
01-06-2018;C430E;0
01-07-2018;C430E;0
01-08-2018;C430E;1
01-09-2018;C430E;2
01-10-2018;C430E;5
01-11-2018;C430E;8
01-12-2018;C430E;0
01-01-2018;C139E;10
01-02-2018;C139E;11
01-03-2018;C139E;2
01-04-2018;C139E;1
01-05-2018;C139E;0
01-06-2018;C139E;0
01-07-2018;C139E;0
01-08-2018;C139E;0
01-09-2018;C139E;0
01-10-2018;C139E;6
01-11-2018;C139E;7
01-12-2018;C139E;0
01-01-2018;C449C;8
01-02-2018;C449C;11
01-03-2018;C449C;0
01-04-2018;C449C;5
01-05-2018;C449C;0
01-06-2018;C449C;1
01-07-2018;C449C;0
01-08-2018;C449C;1
01-09-2018;C449C;0
01-10-2018;C449C;5
01-11-2018;C449C;6
01-12-2018;C449C;0
01-01-2018;C447A;12
01-02-2018;C447A;14
01-03-2018;C447A;4
01-04-2018;C447A;14
01-05-2018;C447A;5
01-06-2018;C447A;3
01-07-2018;C447A;0
01-08-2018;C447A;1
01-09-2018;C447A;0
01-10-2018;C447A;14
01-11-2018;C447A;13
01-12-2018;C447A;0
01-01-2018;C429I;0
01-02-2018;C429I;3
01-03-2018;C429I;0
01-04-2018;C429I;0
01-05-2018;C429I;0
01-06-2018;C429I;0
01-07-2018;C429I;0
01-08-2018;C429I;0
01-09-2018;C429I;0
01-10-2018;C429I;5
01-11-2018;C429I;3
01-12-2018;C429I;0
01-01-2018;2465;9
01-02-2018;2465;7
01-03-2018;2465;16
01-04-2018;2465;12
01-05-2018;2465;9
01-06-2018;2465;11
01-07-2018;2465;2
01-08-2018;2465;1
01-09-2018;2465;3
01-10-2018;2465;6
01-11-2018;2465;15
01-12-2018;2465;7
01-01-2018;5796;7
01-02-2018;5796;4
01-03-2018;5796;22
01-04-2018;5796;11
01-05-2018;5796;1
01-06-2018;5796;0
01-07-2018;5796;0
01-08-2018;5796;0
01-09-2018;5796;3
01-10-2018;5796;12
01-11-2018;5796;12
01-12-2018;5796;4
01-01-2018;5783;6
01-02-2018;5783;3
01-03-2018;5783;17
01-04-2018;5783;9
01-05-2018;5783;3
01-06-2018;5783;1
01-07-2018;5783;0
01-08-2018;5783;0
01-09-2018;5783;2
01-10-2018;5783;11
01-11-2018;5783;12
01-12-2018;5783;4
01-01-2018;2030;8
01-02-2018;2030;7
01-03-2018;2030;22
01-04-2018;2030;8
01-05-2018;2030;14
01-06-2018;2030;14
01-07-2018;2030;6
01-08-2018;2030;1
01-09-2018;2030;3
01-10-2018;2030;6
01-11-2018;2030;14
01-12-2018;2030;4
01-01-2018;0016A;3
01-02-2018;0016A;6
01-03-2018;0016A;6
01-04-2018;0016A;6
01-05-2018;0016A;3
01-06-2018;0016A;2
01-07-2018;0016A;3
01-08-2018;0016A;5
01-09-2018;0016A;4
01-10-2018;0016A;9
01-11-2018;0016A;9
01-12-2018;0016A;1
01-01-2018;9981A;2
01-02-2018;9981A;5
01-03-2018;9981A;6
01-04-2018;9981A;7
01-05-2018;9981A;8
01-06-2018;9981A;3
01-07-2018;9981A;5
01-08-2018;9981A;3
01-09-2018;9981A;5
01-10-2018;9981A;8
01-11-2018;9981A;10
01-12-2018;9981A;1
01-01-2018;9381I;4
01-02-2018;9381I;8
01-03-2018;9381I;11
01-04-2018;9381I;8
01-05-2018;9381I;12
01-06-2018;9381I;7
01-07-2018;9381I;2
01-08-2018;9381I;3
01-09-2018;9381I;6
01-10-2018;9381I;0
01-11-2018;9381I;0
01-12-2018;9381I;2
01-01-2018;8368U;2
01-02-2018;8368U;7
01-03-2018;8368U;9
01-04-2018;8368U;6
01-05-2018;8368U;11
01-06-2018;8368U;4
01-07-2018;8368U;3
01-08-2018;8368U;8
01-09-2018;8368U;7
01-10-2018;8368U;7
01-11-2018;8368U;8
01-12-2018;8368U;2
01-01-2018;3260B;6
01-02-2018;3260B;7
01-03-2018;3260B;15
01-04-2018;3260B;12
01-05-2018;3260B;5
01-06-2018;3260B;4
01-07-2018;3260B;0
01-08-2018;3260B;1
01-09-2018;3260B;1
01-10-2018;3260B;10
01-11-2018;3260B;11
01-12-2018;3260B;2
01-01-2018;8416;5
01-02-2018;8416;8
01-03-2018;8416;4
01-04-2018;8416;3
01-05-2018;8416;3
01-06-2018;8416;3
01-07-2018;8416;1
01-08-2018;8416;4
01-09-2018;8416;11
01-10-2018;8416;8
01-11-2018;8416;12
01-12-2018;8416;2
01-01-2018;8414A;5
01-02-2018;8414A;7
01-03-2018;8414A;4
01-04-2018;8414A;4
01-05-2018;8414A;2
01-06-2018;8414A;2
01-07-2018;8414A;1
01-08-2018;8414A;5
01-09-2018;8414A;9
01-10-2018;8414A;7
01-11-2018;8414A;10
01-12-2018;8414A;2
01-01-2018;2422;7
01-02-2018;2422;3
01-03-2018;2422;16
01-04-2018;2422;11
01-05-2018;2422;7
01-06-2018;2422;10
01-07-2018;2422;3
01-08-2018;2422;0
01-09-2018;2422;3
01-10-2018;2422;4
01-11-2018;2422;14
01-12-2018;2422;5
01-01-2018;2539;7
01-02-2018;2539;4
01-03-2018;2539;17
01-04-2018;2539;11
01-05-2018;2539;9
01-06-2018;2539;11
01-07-2018;2539;4
01-08-2018;2539;0
01-09-2018;2539;2
01-10-2018;2539;2
01-11-2018;2539;14
01-12-2018;2539;5
01-01-2018;2614;7
01-02-2018;2614;3
01-03-2018;2614;17
01-04-2018;2614;12
01-05-2018;2614;6
01-06-2018;2614;12
01-07-2018;2614;3
01-08-2018;2614;0
01-09-2018;2614;1
01-10-2018;2614;4
01-11-2018;2614;13
01-12-2018;2614;2
01-01-2018;9390;4
01-02-2018;9390;7
01-03-2018;9390;12
01-04-2018;9390;7
01-05-2018;9390;11
01-06-2018;9390;9
01-07-2018;9390;4
01-08-2018;9390;4
01-09-2018;9390;4
01-10-2018;9390;7
01-11-2018;9390;9
01-12-2018;9390;2
01-01-2018;9434;4
01-02-2018;9434;5
01-03-2018;9434;9
01-04-2018;9434;6
01-05-2018;9434;7
01-06-2018;9434;2
01-07-2018;9434;4
01-08-2018;9434;4
01-09-2018;9434;3
01-10-2018;9434;6
01-11-2018;9434;8
01-12-2018;9434;2
