FECHA;INDICATIVO;VIENTO_sup_55
01-01-2019;9091O;6
01-02-2019;9091O;3
01-03-2019;9091O;4
01-04-2019;9091O;0
01-05-2019;9091O;2
01-06-2019;9091O;2
01-07-2019;9091O;3
01-08-2019;9091O;0
01-09-2019;9091O;1
01-10-2019;9091O;0
01-11-2019;9091O;0
01-12-2019;9091O;7
01-01-2019;1212E;0
01-02-2019;1212E;0
01-03-2019;1212E;7
01-04-2019;1212E;0
01-05-2019;1212E;0
01-06-2019;1212E;0
01-07-2019;1212E;0
01-08-2019;1212E;1
01-09-2019;1212E;1
01-10-2019;1212E;0
01-11-2019;1212E;19
01-12-2019;1212E;12
01-01-2019;1249I;1
01-02-2019;1249I;3
01-03-2019;1249I;4
01-04-2019;1249I;2
01-05-2019;1249I;1
01-06-2019;1249I;1
01-07-2019;1249I;1
01-08-2019;1249I;0
01-09-2019;1249I;0
01-10-2019;1249I;0
01-11-2019;1249I;11
01-12-2019;1249I;8
01-01-2019;2444;3
01-02-2019;2444;2
01-03-2019;2444;1
01-04-2019;2444;0
01-05-2019;2444;2
01-06-2019;2444;2
01-07-2019;2444;2
01-08-2019;2444;0
01-09-2019;2444;1
01-10-2019;2444;1
01-11-2019;2444;7
01-12-2019;2444;7
01-01-2019;4452;1
01-02-2019;4452;1
01-03-2019;4452;2
01-04-2019;4452;6
01-05-2019;4452;0
01-06-2019;4452;0
01-07-2019;4452;0
01-08-2019;4452;0
01-09-2019;4452;1
01-10-2019;4452;0
01-11-2019;4452;3
01-12-2019;4452;3
01-01-2019;B954;7
01-02-2019;B954;0
01-03-2019;B954;5
01-04-2019;B954;10
01-05-2019;B954;2
01-06-2019;B954;0
01-07-2019;B954;0
01-08-2019;B954;1
01-09-2019;B954;4
01-10-2019;B954;1
01-11-2019;B954;16
01-12-2019;B954;10
01-01-2019;B893;18
01-02-2019;B893;6
01-03-2019;B893;8
01-04-2019;B893;0
01-05-2019;B893;10
01-06-2019;B893;0
01-07-2019;B893;0
01-08-2019;B893;4
01-09-2019;B893;7
01-10-2019;B893;0
01-11-2019;B893;9
01-12-2019;B893;12
01-01-2019;B228;6
01-02-2019;B228;1
01-03-2019;B228;0
01-04-2019;B228;1
01-05-2019;B228;2
01-06-2019;B228;1
01-07-2019;B228;0
01-08-2019;B228;0
01-09-2019;B228;2
01-10-2019;B228;1
01-11-2019;B228;3
01-12-2019;B228;4
01-01-2019;B278;6
01-02-2019;B278;3
01-03-2019;B278;5
01-04-2019;B278;7
01-05-2019;B278;0
01-06-2019;B278;1
01-07-2019;B278;2
01-08-2019;B278;2
01-09-2019;B278;3
01-10-2019;B278;0
01-11-2019;B278;8
01-12-2019;B278;10
01-01-2019;0200E;12
01-02-2019;0200E;1
01-03-2019;0200E;2
01-04-2019;0200E;5
01-05-2019;0200E;0
01-06-2019;0200E;0
01-07-2019;0200E;5
01-08-2019;0200E;0
01-09-2019;0200E;3
01-10-2019;0200E;4
01-11-2019;0200E;12
01-12-2019;0200E;12
01-01-2019;0076;0
01-02-2019;0076;0
01-03-2019;0076;0
01-04-2019;0076;0
01-05-2019;0076;0
01-06-2019;0076;0
01-07-2019;0076;1
01-08-2019;0076;0
01-09-2019;0076;0
01-10-2019;0076;0
01-11-2019;0076;0
01-12-2019;0076;0
01-01-2019;1082;7
01-02-2019;1082;3
01-03-2019;1082;4
01-04-2019;1082;7
01-05-2019;1082;2
01-06-2019;1082;5
01-07-2019;1082;1
01-08-2019;1082;0
01-09-2019;1082;2
01-10-2019;1082;0
01-11-2019;1082;0
01-12-2019;1082;0
01-01-2019;2331;3
01-02-2019;2331;2
01-03-2019;2331;0
01-04-2019;2331;0
01-05-2019;2331;2
01-06-2019;2331;3
01-07-2019;2331;5
01-08-2019;2331;2
01-09-2019;2331;0
01-10-2019;2331;2
01-11-2019;2331;9
01-12-2019;2331;0
01-01-2019;3469A;2
01-02-2019;3469A;1
01-03-2019;3469A;2
01-04-2019;3469A;1
01-05-2019;3469A;1
01-06-2019;3469A;1
01-07-2019;3469A;1
01-08-2019;3469A;0
01-09-2019;3469A;1
01-10-2019;3469A;1
01-11-2019;3469A;8
01-12-2019;3469A;4
01-01-2019;5973;1
01-02-2019;5973;8
01-03-2019;5973;12
01-04-2019;5973;4
01-05-2019;5973;8
01-06-2019;5973;2
01-07-2019;5973;1
01-08-2019;5973;2
01-09-2019;5973;2
01-10-2019;5973;0
01-11-2019;5973;2
01-12-2019;5973;0
01-01-2019;5960;1
01-02-2019;5960;0
01-03-2019;5960;0
01-04-2019;5960;0
01-05-2019;5960;2
01-06-2019;5960;0
01-07-2019;5960;0
01-08-2019;5960;0
01-09-2019;5960;0
01-10-2019;5960;0
01-11-2019;5960;0
01-12-2019;5960;0
01-01-2019;5910;2
01-02-2019;5910;7
01-03-2019;5910;9
01-04-2019;5910;6
01-05-2019;5910;7
01-06-2019;5910;1
01-07-2019;5910;0
01-08-2019;5910;1
01-09-2019;5910;1
01-10-2019;5910;0
01-11-2019;5910;2
01-12-2019;5910;4
01-01-2019;6001;8
01-02-2019;6001;0
01-03-2019;6001;0
01-04-2019;6001;11
01-05-2019;6001;0
01-06-2019;6001;0
01-07-2019;6001;0
01-08-2019;6001;9
01-09-2019;6001;12
01-10-2019;6001;12
01-11-2019;6001;7
01-12-2019;6001;0
01-01-2019;1111;0
01-02-2019;1111;4
01-03-2019;1111;8
01-04-2019;1111;6
01-05-2019;1111;4
01-06-2019;1111;4
01-07-2019;1111;0
01-08-2019;1111;0
01-09-2019;1111;3
01-10-2019;1111;7
01-11-2019;1111;19
01-12-2019;1111;9
01-01-2019;1109;7
01-02-2019;1109;5
01-03-2019;1109;5
01-04-2019;1109;6
01-05-2019;1109;2
01-06-2019;1109;2
01-07-2019;1109;0
01-08-2019;1109;0
01-09-2019;1109;0
01-10-2019;1109;4
01-11-2019;1109;18
01-12-2019;1109;11
01-01-2019;8500A;4
01-02-2019;8500A;3
01-03-2019;8500A;0
01-04-2019;8500A;3
01-05-2019;8500A;0
01-06-2019;8500A;1
01-07-2019;8500A;0
01-08-2019;8500A;1
01-09-2019;8500A;2
01-10-2019;8500A;0
01-11-2019;8500A;1
01-12-2019;8500A;2
01-01-2019;5000C;9
01-02-2019;5000C;3
01-03-2019;5000C;6
01-04-2019;5000C;0
01-05-2019;5000C;4
01-06-2019;5000C;0
01-07-2019;5000C;1
01-08-2019;5000C;2
01-09-2019;5000C;1
01-10-2019;5000C;0
01-11-2019;5000C;11
01-12-2019;5000C;3
01-01-2019;4121;0
01-02-2019;4121;1
01-03-2019;4121;2
01-04-2019;4121;2
01-05-2019;4121;0
01-06-2019;4121;0
01-07-2019;4121;0
01-08-2019;4121;0
01-09-2019;4121;0
01-10-2019;4121;0
01-11-2019;4121;1
01-12-2019;4121;3
01-01-2019;5402;0
01-02-2019;5402;1
01-03-2019;5402;0
01-04-2019;5402;0
01-05-2019;5402;1
01-06-2019;5402;0
01-07-2019;5402;1
01-08-2019;5402;0
01-09-2019;5402;0
01-10-2019;5402;0
01-11-2019;5402;2
01-12-2019;5402;0
01-01-2019;8096;1
01-02-2019;8096;2
01-03-2019;8096;1
01-04-2019;8096;1
01-05-2019;8096;0
01-06-2019;8096;1
01-07-2019;8096;0
01-08-2019;8096;0
01-09-2019;8096;0
01-10-2019;8096;0
01-11-2019;8096;0
01-12-2019;8096;3
01-01-2019;1014;4
01-02-2019;1014;3
01-03-2019;1014;5
01-04-2019;1014;0
01-05-2019;1014;1
01-06-2019;1014;0
01-07-2019;1014;1
01-08-2019;1014;1
01-09-2019;1014;0
01-10-2019;1014;1
01-11-2019;1014;0
01-12-2019;1014;11
01-01-2019;1024E;10
01-02-2019;1024E;11
01-03-2019;1024E;9
01-04-2019;1024E;9
01-05-2019;1024E;5
01-06-2019;1024E;8
01-07-2019;1024E;0
01-08-2019;1024E;1
01-09-2019;1024E;6
01-10-2019;1024E;9
01-11-2019;1024E;21
01-12-2019;1024E;15
01-01-2019;5530E;0
01-02-2019;5530E;1
01-03-2019;5530E;1
01-04-2019;5530E;0
01-05-2019;5530E;1
01-06-2019;5530E;1
01-07-2019;5530E;1
01-08-2019;5530E;0
01-09-2019;5530E;2
01-10-2019;5530E;0
01-11-2019;5530E;2
01-12-2019;5530E;1
01-01-2019;5514;0
01-02-2019;5514;1
01-03-2019;5514;0
01-04-2019;5514;0
01-05-2019;5514;0
01-06-2019;5514;0
01-07-2019;5514;1
01-08-2019;5514;0
01-09-2019;5514;2
01-10-2019;5514;1
01-11-2019;5514;1
01-12-2019;5514;1
01-01-2019;3013;2
01-02-2019;3013;1
01-03-2019;3013;1
01-04-2019;3013;4
01-05-2019;3013;0
01-06-2019;3013;1
01-07-2019;3013;0
01-08-2019;3013;0
01-09-2019;3013;0
01-10-2019;3013;0
01-11-2019;3013;0
01-12-2019;3013;0
01-01-2019;4642E;3
01-02-2019;4642E;2
01-03-2019;4642E;1
01-04-2019;4642E;5
01-05-2019;4642E;0
01-06-2019;4642E;1
01-07-2019;4642E;0
01-08-2019;4642E;0
01-09-2019;4642E;1
01-10-2019;4642E;1
01-11-2019;4642E;1
01-12-2019;4642E;4
01-01-2019;9898;3
01-02-2019;9898;0
01-03-2019;9898;0
01-04-2019;9898;0
01-05-2019;9898;0
01-06-2019;9898;0
01-07-2019;9898;1
01-08-2019;9898;0
01-09-2019;9898;0
01-10-2019;9898;1
01-11-2019;9898;1
01-12-2019;9898;0
01-01-2019;5270B;1
01-02-2019;5270B;3
01-03-2019;5270B;4
01-04-2019;5270B;3
01-05-2019;5270B;1
01-06-2019;5270B;0
01-07-2019;5270B;0
01-08-2019;5270B;0
01-09-2019;5270B;0
01-10-2019;5270B;0
01-11-2019;5270B;0
01-12-2019;5270B;0
01-01-2019;9170;2
01-02-2019;9170;1
01-03-2019;9170;1
01-04-2019;9170;0
01-05-2019;9170;0
01-06-2019;9170;0
01-07-2019;9170;0
01-08-2019;9170;0
01-09-2019;9170;0
01-10-2019;9170;0
01-11-2019;9170;5
01-12-2019;9170;0
01-01-2019;C249I;3
01-02-2019;C249I;0
01-03-2019;C249I;2
01-04-2019;C249I;0
01-05-2019;C249I;0
01-06-2019;C249I;1
01-07-2019;C249I;0
01-08-2019;C249I;5
01-09-2019;C249I;0
01-10-2019;C249I;1
01-11-2019;C249I;11
01-12-2019;C249I;0
01-01-2019;C649I;0
01-02-2019;C649I;3
01-03-2019;C649I;0
01-04-2019;C649I;0
01-05-2019;C649I;18
01-06-2019;C649I;0
01-07-2019;C649I;0
01-08-2019;C649I;0
01-09-2019;C649I;0
01-10-2019;C649I;0
01-11-2019;C649I;15
01-12-2019;C649I;0
01-01-2019;C029O;6
01-02-2019;C029O;0
01-03-2019;C029O;4
01-04-2019;C029O;13
01-05-2019;C029O;0
01-06-2019;C029O;0
01-07-2019;C029O;0
01-08-2019;C029O;0
01-09-2019;C029O;5
01-10-2019;C029O;9
01-11-2019;C029O;0
01-12-2019;C029O;7
01-01-2019;2661;0
01-02-2019;2661;3
01-03-2019;2661;6
01-04-2019;2661;0
01-05-2019;2661;3
01-06-2019;2661;3
01-07-2019;2661;2
01-08-2019;2661;1
01-09-2019;2661;0
01-10-2019;2661;2
01-11-2019;2661;9
01-12-2019;2661;5
01-01-2019;1549;0
01-02-2019;1549;1
01-03-2019;1549;0
01-04-2019;1549;0
01-05-2019;1549;0
01-06-2019;1549;0
01-07-2019;1549;0
01-08-2019;1549;0
01-09-2019;1549;0
01-10-2019;1549;0
01-11-2019;1549;0
01-12-2019;1549;1
01-01-2019;9771C;0
01-02-2019;9771C;1
01-03-2019;9771C;0
01-04-2019;9771C;0
01-05-2019;9771C;5
01-06-2019;9771C;1
01-07-2019;9771C;0
01-08-2019;9771C;0
01-09-2019;9771C;0
01-10-2019;9771C;0
01-11-2019;9771C;0
01-12-2019;9771C;0
01-01-2019;1505;0
01-02-2019;1505;2
01-03-2019;1505;2
01-04-2019;1505;0
01-05-2019;1505;0
01-06-2019;1505;0
01-07-2019;1505;0
01-08-2019;1505;2
01-09-2019;1505;0
01-10-2019;1505;0
01-11-2019;1505;2
01-12-2019;1505;4
01-01-2019;3191E;6
01-02-2019;3191E;3
01-03-2019;3191E;3
01-04-2019;3191E;8
01-05-2019;3191E;2
01-06-2019;3191E;3
01-07-2019;3191E;3
01-08-2019;3191E;0
01-09-2019;3191E;4
01-10-2019;3191E;0
01-11-2019;3191E;9
01-12-2019;3191E;6
01-01-2019;3129;0
01-02-2019;3129;0
01-03-2019;3129;0
01-04-2019;3129;0
01-05-2019;3129;6
01-06-2019;3129;7
01-07-2019;3129;7
01-08-2019;3129;0
01-09-2019;3129;0
01-10-2019;3129;0
01-11-2019;3129;0
01-12-2019;3129;6
01-01-2019;3196;6
01-02-2019;3196;2
01-03-2019;3196;1
01-04-2019;3196;7
01-05-2019;3196;3
01-06-2019;3196;6
01-07-2019;3196;1
01-08-2019;3196;2
01-09-2019;3196;1
01-10-2019;3196;3
01-11-2019;3196;7
01-12-2019;3196;0
01-01-2019;3200;5
01-02-2019;3200;3
01-03-2019;3200;2
01-04-2019;3200;0
01-05-2019;3200;0
01-06-2019;3200;4
01-07-2019;3200;2
01-08-2019;3200;2
01-09-2019;3200;5
01-10-2019;3200;2
01-11-2019;3200;11
01-12-2019;3200;5
01-01-2019;3195;0
01-02-2019;3195;0
01-03-2019;3195;1
01-04-2019;3195;1
01-05-2019;3195;2
01-06-2019;3195;0
01-07-2019;3195;0
01-08-2019;3195;1
01-09-2019;3195;2
01-10-2019;3195;1
01-11-2019;3195;2
01-12-2019;3195;0
01-01-2019;3175;0
01-02-2019;3175;3
01-03-2019;3175;3
01-04-2019;3175;7
01-05-2019;3175;3
01-06-2019;3175;6
01-07-2019;3175;5
01-08-2019;3175;5
01-09-2019;3175;4
01-10-2019;3175;0
01-11-2019;3175;8
01-12-2019;3175;0
01-01-2019;2462;11
01-02-2019;2462;0
01-03-2019;2462;6
01-04-2019;2462;17
01-05-2019;2462;0
01-06-2019;2462;14
01-07-2019;2462;6
01-08-2019;2462;0
01-09-2019;2462;6
01-10-2019;2462;0
01-11-2019;2462;24
01-12-2019;2462;12
01-01-2019;6155A;5
01-02-2019;6155A;0
01-03-2019;6155A;2
01-04-2019;6155A;2
01-05-2019;6155A;2
01-06-2019;6155A;2
01-07-2019;6155A;0
01-08-2019;6155A;1
01-09-2019;6155A;0
01-10-2019;6155A;0
01-11-2019;6155A;7
01-12-2019;6155A;0
01-01-2019;6000A;0
01-02-2019;6000A;0
01-03-2019;6000A;0
01-04-2019;6000A;0
01-05-2019;6000A;0
01-06-2019;6000A;0
01-07-2019;6000A;0
01-08-2019;6000A;0
01-09-2019;6000A;0
01-10-2019;6000A;0
01-11-2019;6000A;0
01-12-2019;6000A;7
01-01-2019;7178I;3
01-02-2019;7178I;2
01-03-2019;7178I;0
01-04-2019;7178I;3
01-05-2019;7178I;0
01-06-2019;7178I;0
01-07-2019;7178I;1
01-08-2019;7178I;0
01-09-2019;7178I;1
01-10-2019;7178I;0
01-11-2019;7178I;5
01-12-2019;7178I;0
01-01-2019;7228;4
01-02-2019;7228;3
01-03-2019;7228;1
01-04-2019;7228;0
01-05-2019;7228;1
01-06-2019;7228;0
01-07-2019;7228;0
01-08-2019;7228;0
01-09-2019;7228;2
01-10-2019;7228;0
01-11-2019;7228;6
01-12-2019;7228;1
01-01-2019;9263D;7
01-02-2019;9263D;3
01-03-2019;9263D;0
01-04-2019;9263D;3
01-05-2019;9263D;0
01-06-2019;9263D;7
01-07-2019;9263D;0
01-08-2019;9263D;2
01-09-2019;9263D;0
01-10-2019;9263D;0
01-11-2019;9263D;7
01-12-2019;9263D;7
01-01-2019;1690A;0
01-02-2019;1690A;0
01-03-2019;1690A;0
01-04-2019;1690A;0
01-05-2019;1690A;0
01-06-2019;1690A;0
01-07-2019;1690A;0
01-08-2019;1690A;0
01-09-2019;1690A;0
01-10-2019;1690A;0
01-11-2019;1690A;0
01-12-2019;1690A;2
01-01-2019;1484C;2
01-02-2019;1484C;3
01-03-2019;1484C;3
01-04-2019;1484C;4
01-05-2019;1484C;0
01-06-2019;1484C;0
01-07-2019;1484C;0
01-08-2019;1484C;1
01-09-2019;1484C;0
01-10-2019;1484C;0
01-11-2019;1484C;0
01-12-2019;1484C;0
01-01-2019;1495;3
01-02-2019;1495;0
01-03-2019;1495;3
01-04-2019;1495;0
01-05-2019;1495;2
01-06-2019;1495;0
01-07-2019;1495;0
01-08-2019;1495;1
01-09-2019;1495;0
01-10-2019;1495;0
01-11-2019;1495;11
01-12-2019;1495;6
01-01-2019;2867;0
01-02-2019;2867;0
01-03-2019;2867;3
01-04-2019;2867;8
01-05-2019;2867;0
01-06-2019;2867;0
01-07-2019;2867;1
01-08-2019;2867;0
01-09-2019;2867;2
01-10-2019;2867;0
01-11-2019;2867;13
01-12-2019;2867;9
01-01-2019;2870;2
01-02-2019;2870;1
01-03-2019;2870;1
01-04-2019;2870;4
01-05-2019;2870;2
01-06-2019;2870;0
01-07-2019;2870;0
01-08-2019;2870;0
01-09-2019;2870;0
01-10-2019;2870;1
01-11-2019;2870;5
01-12-2019;2870;4
01-01-2019;C929I;0
01-02-2019;C929I;7
01-03-2019;C929I;10
01-04-2019;C929I;0
01-05-2019;C929I;4
01-06-2019;C929I;0
01-07-2019;C929I;0
01-08-2019;C929I;0
01-09-2019;C929I;0
01-10-2019;C929I;0
01-11-2019;C929I;13
01-12-2019;C929I;0
01-01-2019;C430E;7
01-02-2019;C430E;0
01-03-2019;C430E;7
01-04-2019;C430E;15
01-05-2019;C430E;8
01-06-2019;C430E;10
01-07-2019;C430E;7
01-08-2019;C430E;6
01-09-2019;C430E;17
01-10-2019;C430E;13
01-11-2019;C430E;18
01-12-2019;C430E;19
01-01-2019;C139E;4
01-02-2019;C139E;3
01-03-2019;C139E;4
01-04-2019;C139E;0
01-05-2019;C139E;0
01-06-2019;C139E;0
01-07-2019;C139E;0
01-08-2019;C139E;1
01-09-2019;C139E;0
01-10-2019;C139E;0
01-11-2019;C139E;0
01-12-2019;C139E;7
01-01-2019;C449C;0
01-02-2019;C449C;2
01-03-2019;C449C;2
01-04-2019;C449C;1
01-05-2019;C449C;0
01-06-2019;C449C;0
01-07-2019;C449C;0
01-08-2019;C449C;0
01-09-2019;C449C;0
01-10-2019;C449C;1
01-11-2019;C449C;0
01-12-2019;C449C;2
01-01-2019;C447A;0
01-02-2019;C447A;4
01-03-2019;C447A;0
01-04-2019;C447A;9
01-05-2019;C447A;0
01-06-2019;C447A;7
01-07-2019;C447A;15
01-08-2019;C447A;5
01-09-2019;C447A;0
01-10-2019;C447A;1
01-11-2019;C447A;6
01-12-2019;C447A;0
01-01-2019;C429I;4
01-02-2019;C429I;5
01-03-2019;C429I;12
01-04-2019;C429I;5
01-05-2019;C429I;9
01-06-2019;C429I;0
01-07-2019;C429I;17
01-08-2019;C429I;0
01-09-2019;C429I;8
01-10-2019;C429I;0
01-11-2019;C429I;15
01-12-2019;C429I;0
01-01-2019;2465;2
01-02-2019;2465;0
01-03-2019;2465;2
01-04-2019;2465;0
01-05-2019;2465;2
01-06-2019;2465;8
01-07-2019;2465;3
01-08-2019;2465;0
01-09-2019;2465;2
01-10-2019;2465;3
01-11-2019;2465;9
01-12-2019;2465;0
01-01-2019;5796;0
01-02-2019;5796;1
01-03-2019;5796;1
01-04-2019;5796;1
01-05-2019;5796;0
01-06-2019;5796;0
01-07-2019;5796;0
01-08-2019;5796;0
01-09-2019;5796;1
01-10-2019;5796;1
01-11-2019;5796;0
01-12-2019;5796;4
01-01-2019;5783;1
01-02-2019;5783;0
01-03-2019;5783;2
01-04-2019;5783;0
01-05-2019;5783;0
01-06-2019;5783;0
01-07-2019;5783;0
01-08-2019;5783;0
01-09-2019;5783;1
01-10-2019;5783;2
01-11-2019;5783;0
01-12-2019;5783;0
01-01-2019;2030;4
01-02-2019;2030;1
01-03-2019;2030;2
01-04-2019;2030;0
01-05-2019;2030;2
01-06-2019;2030;0
01-07-2019;2030;0
01-08-2019;2030;0
01-09-2019;2030;1
01-10-2019;2030;1
01-11-2019;2030;4
01-12-2019;2030;5
01-01-2019;0016A;0
01-02-2019;0016A;5
01-03-2019;0016A;5
01-04-2019;0016A;0
01-05-2019;0016A;0
01-06-2019;0016A;0
01-07-2019;0016A;0
01-08-2019;0016A;1
01-09-2019;0016A;2
01-10-2019;0016A;0
01-11-2019;0016A;0
01-12-2019;0016A;10
01-01-2019;9981A;14
01-02-2019;9981A;4
01-03-2019;9981A;8
01-04-2019;9981A;6
01-05-2019;9981A;8
01-06-2019;9981A;1
01-07-2019;9981A;6
01-08-2019;9981A;0
01-09-2019;9981A;0
01-10-2019;9981A;5
01-11-2019;9981A;13
01-12-2019;9981A;9
01-01-2019;9381I;4
01-02-2019;9381I;3
01-03-2019;9381I;0
01-04-2019;9381I;3
01-05-2019;9381I;3
01-06-2019;9381I;1
01-07-2019;9381I;0
01-08-2019;9381I;2
01-09-2019;9381I;1
01-10-2019;9381I;0
01-11-2019;9381I;5
01-12-2019;9381I;0
01-01-2019;8368U;2
01-02-2019;8368U;3
01-03-2019;8368U;1
01-04-2019;8368U;0
01-05-2019;8368U;1
01-06-2019;8368U;0
01-07-2019;8368U;0
01-08-2019;8368U;0
01-09-2019;8368U;0
01-10-2019;8368U;0
01-11-2019;8368U;1
01-12-2019;8368U;3
01-01-2019;3260B;5
01-02-2019;3260B;3
01-03-2019;3260B;2
01-04-2019;3260B;0
01-05-2019;3260B;1
01-06-2019;3260B;1
01-07-2019;3260B;2
01-08-2019;3260B;1
01-09-2019;3260B;0
01-10-2019;3260B;0
01-11-2019;3260B;9
01-12-2019;3260B;6
01-01-2019;8414A;0
01-02-2019;8414A;4
01-03-2019;8414A;0
01-04-2019;8414A;0
01-05-2019;8414A;2
01-06-2019;8414A;0
01-07-2019;8414A;1
01-08-2019;8414A;3
01-09-2019;8414A;3
01-10-2019;8414A;0
01-11-2019;8414A;16
01-12-2019;8414A;7
01-01-2019;2422;1
01-02-2019;2422;1
01-03-2019;2422;1
01-04-2019;2422;4
01-05-2019;2422;1
01-06-2019;2422;0
01-07-2019;2422;1
01-08-2019;2422;0
01-09-2019;2422;1
01-10-2019;2422;0
01-11-2019;2422;4
01-12-2019;2422;0
01-01-2019;2614;0
01-02-2019;2614;0
01-03-2019;2614;0
01-04-2019;2614;1
01-05-2019;2614;0
01-06-2019;2614;0
01-07-2019;2614;0
01-08-2019;2614;0
01-09-2019;2614;0
01-10-2019;2614;0
01-11-2019;2614;0
01-12-2019;2614;0
01-01-2019;9390;2
01-02-2019;9390;2
01-03-2019;9390;1
01-04-2019;9390;2
01-05-2019;9390;3
01-06-2019;9390;0
01-07-2019;9390;0
01-08-2019;9390;0
01-09-2019;9390;0
01-10-2019;9390;0
01-11-2019;9390;6
01-12-2019;9390;0
01-01-2019;9434;20
01-02-2019;9434;7
01-03-2019;9434;10
01-04-2019;9434;0
01-05-2019;9434;0
01-06-2019;9434;0
01-07-2019;9434;0
01-08-2019;9434;0
01-09-2019;9434;0
01-10-2019;9434;4
01-11-2019;9434;13
01-12-2019;9434;0
