FECHA;INDICATIVO;LLUVIA_sup_1mm
01-11-2021;2331;9
01-12-2021;2331;7
01-01-2021;3469A;8
01-02-2021;3469A;10
01-03-2021;3469A;0
01-04-2021;3469A;10
01-05-2021;3469A;2
01-06-2021;3469A;4
01-07-2021;3469A;0
01-08-2021;3469A;1
01-09-2021;3469A;4
01-10-2021;3469A;7
01-11-2021;3469A;0
01-12-2021;3469A;7
01-01-2021;5973;9
01-02-2021;5973;9
01-03-2021;5973;2
01-04-2021;5973;2
01-05-2021;5973;1
01-06-2021;5973;1
01-07-2021;5973;0
01-08-2021;5973;1
01-09-2021;5973;2
01-10-2021;5973;3
01-11-2021;5973;5
01-12-2021;5973;8
01-01-2021;5960;9
01-02-2021;5960;7
01-03-2021;5960;3
01-04-2021;5960;4
01-05-2021;5960;3
01-06-2021;5960;3
01-07-2021;5960;0
01-08-2021;5960;0
01-09-2021;5960;4
01-10-2021;5960;4
01-11-2021;5960;3
01-12-2021;5960;7
01-01-2021;5910;9
01-02-2021;5910;9
01-03-2021;5910;3
01-04-2021;5910;3
01-05-2021;5910;2
01-06-2021;5910;3
01-07-2021;5910;0
01-08-2021;5910;0
01-09-2021;5910;4
01-10-2021;5910;4
01-11-2021;5910;3
01-12-2021;5910;8
01-01-2021;6001;0
01-02-2021;6001;10
01-03-2021;6001;4
01-04-2021;6001;6
01-05-2021;6001;1
01-06-2021;6001;1
01-07-2021;6001;0
01-08-2021;6001;0
01-09-2021;6001;2
01-10-2021;6001;0
01-11-2021;6001;0
01-12-2021;6001;8
01-01-2021;1111;17
01-02-2021;1111;8
01-03-2021;1111;5
01-04-2021;1111;7
01-05-2021;1111;12
01-06-2021;1111;12
01-07-2021;1111;8
01-08-2021;1111;6
01-09-2021;1111;11
01-10-2021;1111;7
01-11-2021;1111;15
01-12-2021;1111;11
01-01-2021;1109;18
01-02-2021;1109;9
01-03-2021;1109;7
01-04-2021;1109;6
01-05-2021;1109;11
01-06-2021;1109;12
01-07-2021;1109;9
01-08-2021;1109;5
01-09-2021;1109;11
01-10-2021;1109;7
01-11-2021;1109;16
01-12-2021;1109;11
01-01-2021;8501;0
01-02-2021;8501;0
01-03-2021;8501;0
01-04-2021;8501;0
01-05-2021;8501;3
01-06-2021;8501;5
01-07-2021;8501;2
01-08-2021;8501;7
01-09-2021;8501;7
01-10-2021;8501;3
01-11-2021;8501;2
01-12-2021;8501;1
01-01-2021;8500A;4
01-02-2021;8500A;3
01-03-2021;8500A;5
01-04-2021;8500A;11
01-05-2021;8500A;3
01-06-2021;8500A;5
01-07-2021;8500A;3
01-08-2021;8500A;8
01-09-2021;8500A;6
01-10-2021;8500A;3
01-11-2021;8500A;3
01-12-2021;8500A;0
01-01-2021;5000C;14
01-02-2021;5000C;9
01-03-2021;5000C;7
01-04-2021;5000C;6
01-05-2021;5000C;3
01-06-2021;5000C;2
01-07-2021;5000C;0
01-08-2021;5000C;1
01-09-2021;5000C;2
01-10-2021;5000C;2
01-11-2021;5000C;10
01-12-2021;5000C;9
01-01-2021;4121;9
01-02-2021;4121;7
01-03-2021;4121;2
01-04-2021;4121;10
01-05-2021;4121;2
01-06-2021;4121;3
01-07-2021;4121;0
01-08-2021;4121;2
01-09-2021;4121;6
01-10-2021;4121;4
01-11-2021;4121;6
01-12-2021;4121;7
01-01-2021;5402;8
01-02-2021;5402;6
01-03-2021;5402;3
01-04-2021;5402;12
01-05-2021;5402;3
01-06-2021;5402;2
01-07-2021;5402;0
01-08-2021;5402;0
01-09-2021;5402;4
01-10-2021;5402;4
01-11-2021;5402;4
01-12-2021;5402;7
01-01-2021;8096;11
01-02-2021;8096;7
01-03-2021;8096;2
01-04-2021;8096;13
01-05-2021;8096;3
01-06-2021;8096;6
01-07-2021;8096;1
01-08-2021;8096;3
01-09-2021;8096;4
01-10-2021;8096;4
01-11-2021;8096;4
01-12-2021;8096;7
01-01-2021;1014;19
01-02-2021;1014;11
01-03-2021;1014;10
01-04-2021;1014;6
01-05-2021;1014;13
01-06-2021;1014;11
01-07-2021;1014;11
01-08-2021;1014;7
01-09-2021;1014;14
01-10-2021;1014;8
01-11-2021;1014;14
01-12-2021;1014;12
01-01-2021;1024E;18
01-02-2021;1024E;13
01-03-2021;1024E;9
01-04-2021;1024E;7
01-05-2021;1024E;13
01-06-2021;1024E;9
01-07-2021;1024E;12
01-08-2021;1024E;6
01-09-2021;1024E;15
01-10-2021;1024E;8
01-11-2021;1024E;16
01-12-2021;1024E;12
01-01-2021;0367;4
01-02-2021;0367;7
01-03-2021;0367;3
01-04-2021;0367;6
01-05-2021;0367;7
01-06-2021;0367;1
01-07-2021;0367;2
01-08-2021;0367;3
01-09-2021;0367;7
01-10-2021;0367;2
01-11-2021;0367;9
01-12-2021;0367;1
01-01-2021;5530E;8
01-02-2021;5530E;6
01-03-2021;5530E;2
01-04-2021;5530E;8
01-05-2021;5530E;4
01-06-2021;5530E;3
01-07-2021;5530E;0
01-08-2021;5530E;0
01-09-2021;5530E;2
01-10-2021;5530E;3
01-11-2021;5530E;4
01-12-2021;5530E;8
01-01-2021;5514;11
01-02-2021;5514;7
01-03-2021;5514;1
01-04-2021;5514;8
01-05-2021;5514;5
01-06-2021;5514;3
01-07-2021;5514;0
01-08-2021;5514;0
01-09-2021;5514;5
01-10-2021;5514;3
01-11-2021;5514;6
01-12-2021;5514;10
01-01-2021;3013;7
01-02-2021;3013;8
01-03-2021;3013;1
01-04-2021;3013;13
01-05-2021;3013;8
01-06-2021;3013;7
01-07-2021;3013;3
01-08-2021;3013;3
01-09-2021;3013;3
01-10-2021;3013;4
01-11-2021;3013;8
01-12-2021;3013;4
01-01-2021;4642E;5
01-02-2021;4642E;9
01-03-2021;4642E;3
01-04-2021;4642E;5
01-05-2021;4642E;1
01-06-2021;4642E;0
01-07-2021;4642E;0
01-08-2021;4642E;0
01-09-2021;4642E;2
01-10-2021;4642E;3
01-11-2021;4642E;2
01-12-2021;4642E;7
01-01-2021;9898;11
01-02-2021;9898;6
01-03-2021;9898;0
01-04-2021;9898;9
01-05-2021;9898;3
01-06-2021;9898;6
01-07-2021;9898;3
01-08-2021;9898;4
01-09-2021;9898;4
01-10-2021;9898;4
01-11-2021;9898;3
01-12-2021;9898;6
01-01-2021;5270B;10
01-02-2021;5270B;7
01-03-2021;5270B;2
01-04-2021;5270B;13
01-05-2021;5270B;4
01-06-2021;5270B;5
01-07-2021;5270B;0
01-08-2021;5270B;0
01-09-2021;5270B;5
01-10-2021;5270B;4
01-11-2021;5270B;6
01-12-2021;5270B;8
01-01-2021;9170;9
01-02-2021;9170;7
01-03-2021;9170;2
01-04-2021;9170;6
01-05-2021;9170;4
01-06-2021;9170;6
01-07-2021;9170;1
01-08-2021;9170;2
01-09-2021;9170;7
01-10-2021;9170;5
01-11-2021;9170;8
01-12-2021;9170;9
01-01-2021;C249I;5
01-02-2021;C249I;2
01-03-2021;C249I;0
01-04-2021;C249I;0
01-05-2021;C249I;0
01-06-2021;C249I;0
01-07-2021;C249I;0
01-08-2021;C249I;0
01-09-2021;C249I;0
01-10-2021;C249I;0
01-11-2021;C249I;0
01-12-2021;C249I;0
01-01-2021;C649I;5
01-02-2021;C649I;2
01-03-2021;C649I;2
01-04-2021;C649I;0
01-05-2021;C649I;0
01-06-2021;C649I;0
01-07-2021;C649I;0
01-08-2021;C649I;0
01-09-2021;C649I;0
01-10-2021;C649I;0
01-11-2021;C649I;2
01-12-2021;C649I;0
01-01-2021;C029O;6
01-02-2021;C029O;4
01-03-2021;C029O;1
01-04-2021;C029O;0
01-05-2021;C029O;0
01-06-2021;C029O;0
01-07-2021;C029O;0
01-08-2021;C029O;0
01-09-2021;C029O;0
01-10-2021;C029O;0
01-11-2021;C029O;2
01-12-2021;C029O;0
01-01-2021;2661;8
01-02-2021;2661;12
01-03-2021;2661;1
01-04-2021;2661;9
01-05-2021;2661;7
01-06-2021;2661;10
01-07-2021;2661;2
01-08-2021;2661;1
01-09-2021;2661;8
01-10-2021;2661;6
01-11-2021;2661;3
01-12-2021;2661;8
01-01-2021;1549;10
01-02-2021;1549;16
01-03-2021;1549;1
01-04-2021;1549;6
01-05-2021;1549;8
01-06-2021;1549;10
01-07-2021;1549;0
01-08-2021;1549;4
01-09-2021;1549;11
01-10-2021;1549;7
01-11-2021;1549;2
01-12-2021;1549;9
01-01-2021;9771C;7
01-02-2021;9771C;5
01-03-2021;9771C;0
01-04-2021;9771C;10
01-05-2021;9771C;2
01-06-2021;9771C;3
01-07-2021;9771C;4
01-08-2021;9771C;2
01-09-2021;9771C;4
01-10-2021;9771C;3
01-11-2021;9771C;3
01-12-2021;9771C;0
01-01-2021;1505;12
01-02-2021;1505;16
01-03-2021;1505;5
01-04-2021;1505;9
01-05-2021;1505;11
01-06-2021;1505;10
01-07-2021;1505;3
01-08-2021;1505;4
01-09-2021;1505;8
01-10-2021;1505;12
01-11-2021;1505;13
01-12-2021;1505;0
01-01-2021;3191E;8
01-02-2021;3191E;8
01-03-2021;3191E;1
01-04-2021;3191E;12
01-05-2021;3191E;5
01-06-2021;3191E;4
01-07-2021;3191E;2
01-08-2021;3191E;3
01-09-2021;3191E;8
01-10-2021;3191E;5
01-11-2021;3191E;3
01-12-2021;3191E;6
01-01-2021;3129;8
01-02-2021;3129;7
01-03-2021;3129;1
01-04-2021;3129;14
01-05-2021;3129;4
01-06-2021;3129;2
01-07-2021;3129;1
01-08-2021;3129;2
01-09-2021;3129;5
01-10-2021;3129;5
01-11-2021;3129;2
01-12-2021;3129;5
01-01-2021;3196;6
01-02-2021;3196;7
01-03-2021;3196;1
01-04-2021;3196;12
01-05-2021;3196;3
01-06-2021;3196;2
01-07-2021;3196;1
01-08-2021;3196;1
01-09-2021;3196;5
01-10-2021;3196;5
01-11-2021;3196;3
01-12-2021;3196;6
01-01-2021;3200;7
01-02-2021;3200;6
01-03-2021;3200;1
01-04-2021;3200;9
01-05-2021;3200;3
01-06-2021;3200;4
01-07-2021;3200;1
01-08-2021;3200;1
01-09-2021;3200;5
01-10-2021;3200;4
01-11-2021;3200;2
01-12-2021;3200;4
01-01-2021;3195;8
01-02-2021;3195;7
01-03-2021;3195;1
01-04-2021;3195;13
01-05-2021;3195;4
01-06-2021;3195;4
01-07-2021;3195;2
01-08-2021;3195;2
01-09-2021;3195;6
01-10-2021;3195;5
01-11-2021;3195;2
01-12-2021;3195;6
01-01-2021;3175;9
01-02-2021;3175;7
01-03-2021;3175;1
01-04-2021;3175;15
01-05-2021;3175;4
01-06-2021;3175;3
01-07-2021;3175;1
01-08-2021;3175;2
01-09-2021;3175;5
01-10-2021;3175;5
01-11-2021;3175;2
01-12-2021;3175;5
01-01-2021;2462;14
01-02-2021;2462;11
01-03-2021;2462;5
01-04-2021;2462;18
01-05-2021;2462;11
01-06-2021;2462;8
01-07-2021;2462;2
01-08-2021;2462;2
01-09-2021;2462;8
01-10-2021;2462;7
01-11-2021;2462;14
01-12-2021;2462;16
01-01-2021;6155A;7
01-02-2021;6155A;3
01-03-2021;6155A;2
01-04-2021;6155A;8
01-05-2021;6155A;4
01-06-2021;6155A;0
01-07-2021;6155A;0
01-08-2021;6155A;0
01-09-2021;6155A;3
01-10-2021;6155A;0
01-11-2021;6155A;2
01-12-2021;6155A;5
01-01-2021;6000A;9
01-02-2021;6000A;2
01-03-2021;6000A;3
01-04-2021;6000A;6
01-05-2021;6000A;1
01-06-2021;6000A;1
01-07-2021;6000A;0
01-08-2021;6000A;0
01-09-2021;6000A;5
01-10-2021;6000A;0
01-11-2021;6000A;8
01-12-2021;6000A;2
01-01-2021;7178I;5
01-02-2021;7178I;0
01-03-2021;7178I;5
01-04-2021;7178I;10
01-05-2021;7178I;3
01-06-2021;7178I;3
01-07-2021;7178I;1
01-08-2021;7178I;0
01-09-2021;7178I;3
01-10-2021;7178I;5
01-11-2021;7178I;6
01-12-2021;7178I;1
01-01-2021;7228;4
01-02-2021;7228;0
01-03-2021;7228;5
01-04-2021;7228;7
01-05-2021;7228;2
01-06-2021;7228;4
01-07-2021;7228;0
01-08-2021;7228;1
01-09-2021;7228;3
01-10-2021;7228;4
01-11-2021;7228;5
01-12-2021;7228;2
01-01-2021;7031;4
01-02-2021;7031;0
01-03-2021;7031;5
01-04-2021;7031;6
01-05-2021;7031;4
01-06-2021;7031;2
01-07-2021;7031;0
01-08-2021;7031;0
01-09-2021;7031;3
01-10-2021;7031;4
01-11-2021;7031;7
01-12-2021;7031;1
01-01-2021;9263D;14
01-02-2021;9263D;10
01-03-2021;9263D;4
01-04-2021;9263D;8
01-05-2021;9263D;7
01-06-2021;9263D;10
01-07-2021;9263D;1
01-08-2021;9263D;2
01-09-2021;9263D;8
01-10-2021;9263D;3
01-11-2021;9263D;10
01-12-2021;9263D;10
01-01-2021;9262;13
01-02-2021;9262;0
01-03-2021;9262;5
01-04-2021;9262;8
01-05-2021;9262;8
01-06-2021;9262;12
01-07-2021;9262;3
01-08-2021;9262;2
01-09-2021;9262;8
01-10-2021;9262;4
01-11-2021;9262;12
01-12-2021;9262;11
01-01-2021;1690A;10
01-02-2021;1690A;14
01-03-2021;1690A;1
01-04-2021;1690A;12
01-05-2021;1690A;5
01-06-2021;1690A;8
01-07-2021;1690A;0
01-08-2021;1690A;3
01-09-2021;1690A;13
01-10-2021;1690A;10
01-11-2021;1690A;6
01-12-2021;1690A;11
01-01-2021;1484C;15
01-02-2021;1484C;16
01-03-2021;1484C;6
01-04-2021;1484C;13
01-05-2021;1484C;14
01-06-2021;1484C;6
01-07-2021;1484C;6
01-08-2021;1484C;5
01-09-2021;1484C;9
01-10-2021;1484C;13
01-11-2021;1484C;9
01-12-2021;1484C;16
01-01-2021;1495;14
01-02-2021;1495;16
01-03-2021;1495;5
01-04-2021;1495;10
01-05-2021;1495;12
01-06-2021;1495;7
01-07-2021;1495;5
01-08-2021;1495;4
01-09-2021;1495;9
01-10-2021;1495;12
01-11-2021;1495;7
01-12-2021;1495;17
01-01-2021;2867;8
01-02-2021;2867;8
01-03-2021;2867;1
01-04-2021;2867;13
01-05-2021;2867;4
01-06-2021;2867;5
01-07-2021;2867;3
01-08-2021;2867;2
01-09-2021;2867;5
01-10-2021;2867;6
01-11-2021;2867;5
01-12-2021;2867;7
01-01-2021;2870;7
01-02-2021;2870;10
01-03-2021;2870;1
01-04-2021;2870;12
01-05-2021;2870;3
01-06-2021;2870;4
01-07-2021;2870;1
01-08-2021;2870;2
01-09-2021;2870;4
01-10-2021;2870;5
01-11-2021;2870;4
01-12-2021;2870;3
01-01-2021;C929I;3
01-02-2021;C929I;4
01-03-2021;C929I;2
01-04-2021;C929I;1
01-05-2021;C929I;1
01-06-2021;C929I;0
01-07-2021;C929I;0
01-08-2021;C929I;0
01-09-2021;C929I;0
01-10-2021;C929I;1
01-11-2021;C929I;2
01-12-2021;C929I;2
01-01-2021;C430E;6
01-02-2021;C430E;4
01-03-2021;C430E;1
01-04-2021;C430E;1
01-05-2021;C430E;0
01-06-2021;C430E;0
01-07-2021;C430E;0
01-08-2021;C430E;0
01-09-2021;C430E;0
01-10-2021;C430E;0
01-11-2021;C430E;3
01-12-2021;C430E;2
01-01-2021;C139E;8
01-02-2021;C139E;4
01-03-2021;C139E;2
01-04-2021;C139E;2
01-05-2021;C139E;0
01-06-2021;C139E;1
01-07-2021;C139E;0
01-08-2021;C139E;0
01-09-2021;C139E;3
01-10-2021;C139E;2
01-11-2021;C139E;12
01-12-2021;C139E;4
01-01-2021;C449C;6
01-02-2021;C449C;6
01-03-2021;C449C;4
01-04-2021;C449C;3
01-05-2021;C449C;0
01-06-2021;C449C;0
01-07-2021;C449C;0
01-08-2021;C449C;0
01-09-2021;C449C;0
01-10-2021;C449C;1
01-11-2021;C449C;4
01-12-2021;C449C;5
01-01-2021;C447A;6
01-02-2021;C447A;7
01-03-2021;C447A;8
01-04-2021;C447A;7
01-05-2021;C447A;3
01-06-2021;C447A;1
01-07-2021;C447A;3
01-08-2021;C447A;3
01-09-2021;C447A;1
01-10-2021;C447A;2
01-11-2021;C447A;7
01-12-2021;C447A;9
01-01-2021;C429I;2
01-02-2021;C429I;1
01-03-2021;C429I;0
01-04-2021;C429I;0
01-05-2021;C429I;1
01-06-2021;C429I;0
01-07-2021;C429I;0
01-08-2021;C429I;0
01-09-2021;C429I;0
01-10-2021;C429I;0
01-11-2021;C429I;2
01-12-2021;C429I;2
01-01-2021;2465;7
01-02-2021;2465;8
01-03-2021;2465;1
01-04-2021;2465;16
01-05-2021;2465;6
01-06-2021;2465;6
01-07-2021;2465;2
01-08-2021;2465;1
01-09-2021;2465;7
01-10-2021;2465;5
01-11-2021;2465;8
01-12-2021;2465;8
01-01-2021;5796;11
01-02-2021;5796;4
01-03-2021;5796;3
01-04-2021;5796;8
01-05-2021;5796;3
01-06-2021;5796;3
01-07-2021;5796;0
01-08-2021;5796;0
01-09-2021;5796;4
01-10-2021;5796;4
01-11-2021;5796;4
01-12-2021;5796;9
01-01-2021;5783;6
01-02-2021;5783;4
01-03-2021;5783;3
01-04-2021;5783;6
01-05-2021;5783;3
01-06-2021;5783;3
01-07-2021;5783;0
01-08-2021;5783;0
01-09-2021;5783;3
01-10-2021;5783;0
01-11-2021;5783;3
01-12-2021;5783;0
01-01-2021;2030;12
01-02-2021;2030;9
01-03-2021;2030;3
01-04-2021;2030;14
01-05-2021;2030;11
01-06-2021;2030;11
01-07-2021;2030;2
01-08-2021;2030;3
01-09-2021;2030;5
01-10-2021;2030;5
01-11-2021;2030;7
01-12-2021;2030;5
01-01-2021;0016A;4
01-02-2021;0016A;3
01-03-2021;0016A;1
01-04-2021;0016A;7
01-05-2021;0016A;2
01-06-2021;0016A;7
01-07-2021;0016A;1
01-08-2021;0016A;2
01-09-2021;0016A;4
01-10-2021;0016A;3
01-11-2021;0016A;5
01-12-2021;0016A;0
01-01-2021;9981A;4
01-02-2021;9981A;5
01-03-2021;9981A;2
01-04-2021;9981A;9
01-05-2021;9981A;7
01-06-2021;9981A;6
01-07-2021;9981A;5
01-08-2021;9981A;7
01-09-2021;9981A;7
01-10-2021;9981A;3
01-11-2021;9981A;4
01-12-2021;9981A;1
01-01-2021;9381I;6
01-02-2021;9381I;4
01-03-2021;9381I;2
01-04-2021;9381I;12
01-05-2021;9381I;7
01-06-2021;9381I;9
01-07-2021;9381I;3
01-08-2021;9381I;6
01-09-2021;9381I;4
01-10-2021;9381I;3
01-11-2021;9381I;9
01-12-2021;9381I;5
01-01-2021;8368U;6
01-02-2021;8368U;4
01-03-2021;8368U;2
01-04-2021;8368U;11
01-05-2021;8368U;8
01-06-2021;8368U;9
01-07-2021;8368U;4
01-08-2021;8368U;8
01-09-2021;8368U;4
01-10-2021;8368U;3
01-11-2021;8368U;6
01-12-2021;8368U;2
01-01-2021;3260B;0
01-02-2021;3260B;6
01-03-2021;3260B;1
01-04-2021;3260B;11
01-05-2021;3260B;3
01-06-2021;3260B;3
01-07-2021;3260B;1
01-08-2021;3260B;2
01-09-2021;3260B;6
01-10-2021;3260B;4
01-11-2021;3260B;3
01-12-2021;3260B;0
01-01-2021;8416;5
01-02-2021;8416;2
01-03-2021;8416;3
01-04-2021;8416;9
01-05-2021;8416;2
01-06-2021;8416;7
01-07-2021;8416;3
01-08-2021;8416;3
01-09-2021;8416;6
01-10-2021;8416;6
01-11-2021;8416;7
01-12-2021;8416;0
01-01-2021;8414A;4
01-02-2021;8414A;3
01-03-2021;8414A;5
01-04-2021;8414A;12
01-05-2021;8414A;2
01-06-2021;8414A;6
01-07-2021;8414A;3
01-08-2021;8414A;3
01-09-2021;8414A;5
01-10-2021;8414A;5
01-11-2021;8414A;7
01-12-2021;8414A;0
01-01-2021;2422;7
01-02-2021;2422;10
01-03-2021;2422;1
01-04-2021;2422;11
01-05-2021;2422;6
01-06-2021;2422;8
01-07-2021;2422;0
01-08-2021;2422;1
01-09-2021;2422;8
01-10-2021;2422;5
01-11-2021;2422;4
01-12-2021;2422;5
01-01-2021;2539;6
01-02-2021;2539;11
01-03-2021;2539;0
01-04-2021;2539;12
01-05-2021;2539;4
01-06-2021;2539;6
01-07-2021;2539;0
01-08-2021;2539;1
01-09-2021;2539;7
01-10-2021;2539;5
01-11-2021;2539;4
01-12-2021;2539;4
01-01-2021;2614;5
01-02-2021;2614;11
01-03-2021;2614;2
01-04-2021;2614;12
01-05-2021;2614;3
01-06-2021;2614;8
01-07-2021;2614;1
01-08-2021;2614;2
01-09-2021;2614;5
01-10-2021;2614;5
01-11-2021;2614;4
01-12-2021;2614;6
01-01-2021;9390;7
01-02-2021;9390;5
01-03-2021;9390;1
01-04-2021;9390;13
01-05-2021;9390;9
01-06-2021;9390;9
01-07-2021;9390;4
01-08-2021;9390;3
01-09-2021;9390;5
01-10-2021;9390;3
01-11-2021;9390;9
01-12-2021;9390;4
01-01-2021;9434;7
01-02-2021;9434;5
01-03-2021;9434;0
01-04-2021;9434;10
01-05-2021;9434;4
01-06-2021;9434;7
01-07-2021;9434;1
01-08-2021;9434;2
01-09-2021;9434;5
01-10-2021;9434;4
01-11-2021;9434;6
01-12-2021;9434;4
